ts,o,h,l,c
1786627986,302.9100,302.9300,302.9100,302.9300
1786627987,302.9250,302.9800,302.9250,302.9800
1786627988,302.9200,302.9200,302.9200,302.9200
1786627989,302.9800,303.0200,302.9800,303.0200
1786627990,303.0300,303.0400,303.0000,303.0400
1786627991,303.0500,303.1100,303.0500,303.0800
1786627993,303.1100,303.1100,303.0600,303.0600
1786627995,303.0900,303.0900,303.0900,303.0900
1786627996,303.1000,303.1100,303.1000,303.1100
1786627997,303.1500,303.1900,303.1500,303.1900
1786627998,303.1800,303.2600,303.1800,303.2600
1786628000,303.2600,303.2900,303.2000,303.2000
1786628001,303.2100,303.2400,303.2100,303.2400
1786628002,303.2500,303.2500,303.2500,303.2500
1786628003,303.2600,303.2600,303.2000,303.2000
1786628004,303.2600,303.2600,303.2600,303.2600
1786628005,303.2750,303.3000,303.2750,303.3000
1786628006,303.3200,303.3300,303.2800,303.3000
1786628007,303.3100,303.3100,303.3100,303.3100
1786628008,303.3300,303.3400,303.3300,303.3400
1786628009,303.3800,303.3800,303.3500,303.3500
1786628010,303.3600,303.4000,303.3600,303.4000
1786628011,303.4000,303.4000,303.3800,303.3900
1786628012,303.4000,303.4500,303.4000,303.4400
1786628013,303.4500,303.4500,303.4400,303.4400
1786628014,303.4300,303.4300,303.4300,303.4300
1786628015,303.4500,303.5000,303.4500,303.4600
1786628016,303.4400,303.5000,303.4400,303.5000
1786628017,303.4700,303.5000,303.4700,303.4800
1786628018,303.4750,303.5200,303.4500,303.4900
1786628019,303.5000,303.5400,303.5000,303.5400
1786628020,303.5500,303.5500,303.5300,303.5300
1786628021,303.5500,303.6000,303.5500,303.6000
1786628022,303.6500,303.6600,303.6300,303.6300
1786628023,303.6600,303.7000,303.6400,303.6400
1786628024,303.6200,303.6800,303.6200,303.6500
1786628025,303.6700,303.6700,303.6700,303.6700
1786628027,303.6650,303.6900,303.6650,303.6900
1786628028,303.6600,303.7000,303.6600,303.7000
1786628029,303.6950,303.7600,303.6950,303.7500
1786628030,303.7500,303.8600,303.7500,303.8400
1786628031,303.8500,303.8800,303.7900,303.7900
1786628032,303.7900,303.8200,303.7900,303.8200
1786628033,303.8000,303.8000,303.7400,303.7800
1786628034,303.7700,303.8400,303.7700,303.8400
1786628036,303.8000,303.8500,303.8000,303.8000
1786628037,303.7800,303.7800,303.6800,303.6900
1786628038,303.7350,303.7350,303.7350,303.7350
1786628039,303.7900,303.7900,303.7700,303.7700
1786628040,303.7700,303.7700,303.7700,303.7700
1786628041,303.7900,303.8200,303.7400,303.7400
1786628042,303.7900,303.7900,303.7500,303.7500
1786628043,303.7000,303.7000,303.6700,303.6900
1786628044,303.6950,303.7000,303.6800,303.6900
1786628045,303.6500,303.6500,303.6300,303.6300
1786628046,303.6200,303.6200,303.6200,303.6200
1786628047,303.5500,303.5900,303.5000,303.5550
1786628048,303.6100,303.6200,303.6100,303.6100
1786628049,303.6400,303.6400,303.6200,303.6200
1786628050,303.6400,303.6800,303.6400,303.6800
1786628051,303.6900,303.7400,303.6900,303.7400
1786628052,303.7450,303.7500,303.7150,303.7150
1786628054,303.7300,303.7300,303.7300,303.7300
1786628055,303.7300,303.7300,303.7100,303.7100
1786628056,303.7100,303.7100,303.7000,303.7000
1786628057,303.7100,303.7100,303.7000,303.7000
1786628058,303.7200,303.7200,303.6100,303.6100
1786628059,303.6000,303.6800,303.6000,303.6100
1786628060,303.6200,303.6200,303.5900,303.5950
1786628061,303.5600,303.5600,303.5600,303.5600
1786628062,303.5600,303.5600,303.5600,303.5600
1786628063,303.6200,303.6900,303.6200,303.6900
1786628064,303.6700,303.7000,303.6300,303.6300
1786628065,303.6800,303.7600,303.6800,303.7600
1786628066,303.7300,303.7400,303.7200,303.7400
1786628067,303.7000,303.8500,303.7000,303.8500
1786628068,303.8100,303.8300,303.7200,303.7700
1786628069,303.7600,303.7900,303.7500,303.7500
1786628070,303.7600,303.7750,303.7400,303.7750
1786628071,303.7650,303.7650,303.6900,303.7400
1786628072,303.7500,303.7900,303.7300,303.7300
1786628073,303.7550,303.7800,303.6900,303.7500
1786628074,303.7100,303.7100,303.6800,303.6800
1786628075,303.6600,303.6600,303.6500,303.6500
1786628076,303.6300,303.6600,303.5700,303.5700
1786628077,303.6100,303.6400,303.5900,303.6300
1786628078,303.5900,303.6100,303.5900,303.6100
1786628079,303.5800,303.6200,303.5800,303.6200
1786628080,303.6200,303.6300,303.6000,303.6300
1786628081,303.6500,303.7000,303.6100,303.6700
1786628082,303.6700,303.8300,303.6700,303.8300
1786628083,303.8200,303.8600,303.7900,303.8500
1786628084,303.8500,303.9300,303.8500,303.9300
1786628085,303.9300,303.9600,303.9100,303.9100
1786628086,303.9100,303.9100,303.8600,303.8600
1786628087,303.8500,303.8500,303.8400,303.8400
1786628088,303.8800,303.9400,303.8800,303.9200
1786628089,303.8700,303.8700,303.7500,303.8200
1786628090,303.8400,303.8600,303.8400,303.8600
1786628091,303.8500,303.8700,303.8400,303.8600
1786628092,303.8900,303.8900,303.8400,303.8400
1786628093,303.8500,303.8500,303.8500,303.8500
1786628094,303.8400,303.8700,303.8100,303.8700
1786628095,303.8750,303.8750,303.8700,303.8700
1786628096,303.8900,303.9000,303.8500,303.9000
1786628097,303.8600,303.8600,303.8000,303.8200
1786628098,303.8400,303.8800,303.8400,303.8800
1786628099,303.8900,303.8900,303.8800,303.8900
1786628100,303.9000,303.9200,303.8800,303.8800
1786628101,303.8900,303.9000,303.8900,303.8900
1786628102,303.8900,303.9500,303.8900,303.9500
1786628103,303.9600,304.0200,303.9200,304.0200
1786628104,303.9900,303.9900,303.9700,303.9700
1786628105,303.9600,303.9700,303.9600,303.9700
1786628106,303.9600,303.9600,303.9100,303.9100
1786628107,303.9400,303.9400,303.8900,303.8900
1786628108,303.8800,303.9300,303.8800,303.9300
1786628109,303.9400,303.9800,303.9300,303.9300
1786628111,303.9800,304.0300,303.9800,304.0300
1786628112,304.0100,304.0200,303.9900,303.9900
1786628113,303.9900,304.0300,303.9900,304.0300
1786628114,304.0300,304.0300,304.0300,304.0300
1786628115,304.0100,304.0400,304.0100,304.0100
1786628116,304.0300,304.0300,304.0000,304.0000
1786628117,304.0000,304.0000,303.9800,303.9900
1786628118,304.0000,304.0000,303.9600,303.9600
1786628119,303.9300,303.9300,303.9300,303.9300
1786628120,303.9400,303.9400,303.8000,303.8800
1786628121,303.9100,303.9200,303.9100,303.9100
1786628122,303.9500,303.9500,303.9500,303.9500
1786628123,303.9700,303.9700,303.9300,303.9300
1786628124,303.8900,303.8900,303.8850,303.8850
1786628125,303.8900,303.9100,303.8900,303.9100
1786628126,303.9200,303.9400,303.9000,303.9100
1786628127,303.8900,303.9100,303.8600,303.8600
1786628128,303.8500,303.8800,303.8500,303.8800
1786628129,303.9100,303.9100,303.8400,303.8400
1786628130,303.8700,303.8700,303.8700,303.8700
1786628131,303.8500,303.8700,303.8100,303.8700
1786628132,303.8400,303.8800,303.8400,303.8800
1786628133,303.8400,303.8400,303.8400,303.8400
1786628135,303.8100,303.8200,303.7700,303.7700
1786628136,303.8000,303.8000,303.8000,303.8000
1786628137,303.7500,303.7500,303.7400,303.7400
1786628138,303.7650,303.7650,303.7650,303.7650
1786628139,303.7600,303.7900,303.7600,303.7800
1786628140,303.8100,303.8300,303.7100,303.7600
1786628141,303.7800,303.7900,303.7600,303.7900
1786628142,303.7600,303.7600,303.7350,303.7350
1786628143,303.7400,303.7400,303.7100,303.7350
1786628144,303.7700,303.7900,303.7400,303.7400
1786628145,303.7400,303.7500,303.7400,303.7500
1786628146,303.7500,303.7500,303.7400,303.7400
1786628147,303.7300,303.7300,303.7300,303.7300
1786628148,303.7200,303.7200,303.6700,303.6700
1786628149,303.7100,303.7100,303.7000,303.7000
1786628150,303.6900,303.6900,303.6500,303.6500
1786628151,303.6700,303.6700,303.6500,303.6500
1786628152,303.6800,303.8600,303.6500,303.8600
1786628153,303.8450,304.0400,303.8450,303.9600
1786628154,303.9450,303.9500,303.8900,303.9500
1786628155,303.9200,303.9200,303.9100,303.9100
1786628156,303.8800,303.9100,303.8600,303.9100
1786628157,303.8600,303.8600,303.8400,303.8400
1786628159,303.8300,303.8300,303.8300,303.8300
1786628160,303.8600,303.8600,303.8600,303.8600
1786628161,303.9200,303.9200,303.8750,303.8900
1786628162,303.9100,303.9100,303.8900,303.8900
1786628163,303.8900,303.8900,303.8900,303.8900
1786628165,303.9200,303.9700,303.9000,303.9700
1786628166,303.9600,303.9600,303.9600,303.9600
1786628167,303.9300,303.9600,303.9300,303.9550
1786628168,303.9400,303.9600,303.9100,303.9100
1786628169,303.9400,303.9400,303.9300,303.9300
1786628170,303.9700,304.0000,303.9700,303.9900
1786628171,304.0000,304.0000,303.9900,303.9900
1786628172,303.9800,304.0000,303.9800,303.9900
1786628174,304.0000,304.0000,303.9700,303.9900
1786628175,303.9500,303.9500,303.9300,303.9300
1786628176,303.9050,303.9200,303.9050,303.9100
1786628177,303.9400,303.9600,303.9400,303.9600
1786628178,303.9700,303.9700,303.9700,303.9700
1786628179,303.9900,304.0000,303.9900,304.0000
1786628180,304.0100,304.0200,303.9900,303.9900
1786628181,303.9600,303.9600,303.9600,303.9600
1786628182,303.9600,303.9900,303.9500,303.9500
1786628184,303.9700,303.9700,303.9700,303.9700
1786628185,303.9800,304.0100,303.9800,303.9800
1786628186,303.9750,303.9750,303.9400,303.9400
1786628187,303.9600,303.9800,303.9600,303.9800
1786628188,303.9600,303.9800,303.9600,303.9800
1786628189,303.9800,303.9800,303.9700,303.9700
1786628190,303.9600,303.9900,303.9600,303.9900
1786628191,303.9800,303.9800,303.9500,303.9500
1786628192,303.9300,303.9300,303.8700,303.8850
1786628193,303.8800,303.8800,303.8600,303.8600
1786628194,303.8500,303.8500,303.8500,303.8500
1786628196,303.8900,303.8900,303.8900,303.8900
1786628197,303.8700,303.8850,303.8700,303.8850
1786628198,303.8850,303.8850,303.8700,303.8700
1786628199,303.8800,303.8900,303.8800,303.8900
1786628200,303.9000,303.9000,303.9000,303.9000
1786628201,303.9100,303.9200,303.9100,303.9200
1786628203,303.9200,304.0000,303.9200,304.0000
1786628204,303.9800,303.9950,303.9800,303.9950
1786628205,304.0000,304.0000,304.0000,304.0000
1786628207,304.0000,304.0200,303.9900,304.0200
1786628209,304.0100,304.0100,304.0100,304.0100
1786628210,304.0000,304.0300,304.0000,304.0300
1786628211,304.0100,304.0200,304.0100,304.0200
1786628212,304.0100,304.0100,304.0100,304.0100
1786628213,304.0300,304.0300,304.0200,304.0200
1786628214,304.0250,304.0800,304.0200,304.0800
1786628215,304.0900,304.1600,304.0900,304.1100
1786628216,304.1400,304.1400,304.1400,304.1400
1786628217,304.1500,304.1500,304.1100,304.1200
1786628218,304.1100,304.1100,304.1050,304.1050
1786628219,304.1000,304.1500,304.0800,304.1400
1786628220,304.1700,304.1700,304.1400,304.1550
1786628221,304.1500,304.1700,304.1500,304.1600
1786628222,304.1650,304.1700,304.1400,304.1600
1786628223,304.1400,304.1400,304.1200,304.1200
1786628224,304.1000,304.1000,304.0700,304.0700
1786628225,304.0800,304.1100,304.0700,304.1100
1786628227,304.0750,304.0750,304.0750,304.0750
1786628228,304.0500,304.0500,304.0200,304.0300
1786628229,304.0600,304.0800,304.0600,304.0800
1786628230,304.0900,304.1100,304.0700,304.0700
1786628231,304.0800,304.0800,304.0800,304.0800
1786628232,304.0900,304.1000,304.0700,304.0700
1786628233,304.0800,304.0800,304.0700,304.0700
1786628234,304.0700,304.0700,304.0600,304.0600
1786628235,304.0500,304.0900,304.0500,304.0800
1786628236,304.0900,304.1000,304.0700,304.0700
1786628237,304.0700,304.2600,304.0700,304.2300
1786628238,304.2400,304.2400,304.2300,304.2300
1786628239,304.2300,304.2400,304.2200,304.2200
1786628240,304.2000,304.2000,304.1900,304.1900
1786628241,304.1700,304.1800,304.1700,304.1800
1786628242,304.1500,304.1500,304.1000,304.1000
1786628243,304.0900,304.1000,304.0900,304.1000
1786628244,304.0700,304.0700,304.0400,304.0400
1786628245,304.0300,304.0400,304.0200,304.0400
1786628246,304.0600,304.0600,304.0500,304.0600
1786628247,304.0400,304.0400,304.0100,304.0300
1786628248,304.0300,304.0300,304.0100,304.0300
1786628249,304.0200,304.0500,304.0200,304.0500
1786628251,304.0300,304.0300,303.9700,303.9700
1786628252,303.9900,303.9900,303.9900,303.9900
1786628254,303.9900,304.1800,303.9900,304.1800
1786628255,304.1800,304.1900,304.1800,304.1900
1786628256,304.1900,304.1900,304.1900,304.1900
1786628257,304.1800,304.1800,304.1700,304.1700
1786628260,304.1600,304.1600,304.1400,304.1400
1786628261,304.1500,304.1700,304.1500,304.1700
1786628262,304.1700,304.1700,304.1600,304.1600
1786628263,304.1900,304.1900,304.1700,304.1700
1786628264,304.1600,304.1600,304.1600,304.1600
1786628265,304.1650,304.1800,304.1650,304.1800
1786628266,304.1800,304.1900,304.1800,304.1900
1786628267,304.1800,304.3400,304.1800,304.3400
1786628268,304.3300,304.3700,304.3300,304.3700
1786628269,304.3700,304.3700,304.3550,304.3550
1786628270,304.4000,304.4000,304.3800,304.3900
1786628271,304.3950,304.4000,304.3900,304.4000
1786628272,304.3900,304.3900,304.3900,304.3900
1786628273,304.4200,304.4200,304.4200,304.4200
1786628274,304.4400,304.4600,304.4400,304.4600
1786628275,304.4700,304.5100,304.4700,304.5100
1786628276,304.5000,304.5100,304.4900,304.5000
1786628277,304.5000,304.5000,304.5000,304.5000
1786628278,304.5200,304.5700,304.5200,304.5700
1786628280,304.5600,304.5700,304.5500,304.5600
1786628281,304.5700,304.5700,304.5300,304.5300
1786628283,304.5300,304.5300,304.5300,304.5300
1786628284,304.5200,304.5200,304.4600,304.4600
1786628285,304.4400,304.4400,304.4200,304.4200
1786628286,304.4500,304.4900,304.4500,304.4900
1786628287,304.4700,304.4900,304.4700,304.4700
1786628289,304.4800,304.6500,304.4750,304.6000
1786628290,304.5600,304.5600,304.5400,304.5400
1786628291,304.5500,304.5800,304.5500,304.5700
1786628292,304.5600,304.6300,304.5600,304.5700
1786628293,304.5800,304.6000,304.5800,304.6000
1786628294,304.6500,304.6500,304.6200,304.6200
1786628295,304.6200,304.6600,304.6200,304.6600
1786628296,304.6600,304.6600,304.6500,304.6500
1786628297,304.6300,304.6300,304.6000,304.6000
1786628298,304.6100,304.6350,304.6100,304.6350
1786628299,304.6100,304.6200,304.5900,304.6200
1786628300,304.6600,304.7400,304.6500,304.7400
1786628301,304.7400,304.7400,304.7400,304.7400
1786628302,304.7100,304.7100,304.6100,304.6100
1786628303,304.6100,304.6100,304.5700,304.5700
1786628304,304.5500,304.5700,304.5400,304.5500
1786628305,304.5400,304.5400,304.5400,304.5400
1786628306,304.5400,304.5500,304.5200,304.5500
1786628307,304.5200,304.5200,304.4700,304.4700
1786628308,304.4700,304.4700,304.4500,304.4500
1786628309,304.4200,304.4200,304.4100,304.4200
1786628310,304.4500,304.4500,304.4000,304.4000
1786628311,304.4000,304.4200,304.3300,304.3650
1786628312,304.4000,304.4000,304.3700,304.3700
1786628313,304.4000,304.4000,304.3700,304.3700
1786628314,304.3300,304.3700,304.3200,304.3300
1786628315,304.3100,304.3100,304.2100,304.2700
1786628316,304.2400,304.2800,304.2400,304.2500
1786628317,304.2800,304.3700,304.2400,304.3600
1786628318,304.3600,304.3600,304.3600,304.3600
1786628319,304.3900,304.4200,304.3900,304.4200
1786628320,304.4500,304.4800,304.4300,304.4550
1786628321,304.4700,304.5000,304.4500,304.4700
1786628322,304.4700,304.4700,304.4300,304.4300
1786628323,304.4250,304.4500,304.4100,304.4500
1786628324,304.4300,304.4350,304.4000,304.4000
1786628325,304.4300,304.4400,304.4000,304.4200
1786628326,304.4300,304.4500,304.3900,304.4400
1786628327,304.4400,304.4400,304.4200,304.4200
1786628328,304.4000,304.4100,304.3600,304.3700
1786628329,304.3700,304.3700,304.3300,304.3300
1786628330,304.3400,304.3400,304.3400,304.3400
1786628331,304.3450,304.3500,304.3200,304.3500
1786628332,304.3500,304.3600,304.3500,304.3600
1786628333,304.3600,304.3600,304.3600,304.3600
1786628334,304.3500,304.3500,304.3500,304.3500
1786628335,304.3100,304.3400,304.3100,304.3300
1786628336,304.3400,304.3400,304.3400,304.3400
1786628337,304.3700,304.3700,304.3700,304.3700
1786628338,304.3500,304.3500,304.3300,304.3300
1786628339,304.3500,304.3500,304.3300,304.3500
1786628340,304.3600,304.4000,304.3300,304.4000
1786628341,304.3800,304.3800,304.3800,304.3800
1786628342,304.3400,304.3400,304.3200,304.3250
1786628343,304.3100,304.3100,304.3100,304.3100
1786628344,304.3250,304.3500,304.3000,304.3450
1786628345,304.3400,304.3400,304.3400,304.3400
1786628346,304.3400,304.3400,304.3000,304.3000
1786628347,304.3100,304.3100,304.3100,304.3100
1786628348,304.3100,304.3300,304.3000,304.3000
1786628349,304.2700,304.3200,304.2700,304.3200
1786628350,304.3200,304.3200,304.3200,304.3200
1786628351,304.3400,304.3500,304.3400,304.3500
1786628352,304.3600,304.3600,304.3600,304.3600
1786628353,304.3300,304.3500,304.3300,304.3500
1786628354,304.3300,304.3300,304.3300,304.3300
1786628356,304.3600,304.3700,304.3600,304.3700
1786628357,304.3700,304.3700,304.0200,304.2500
1786628358,304.2500,304.2500,304.2500,304.2500
1786628359,304.2500,304.2500,304.2500,304.2500
1786628360,304.2300,304.2600,304.2300,304.2600
1786628361,304.2500,304.3000,304.2500,304.3000
1786628362,304.3000,304.3100,304.3000,304.3100
1786628363,304.3200,304.3200,304.2800,304.2800
1786628364,304.3000,304.3000,304.2900,304.2900
1786628365,304.2700,304.3300,304.2700,304.3300
1786628366,304.3400,304.3500,304.3300,304.3500
1786628367,304.3500,304.3600,304.3500,304.3600
1786628368,304.3500,304.3500,304.3500,304.3500
1786628369,304.3500,304.4350,304.3500,304.4300
1786628370,304.4500,304.4600,304.4300,304.4300
1786628371,304.4400,304.4400,304.4300,304.4300
1786628372,304.4500,304.4550,304.4500,304.4550
1786628373,304.4500,304.5050,304.4000,304.4000
1786628374,304.4600,304.4600,304.4400,304.4400
1786628375,304.4400,304.4400,304.4400,304.4400
1786628376,304.4300,304.4300,304.4300,304.4300
1786628378,304.4400,304.4600,304.4400,304.4600
1786628379,304.4700,304.5000,304.4600,304.5000
1786628380,304.4650,304.4800,304.4600,304.4600
1786628381,304.4600,304.4600,304.4400,304.4400
1786628382,304.4600,304.4900,304.4600,304.4700
1786628383,304.4600,304.5000,304.4600,304.5000
1786628384,304.5200,304.5300,304.5200,304.5300
1786628385,304.5200,304.6000,304.4900,304.5700
1786628386,304.5800,304.5800,304.5800,304.5800
1786628387,304.5500,304.5500,304.5300,304.5400
1786628388,304.5500,304.6000,304.5400,304.6000
1786628390,304.5700,304.6300,304.5300,304.6200
1786628391,304.6200,304.6200,304.5900,304.5950
1786628392,304.5800,304.6100,304.5800,304.5900
1786628393,304.5800,304.5800,304.5800,304.5800
1786628394,304.5600,304.5600,304.5500,304.5500
1786628396,304.5700,304.5700,304.5600,304.5600
1786628397,304.5600,304.5600,304.5300,304.5500
1786628398,304.5400,304.5400,304.5400,304.5400
1786628399,304.5300,304.5300,304.5200,304.5200
1786628400,304.5100,304.5100,304.4300,304.4500
