ts,o,h,l,c
1786541400,221.0800,221.0800,220.5000,220.6800
1786541401,220.6700,220.6700,220.2000,220.5700
1786541402,220.6000,220.7200,220.4300,220.5800
1786541403,220.5800,220.7300,220.3700,220.4900
1786541404,220.5200,220.8000,220.4800,220.5800
1786541405,220.5200,220.9000,220.5000,220.9000
1786541406,220.8700,220.8700,220.6000,220.6000
1786541407,220.5700,220.7600,220.5500,220.6500
1786541408,220.6600,220.8400,220.6500,220.7000
1786541409,220.6700,220.6900,220.5900,220.6400
1786541410,220.6600,220.6800,220.4500,220.4500
1786541411,220.4800,220.6700,220.4700,220.6600
1786541412,220.6900,220.7550,220.5800,220.6500
1786541413,220.6500,220.6600,220.5900,220.6500
1786541414,220.6200,220.6200,220.5500,220.5550
1786541415,220.5800,220.5800,220.5300,220.5700
1786541416,220.5700,220.5700,220.5000,220.5300
1786541417,220.5200,220.6300,220.4400,220.6200
1786541418,220.5900,220.6700,220.5600,220.5700
1786541419,220.5800,220.6300,220.5600,220.6200
1786541420,220.5900,220.6500,220.5200,220.5700
1786541421,220.5600,220.6300,220.5500,220.5800
1786541422,220.6100,220.8700,220.6100,220.8700
1786541423,220.8700,220.8800,220.8000,220.8400
1786541424,220.8200,220.8800,220.8000,220.8350
1786541425,220.8000,220.9100,220.8000,220.8600
1786541426,220.8600,220.9500,220.8600,220.9500
1786541427,220.9400,221.0000,220.8700,220.9000
1786541428,220.8700,220.9100,220.7900,220.8700
1786541429,220.8800,221.0000,220.8800,220.9800
1786541430,220.9900,221.0100,220.8800,221.0000
1786541431,220.9700,220.9800,220.9300,220.9800
1786541432,220.9800,221.0100,220.9000,220.9200
1786541433,220.9200,220.9400,220.7800,220.8000
1786541434,220.7850,220.8800,220.7850,220.7900
1786541435,220.8050,221.1200,220.7800,221.0800
1786541436,221.1100,221.1200,220.9500,221.0400
1786541437,221.0400,221.0400,220.9400,220.9900
1786541438,221.0000,221.0700,221.0000,221.0700
1786541439,221.0800,221.0800,221.0300,221.0600
1786541440,221.0700,221.0800,221.0400,221.0450
1786541441,221.0700,221.0900,221.0100,221.0100
1786541442,221.0400,221.0400,221.0100,221.0400
1786541443,221.0800,221.3400,221.0400,221.3400
1786541444,221.3300,221.4200,221.3300,221.3400
1786541445,221.3600,221.3900,221.2700,221.3900
1786541446,221.3600,221.4000,221.3600,221.3900
1786541447,221.4000,221.4200,221.3000,221.3000
1786541448,221.2700,221.4400,221.2700,221.4000
1786541449,221.4000,221.4300,221.3800,221.4200
1786541450,221.4300,221.4800,221.4300,221.4800
1786541451,221.4800,221.5700,221.4800,221.5500
1786541452,221.5600,221.5800,221.5300,221.5500
1786541453,221.5600,221.5700,221.5200,221.5200
1786541454,221.5300,221.6400,221.5300,221.6300
1786541455,221.5900,221.6300,221.5800,221.6100
1786541456,221.6400,221.6500,221.5500,221.5600
1786541457,221.5400,221.6600,221.5000,221.6600
1786541458,221.6300,221.6600,221.5300,221.5900
1786541459,221.6200,221.6300,221.5500,221.5950
1786541460,221.6200,221.6700,221.5500,221.6000
1786541461,221.6100,221.6700,221.5400,221.6700
1786541462,221.6600,221.7100,221.6300,221.7100
1786541463,221.7200,221.7700,221.7100,221.7600
1786541464,221.7100,221.8700,221.6400,221.6500
1786541465,221.6700,221.7200,221.6700,221.6700
1786541466,221.7200,221.8300,221.7000,221.7200
1786541467,221.7000,221.7200,221.6200,221.7200
1786541468,221.7700,221.8200,221.7700,221.8100
1786541469,221.8300,221.8300,221.7300,221.7300
1786541470,221.7450,221.8200,221.7450,221.8200
1786541471,221.8000,221.8200,221.7300,221.7900
1786541472,221.8000,221.8600,221.8000,221.8250
1786541473,221.8400,221.9000,221.7900,221.8300
1786541474,221.8500,221.9000,221.8100,221.8700
1786541475,221.8700,221.9000,221.8600,221.8800
1786541476,221.8750,221.8750,221.8200,221.8200
1786541477,221.8200,221.8700,221.8200,221.8200
1786541478,221.8250,221.9400,221.8200,221.9100
1786541479,221.9050,221.9600,221.7600,221.7600
1786541480,221.7300,221.7800,221.7300,221.7700
1786541481,221.8000,221.9000,221.7800,221.8600
1786541482,221.8400,221.8400,221.6600,221.6600
1786541483,221.6700,221.7100,221.6300,221.7000
1786541484,221.6400,221.6800,221.6200,221.6800
1786541485,221.6700,221.7100,221.6600,221.6600
1786541486,221.6400,221.6600,221.6200,221.6600
1786541487,221.6200,221.6300,221.5300,221.5300
1786541488,221.5100,221.5600,221.5000,221.5200
1786541489,221.5000,221.5000,221.3700,221.3900
1786541490,221.3600,221.7650,221.3000,221.7100
1786541491,221.7000,221.7000,221.6500,221.6800
1786541492,221.6700,221.7100,221.6600,221.7100
1786541493,221.7500,222.1300,221.7500,222.1300
1786541494,222.1400,222.3100,222.1400,222.3100
1786541495,222.2950,222.3500,222.2700,222.3200
1786541496,222.3200,222.3300,222.2600,222.2600
1786541497,222.3000,222.3000,222.2600,222.2750
1786541498,222.2700,222.3600,222.2400,222.3300
1786541499,222.3100,222.3100,222.1600,222.1700
1786541500,222.1600,222.3600,222.1500,222.3400
1786541501,222.3600,222.3700,222.3000,222.3000
1786541502,222.3000,222.3000,222.2600,222.2600
1786541503,222.2600,222.3000,222.1700,222.1800
1786541504,222.1800,222.2800,222.1700,222.2100
1786541505,222.1800,222.2200,222.1100,222.1100
1786541506,222.1200,222.1400,222.0900,222.1400
1786541507,222.1300,222.1600,222.1300,222.1450
1786541508,222.1200,222.1300,221.9800,222.0400
1786541509,222.0600,222.0700,222.0400,222.0700
1786541510,222.0800,222.0800,222.0100,222.0100
1786541511,222.0250,222.0250,221.9100,222.0000
1786541512,222.0000,222.0700,221.9700,222.0300
