ts,o,h,l,c
1787751000,345.3100,345.5000,344.4400,344.5700
1787751001,344.4300,344.5200,343.6300,343.7100
1787751002,343.7000,344.4000,343.5800,344.2800
1787751003,343.9900,344.1100,343.7900,344.1100
1787751004,344.0900,344.0900,343.9100,343.9100
1787751005,343.8900,344.0400,343.6500,343.7800
1787751006,343.8350,343.8350,343.8350,343.8350
1787751007,343.9900,344.0900,343.7000,343.8200
1787751008,343.8250,343.8250,343.8250,343.8250
1787751009,343.8250,344.1200,343.8250,343.9200
1787751010,344.0800,344.1500,344.0700,344.0700
1787751011,344.4000,344.4200,343.5700,343.5700
1787751012,343.6300,343.6900,343.5200,343.6250
1787751013,343.5400,343.5400,343.3100,343.3700
1787751014,343.3900,343.3900,343.3900,343.3900
1787751015,343.4100,343.7200,343.4100,343.7200
1787751016,343.7200,343.7750,343.4900,343.5200
1787751017,343.6100,343.6600,343.4800,343.4900
1787751018,343.6000,343.6000,343.1000,343.1800
1787751019,343.0900,343.3300,343.0900,343.2200
1787751020,343.2900,343.2900,343.1950,343.2000
1787751022,343.2000,343.2200,343.2000,343.2050
1787751023,343.2900,343.5300,343.2900,343.5100
1787751024,343.5800,344.0000,343.5800,343.9050
1787751025,344.0000,344.0100,343.9200,343.9600
1787751026,344.1200,344.1750,344.0600,344.1750
1787751027,344.1800,344.1800,343.9100,343.9100
1787751028,344.0300,344.0600,343.8800,343.8800
1787751029,343.9650,344.0850,343.8400,343.9500
1787751030,344.0700,344.2300,343.3200,343.4450
1787751031,343.4400,343.5000,343.4400,343.5000
1787751032,343.4000,343.5000,343.2900,343.2900
1787751033,343.2900,343.2900,343.1400,343.1500
1787751034,343.1200,343.1200,342.9000,343.1100
1787751035,343.1600,343.4300,343.1600,343.4300
1787751036,343.4400,343.5200,343.1500,343.1500
1787751037,343.3800,343.7000,343.3600,343.7000
1787751038,343.7100,343.7200,343.6100,343.6100
1787751039,343.7100,343.7100,343.7100,343.7100
1787751040,343.7900,343.8100,343.7900,343.8100
1787751041,343.9700,344.0000,343.6700,343.8100
1787751042,343.9800,344.0000,343.9000,343.9000
1787751043,344.0100,344.0100,343.8500,343.9100
1787751044,344.0900,344.1100,344.0100,344.1100
1787751045,344.1400,344.2300,344.0450,344.1000
1787751047,344.2100,344.5700,344.2100,344.5700
1787751048,344.2800,344.2800,344.2300,344.2300
1787751049,344.2300,344.2300,344.1600,344.1600
1787751050,344.2900,344.2950,344.1500,344.2900
1787751051,344.1550,344.2500,344.1400,344.1400
1787751052,344.2400,344.2450,344.2400,344.2450
1787751053,344.1200,344.2800,344.1200,344.2800
1787751054,344.2900,344.2900,344.2100,344.2100
1787751055,344.3100,344.3100,343.9100,344.0000
1787751056,343.9000,343.9000,343.6800,343.6800
1787751057,343.6100,343.6100,343.5600,343.5600
1787751058,343.6950,343.6950,343.6950,343.6950
