ts,o,h,l,c
1787232600,346.2100,346.3700,345.8000,346.0500
1787232601,346.0300,346.8000,345.9600,346.4500
1787232602,346.3800,346.7200,345.7200,346.1100
1787232603,346.0700,346.0900,345.5500,345.8100
1787232604,345.9500,346.0300,345.8700,346.0300
1787232605,345.9200,346.0000,345.5000,345.5000
1787232606,345.6900,346.0900,345.6900,346.0400
1787232607,346.0700,346.0800,345.7800,345.7800
1787232608,345.7100,345.8000,345.6100,345.8000
1787232609,345.7000,345.7600,345.6600,345.6600
1787232610,345.6400,345.6400,345.2000,345.3000
1787232611,345.4500,345.7600,345.4500,345.7600
1787232612,345.9100,345.9200,345.9100,345.9200
1787232613,345.9800,346.0000,345.9500,346.0000
1787232614,346.0600,346.0600,346.0200,346.0600
1787232615,346.0200,346.1000,345.9900,346.0000
1787232616,346.0200,346.2950,346.0100,346.0100
1787232617,346.0700,346.0700,346.0400,346.0400
1787232618,345.8800,345.9200,345.2000,345.2600
1787232619,345.2200,345.2200,344.8800,344.8800
1787232620,344.9800,345.0700,344.6500,344.8900
1787232621,344.8950,344.9400,344.3200,344.3200
1787232622,344.4950,344.4950,344.4950,344.4950
1787232623,344.3200,344.3800,344.1700,344.1700
1787232626,344.4700,344.5800,344.4700,344.5800
1787232627,344.7000,344.7300,344.5000,344.6400
1787232628,344.5200,344.5200,344.3000,344.3000
1787232630,344.4500,344.6000,344.4500,344.5000
1787232631,344.5000,344.6300,344.5000,344.6100
1787232633,344.6400,344.6800,344.4100,344.6300
1787232634,344.7200,344.7200,344.7200,344.7200
1787232636,344.6300,344.7000,344.6000,344.6400
1787232637,344.7000,344.9400,344.7000,344.7400
1787232639,344.8400,344.8400,344.8400,344.8400
1787232640,344.7600,344.7600,344.3700,344.5100
1787232641,344.5700,344.5700,344.5600,344.5600
1787232643,344.5500,344.5500,344.3800,344.4300
1787232644,344.5800,344.6000,344.5800,344.5800
1787232645,344.6350,344.6350,344.3200,344.5000
1787232647,344.4100,344.4400,344.3200,344.4400
1787232648,344.3100,344.3400,344.2600,344.2700
1787232649,344.3500,344.3500,344.2300,344.2900
1787232651,344.2900,345.6900,344.2900,345.4500
1787232652,345.4900,345.5000,345.4900,345.5000
1787232653,345.4300,345.4300,345.4300,345.4300
1787232654,345.2800,345.2800,344.9800,345.0800
1787232655,344.9600,344.9600,344.9400,344.9400
1787232656,345.0000,345.0000,345.0000,345.0000
1787232660,345.1350,345.8800,345.1350,345.8800
1787232661,345.8600,346.2600,345.8600,346.0100
1787232662,346.0300,346.1800,345.8800,346.1800
1787232663,346.0400,346.0400,346.0400,346.0400
1787232664,346.0250,346.0300,346.0250,346.0300
1787232665,346.1500,346.2600,345.7050,345.8100
1787232666,346.1000,346.2700,346.1000,346.2700
1787232667,346.2200,346.2200,346.2200,346.2200
1787232668,346.2200,346.5000,346.2200,346.3300
1787232669,346.4600,346.5900,346.4600,346.5900
1787232670,346.4600,346.7000,346.4600,346.7000
1787232671,346.6300,346.6300,346.6300,346.6300
1787232672,346.6450,347.2000,346.6450,346.7600
1787232673,346.9300,347.0000,346.9300,346.9900
1787232674,346.9100,347.2100,346.8300,346.9900
1787232675,347.0600,347.1050,347.0600,347.1050
1787232676,347.1500,347.2600,347.1500,347.1950
1787232677,347.1800,347.4900,347.1800,347.3500
1787232678,347.3300,347.3300,347.1850,347.2600
1787232680,347.2600,347.2600,347.1300,347.1300
1787232682,347.0000,347.0000,347.0000,347.0000
1787232683,347.0700,347.1700,346.8600,346.8600
1787232684,346.9150,347.0600,346.8500,346.8500
1787232685,347.0000,347.2300,346.9500,346.9500
1787232687,346.9500,346.9500,346.6500,346.8650
1787232688,346.8400,346.8400,346.8400,346.8400
1787232689,346.8700,346.8700,346.8700,346.8700
1787232690,346.8700,346.9900,346.8700,346.8700
1787232692,346.8700,346.8700,346.8700,346.8700
1787232693,346.8700,347.0850,346.8700,347.0700
1787232694,347.0700,347.1900,346.9800,347.1000
1787232696,347.0000,347.0000,346.8400,346.8400
1787232697,346.9000,347.1900,346.9000,347.1700
1787232698,347.0600,347.0600,347.0600,347.0600
1787232699,346.9750,346.9750,346.9200,346.9250
1787232700,346.9900,347.0000,346.8900,346.9200
1787232701,346.7900,346.8100,346.7400,346.7400
1787232702,346.7400,346.7400,346.4000,346.6700
1787232703,346.7300,346.7600,346.7300,346.7600
1787232704,346.6900,346.7400,346.6900,346.7400
1787232705,346.7450,346.9100,346.7450,346.9100
1787232706,346.9900,347.2700,346.9700,347.2500
1787232707,347.0900,347.2400,347.0900,347.1950
1787232708,347.1950,347.3700,347.1950,347.3700
1787232709,347.3350,347.4000,347.2900,347.3550
1787232710,347.3550,347.3550,347.3550,347.3550
1787232711,347.3200,347.3200,347.2400,347.2400
1787232712,347.3300,347.4100,347.3300,347.4100
1787232713,347.3300,347.3300,346.9300,346.9300
1787232714,346.9000,346.9000,346.6700,346.6900
1787232715,346.8000,346.8100,346.8000,346.8100
1787232716,346.8800,347.0500,346.8650,346.8700
1787232717,347.0300,347.0300,346.8700,347.0300
