ts,o,h,l,c
1788528600,231.1400,231.2000,230.2500,230.6000
1788528601,230.6000,230.8500,230.4400,230.4800
1788528602,230.4900,230.7500,230.3600,230.6950
1788528603,230.6800,230.7400,230.3100,230.5100
1788528604,230.4900,230.7500,230.4800,230.6100
1788528605,230.6300,230.6300,230.0800,230.1800
1788528606,230.1700,230.4600,230.1400,230.2600
1788528607,230.2000,230.3700,230.0900,230.1400
1788528608,230.1200,230.2300,230.0900,230.1600
1788528609,230.2100,230.4000,230.2100,230.4000
1788528610,230.3900,230.3900,230.2000,230.2100
1788528611,230.1900,230.2800,230.0600,230.0700
1788528612,230.1300,230.1500,229.8600,229.9000
1788528613,229.8850,230.0700,229.8500,230.0700
1788528614,230.0800,230.3500,230.0800,230.3500
1788528615,230.3700,230.3900,230.3300,230.3900
1788528616,230.4100,230.5600,230.4100,230.5000
1788528617,230.4600,230.4900,230.3700,230.4300
1788528618,230.3900,230.3900,230.3300,230.3400
1788528619,230.3400,230.4100,230.3400,230.3900
1788528620,230.3900,230.3900,230.3900,230.3900
1788528621,230.3600,230.3800,230.3200,230.3700
1788528622,230.3600,230.4500,230.3500,230.4500
1788528623,230.5100,230.5800,230.4100,230.4200
1788528624,230.4100,230.4900,230.3600,230.4600
1788528625,230.4700,230.5400,230.4700,230.4700
1788528626,230.5000,230.5200,230.3700,230.4500
1788528627,230.4100,230.4100,230.3100,230.4000
1788528628,230.4000,230.4400,230.3750,230.3800
1788528629,230.4100,230.4300,230.3200,230.3600
1788528630,230.3600,230.4000,230.3500,230.4000
1788528631,230.3700,230.4000,230.3500,230.3600
1788528632,230.3500,230.3600,230.2800,230.2800
1788528633,230.2700,230.3150,230.2700,230.3150
1788528634,230.3400,230.3500,230.3350,230.3500
1788528635,230.3600,230.4600,230.3600,230.4200
1788528636,230.4500,230.5000,230.4500,230.4800
1788528637,230.4600,230.4600,230.4000,230.4600
1788528638,230.4700,230.5500,230.4700,230.5300
1788528639,230.5300,230.5300,230.4400,230.5200
1788528640,230.5000,230.5100,230.3900,230.4200
1788528641,230.4200,230.4200,230.3500,230.3700
1788528642,230.3500,230.3600,230.2700,230.3100
1788528643,230.3000,230.3000,230.2200,230.2700
1788528644,230.2700,230.3600,230.2700,230.3600
1788528645,230.4000,230.4100,230.3300,230.3300
1788528646,230.3350,230.3800,230.3300,230.3800
