ts,o,h,l,c
1788874655,618.7550,618.7550,618.7550,618.7550
1788874656,618.9100,618.9100,618.9100,618.9100
1788874657,618.6700,618.7700,618.3000,618.3000
1788874658,618.3000,618.3000,617.9800,617.9800
1788874659,617.8900,617.8900,617.5800,617.5800
1788874660,617.7600,617.7800,617.7600,617.7800
1788874666,617.8900,618.0000,617.8900,617.9900
1788874670,617.9000,617.9400,617.9000,617.9000
1788874672,618.1200,618.1200,618.1200,618.1200
1788874674,618.1100,618.1100,617.8900,617.8900
1788874675,617.7400,617.7900,617.4300,617.5300
1788874676,617.4800,617.4800,617.4800,617.4800
1788874682,617.9000,617.9600,617.7650,617.9600
1788874683,617.8400,617.8400,617.8300,617.8300
1788874684,617.9900,618.0700,617.9900,618.0700
1788874685,617.8900,617.8900,617.7200,617.7200
1788874688,618.0700,618.0700,618.0700,618.0700
1788874689,618.0700,618.0700,618.0700,618.0700
1788874692,618.1200,618.1200,618.0400,618.0400
1788874694,618.2600,618.2900,618.2600,618.2900
1788874698,618.0400,618.0400,618.0000,618.0200
1788874699,618.0500,618.0500,618.0500,618.0500
1788874700,618.1150,618.2100,618.1150,618.2100
1788874702,618.3200,618.3200,618.3200,618.3200
1788874705,618.2700,618.6000,618.2700,618.4700
1788874706,618.3900,618.3900,618.2300,618.2300
1788874707,618.3600,618.5100,618.3600,618.5100
1788874708,618.6000,618.6000,618.6000,618.6000
1788874710,618.8000,618.8900,618.8000,618.8900
1788874711,618.6000,618.6000,618.6000,618.6000
1788874712,618.6900,618.6900,618.5700,618.5700
1788874717,618.6100,618.6100,618.6100,618.6100
1788874718,618.4500,618.4500,618.4500,618.4500
1788874720,618.4500,619.0000,618.4500,619.0000
1788874722,619.1600,619.1800,618.8100,618.8100
1788874723,618.6600,618.6600,618.6600,618.6600
1788874724,618.8000,619.0600,618.8000,619.0600
1788874725,619.0100,619.0100,619.0100,619.0100
1788874730,619.0000,619.0000,618.9900,618.9900
1788874732,618.7900,618.9900,618.7700,618.9900
1788874733,619.0000,619.0900,619.0000,619.0900
1788874737,618.8800,619.0000,618.8800,619.0000
1788874741,618.9750,619.0900,618.9750,619.0900
1788874742,619.1900,619.2000,619.1900,619.2000
1788874743,619.2900,619.2900,619.2900,619.2900
1788874745,619.4200,619.4200,619.3300,619.4100
1788874748,619.4700,619.5000,619.4700,619.5000
1788874749,619.4700,619.5000,619.4300,619.4300
1788874750,619.5550,619.6100,619.5550,619.6100
1788874751,619.6800,619.8000,619.6800,619.8000
1788874752,619.5400,619.6600,619.5000,619.5000
1788874753,619.6700,619.8400,619.6700,619.8300
1788874755,619.5800,619.5800,619.5800,619.5800
1788874758,619.7800,619.7800,619.7800,619.7800
1788874759,619.8100,619.8700,619.8100,619.8700
1788874761,619.5400,619.5400,619.5400,619.5400
1788874763,619.7800,619.9500,619.7800,619.9000
1788874765,619.8900,619.8900,619.8900,619.8900
1788874767,619.7650,620.1300,619.6300,619.6800
1788874768,619.5400,619.5600,619.4100,619.4900
1788874769,619.4800,619.4800,619.4800,619.4800
1788874771,619.3500,619.3500,619.3500,619.3500
1788874772,619.3100,619.3100,619.2300,619.2300
1788874774,619.2400,619.2400,619.2400,619.2400
1788874775,619.3900,619.4600,619.3900,619.4600
1788874778,619.5400,619.7800,619.5400,619.7800
1788874781,619.3900,619.3900,619.3900,619.3900
1788874782,619.3700,619.3700,619.3500,619.3500
1788874785,619.1700,619.3050,619.1700,619.2200
1788874787,619.1300,619.1300,619.1300,619.1300
1788874788,619.0600,619.0600,618.9600,618.9600
1788874792,618.7500,618.7800,618.7000,618.7800
1788874794,618.7000,618.7000,618.6100,618.6100
1788874795,618.5900,618.5900,618.5800,618.5800
1788874796,618.8000,618.8200,618.6800,618.6800
1788874797,618.5100,618.5300,618.2700,618.4000
1788874801,618.5500,618.5900,618.5500,618.5900
1788874805,618.6300,618.6300,618.4300,618.4300
1788874807,618.4000,618.5100,618.2800,618.5100
1788874812,618.8100,618.8600,618.8100,618.8600
1788874813,618.8600,618.8600,618.8600,618.8600
1788874816,618.9600,618.9600,618.9600,618.9600
1788874817,618.8700,618.8700,618.8700,618.8700
1788874820,619.0200,619.0200,619.0200,619.0200
1788874822,618.8600,618.8600,618.8600,618.8600
1788874824,618.8650,619.0700,618.8650,619.0700
1788874827,618.8100,618.8100,618.6300,618.6500
1788874829,618.7650,618.7650,618.7000,618.7000
1788874830,618.6500,618.7400,618.6500,618.7400
1788874831,618.8300,618.9600,618.8000,618.8000
1788874833,618.8650,618.8650,618.8000,618.8000
1788874836,618.8450,618.8450,618.8450,618.8450
1788874838,618.9600,618.9600,618.9600,618.9600
1788874839,618.8500,618.8500,618.6100,618.6100
1788874840,618.5600,618.5600,618.5600,618.5600
1788874841,618.7100,618.7100,618.6200,618.6200
1788874842,618.7800,618.7800,618.7800,618.7800
1788874845,618.9000,619.0800,618.9000,618.9950
1788874847,618.8500,618.8500,618.6000,618.6000
1788874848,618.5800,618.5800,618.5800,618.5800
1788874849,618.5800,618.5800,618.5600,618.5800
1788874850,618.5800,618.6000,618.5800,618.6000
1788874851,618.7300,618.8000,618.7300,618.8000
1788874854,618.6100,618.6100,618.6100,618.6100
1788874855,618.6800,618.6800,618.6800,618.6800
1788874856,618.8000,618.8000,618.6600,618.6600
1788874858,618.6000,618.6000,618.6000,618.6000
1788874859,618.6000,618.7900,618.6000,618.7900
1788874860,618.6100,618.6100,618.6100,618.6100
1788874861,618.6100,618.6100,618.6100,618.6100
1788874862,618.6800,618.6800,618.1700,618.2500
1788874863,618.2500,618.3400,618.2200,618.2200
1788874864,618.4100,618.5800,618.4000,618.4000
1788874866,618.2800,618.2800,618.2200,618.2200
1788874868,618.5400,618.5400,618.5400,618.5400
1788874869,618.4500,618.4500,618.4300,618.4300
1788874870,618.4600,618.4600,618.4600,618.4600
1788874871,618.2800,618.4400,618.2800,618.4400
1788874875,618.2600,618.2600,618.2500,618.2500
1788874876,618.3300,618.3300,618.3300,618.3300
1788874879,618.3000,618.8900,618.3000,618.5550
1788874881,618.5650,618.5650,618.5650,618.5650
1788874885,618.4300,618.4300,617.8300,617.8300
1788874886,618.0400,618.1300,618.0400,618.1300
1788874887,618.3500,618.4400,618.3500,618.3500
1788874888,618.5500,618.5500,618.5500,618.5500
1788874889,618.7000,619.0200,618.7000,619.0200
1788874890,618.9800,618.9800,618.9600,618.9600
1788874891,618.9550,618.9550,618.9550,618.9550
1788874894,619.1300,619.1300,619.1300,619.1300
1788874895,619.1500,619.4000,619.1500,619.4000
1788874896,619.4000,619.7700,619.4000,619.7700
1788874897,619.8900,619.8900,619.8900,619.8900
1788874900,619.8800,620.1200,619.8800,619.9450
1788874901,619.8900,619.8900,619.8900,619.8900
1788874903,619.7600,619.7600,619.7500,619.7500
1788874905,619.7500,619.7500,619.7500,619.7500
1788874912,619.6100,619.6100,619.3200,619.3700
1788874914,619.2400,619.2400,619.0000,619.0200
1788874915,619.1500,619.4200,618.6900,618.6900
1788874918,619.0100,619.0100,619.0100,619.0100
1788874921,618.6900,618.6900,618.6500,618.6500
1788874922,618.5800,618.5800,618.4700,618.4800
1788874923,618.5900,618.6400,618.5900,618.6400
1788874928,618.6300,618.8200,618.6200,618.6300
1788874930,618.6000,619.0000,618.6000,619.0000
1788874933,618.6800,618.6800,618.6300,618.6300
1788874934,618.4300,618.4300,618.3800,618.3800
1788874937,618.3000,618.3000,618.2900,618.2900
1788874939,618.1500,618.1500,618.1500,618.1500
1788874940,618.2900,618.2900,618.1400,618.1400
1788874944,618.0700,618.0700,618.0600,618.0700
1788874946,618.0600,618.0600,618.0100,618.0500
1788874947,618.0200,618.2200,618.0200,618.1200
1788874948,618.1200,618.1200,618.0700,618.0700
1788874949,618.1200,618.1200,618.1200,618.1200
1788874950,618.1200,618.1200,617.7500,617.7500
1788874952,617.8700,617.9600,617.8700,617.9600
1788874953,617.8500,617.8500,617.8500,617.8500
