ts,o,h,l,c
1787059800,307.5700,307.9500,307.4200,307.5000
1787059801,307.5000,307.5600,307.0200,307.0200
1787059802,307.0100,307.1800,306.7800,307.1800
1787059803,307.1500,307.3900,307.1000,307.2100
1787059804,307.2000,307.6100,307.1800,307.4600
1787059805,307.4800,307.6900,307.3900,307.5900
1787059806,307.6800,307.7800,307.5900,307.7000
1787059807,307.7500,307.7500,307.5700,307.5750
1787059808,307.5800,307.8500,307.5500,307.7800
1787059809,307.8200,307.8400,307.7100,307.7100
1787059810,307.8000,307.8000,307.6100,307.6200
1787059811,307.6400,307.7300,307.5100,307.5600
1787059812,307.5500,307.5500,307.1400,307.3700
1787059813,307.3600,307.3800,307.0400,307.0400
1787059814,307.0600,307.1200,306.8900,306.9100
1787059815,306.9900,306.9900,306.8500,306.8500
1787059816,306.8500,306.9100,306.6700,306.7400
1787059817,306.6800,306.9000,306.6000,306.9000
1787059818,306.8800,306.9700,306.8200,306.8300
1787059819,306.7800,306.8100,306.5500,306.5500
1787059820,306.5200,306.5400,306.4200,306.4800
1787059821,306.5300,306.5900,306.5200,306.5700
1787059822,306.6400,306.6400,306.5400,306.5400
1787059823,306.5500,306.6700,306.5400,306.6700
1787059824,306.6200,306.6900,306.5500,306.5500
1787059825,306.5500,306.7100,306.5300,306.5300
1787059826,306.5700,306.6700,306.5400,306.5600
1787059827,306.5200,306.6800,306.5100,306.6200
1787059828,306.7000,306.7000,306.5800,306.6100
1787059829,306.6100,306.9700,306.6100,306.9500
1787059830,306.9700,307.0100,306.8800,306.9100
1787059831,306.9100,306.9400,306.9100,306.9400
1787059832,306.9100,306.9100,306.8100,306.8600
1787059833,306.8600,306.9050,306.8600,306.9050
1787059834,306.9100,307.0300,306.8200,307.0200
1787059835,306.9900,306.9900,306.9000,306.9100
1787059836,306.9100,306.9100,306.7800,306.8200
1787059837,306.8200,306.8200,306.8200,306.8200
1787059838,306.8500,306.8600,306.8200,306.8200
1787059839,306.8550,306.9400,306.8500,306.9000
1787059840,306.9200,306.9200,306.8900,306.8900
1787059841,306.9300,307.0300,306.9200,306.9500
1787059842,306.9300,306.9700,306.8900,306.9700
1787059843,306.9800,307.0500,306.9800,307.0000
1787059844,307.0700,307.1200,307.0700,307.1200
1787059845,307.1400,307.2300,307.1200,307.2100
1787059846,307.2900,307.2900,307.2000,307.2100
1787059847,307.2700,307.2700,307.0800,307.0800
1787059848,307.0700,307.1500,307.0600,307.1500
1787059849,307.1100,307.1900,307.0400,307.1400
1787059851,307.2600,307.3400,307.2600,307.2800
1787059852,307.2800,307.3600,307.2300,307.2300
1787059853,307.2800,307.2800,307.2700,307.2700
1787059854,307.2700,307.2700,307.2400,307.2400
1787059855,307.2600,307.2600,307.1900,307.2300
1787059856,307.2300,307.2600,307.1700,307.2500
1787059857,307.2600,307.3400,307.2500,307.2800
1787059858,307.3500,307.3900,307.2500,307.3500
1787059859,307.3700,307.4800,307.3600,307.4300
1787059860,307.4900,307.4900,307.3500,307.3500
1787059861,307.4100,307.4100,307.3000,307.3000
1787059862,307.3100,307.3700,307.2400,307.2400
1787059863,307.2900,307.3400,307.1900,307.2300
1787059864,307.2600,307.2600,307.1800,307.1800
1787059865,307.1800,307.2200,307.1800,307.1800
1787059866,307.1800,307.2600,307.1500,307.1500
1787059867,307.1500,307.3600,307.1500,307.3500
1787059868,307.3850,307.4000,307.3400,307.3900
1787059869,307.3850,307.5500,307.3850,307.4700
1787059870,307.4700,307.6000,307.4000,307.5300
1787059871,307.5300,307.6500,307.5100,307.6000
1787059872,307.6300,307.6300,307.6300,307.6300
1787059873,307.6300,307.6300,307.5700,307.5700
1787059874,307.5700,307.6000,307.5200,307.6000
1787059875,307.6300,307.6300,307.5600,307.5700
1787059876,307.6100,307.6100,307.6100,307.6100
1787059877,307.5600,307.5800,307.4200,307.4200
1787059878,307.5100,307.5100,307.3600,307.4400
1787059879,307.4700,307.5600,307.4700,307.5100
1787059880,307.5500,307.5500,307.4900,307.4900
1787059881,307.5200,307.5500,307.4900,307.4900
1787059882,307.5200,307.5200,307.4100,307.4100
1787059883,307.5000,307.5200,307.4600,307.5200
1787059884,307.4300,307.4400,307.2500,307.2700
1787059885,307.3000,307.4700,307.3000,307.3000
1787059886,307.3500,307.3900,307.3000,307.3100
1787059887,307.3600,307.3600,307.3600,307.3600
1787059888,307.4100,307.4900,307.3800,307.4900
1787059889,307.3900,307.4200,307.3300,307.3400
1787059890,307.3400,307.3400,307.1500,307.2900
1787059891,307.3100,307.3550,307.3100,307.3550
1787059892,307.3550,307.3800,307.2700,307.2700
1787059893,307.3000,307.3100,307.0000,307.0000
1787059894,306.9500,307.0200,306.9500,307.0000
1787059895,307.0200,307.1500,307.0000,307.0700
1787059896,307.0800,307.1400,307.0800,307.1300
1787059897,307.1600,307.1600,307.1200,307.1200
1787059898,307.1200,307.1550,307.1200,307.1200
1787059900,307.0800,307.0800,307.0800,307.0800
1787059901,307.0900,307.1000,307.0300,307.0300
1787059902,307.0300,307.4400,307.0100,307.3100
1787059903,307.2700,307.2700,307.2500,307.2600
1787059904,307.3050,307.3500,307.2400,307.2400
1787059905,307.2900,307.3150,307.1800,307.1800
1787059906,307.1800,307.2100,307.1700,307.1800
1787059907,307.2400,307.2900,307.2300,307.2500
1787059908,307.2400,307.2400,307.1900,307.1900
1787059909,307.1700,307.2500,307.1700,307.1800
1787059910,307.2700,307.3500,307.2700,307.3400
1787059911,307.3750,307.5100,307.3750,307.5000
1787059912,307.5000,307.5300,307.4600,307.5300
1787059913,307.5400,307.6000,307.5300,307.5900
1787059914,307.5600,307.6700,307.5600,307.6300
1787059915,307.6600,307.7400,307.6400,307.6800
1787059916,307.6950,307.7100,307.6900,307.6900
1787059917,307.7100,307.7500,307.6900,307.6900
1787059918,307.7200,307.7400,307.7200,307.7200
1787059919,307.7300,307.8000,307.7000,307.7000
1787059920,307.7200,307.7800,307.7100,307.7300
1787059921,307.7500,307.8000,307.3900,307.3900
1787059922,307.3000,307.3500,307.3000,307.3400
1787059923,307.3400,307.3500,307.0900,307.1200
1787059924,307.1200,307.1300,307.0600,307.0650
1787059925,307.0650,307.0650,306.9800,306.9800
1787059926,307.0300,307.0500,307.0300,307.0500
1787059927,307.0450,307.0700,307.0400,307.0600
1787059928,307.0600,307.0600,307.0200,307.0400
1787059929,307.0100,307.0800,306.9200,307.0400
1787059930,307.0500,307.1700,306.9400,307.1700
1787059931,307.1900,307.2700,307.1900,307.2700
1787059932,307.2800,307.2800,307.1700,307.1700
1787059933,307.0100,307.1100,307.0100,307.1100
1787059934,307.1200,307.1250,307.0700,307.0700
1787059936,307.0900,307.1700,307.0900,307.1600
1787059937,307.1200,307.1600,307.0500,307.0750
1787059938,307.1100,307.1100,307.0500,307.0900
1787059939,307.1100,307.1300,307.0900,307.0900
1787059941,307.0300,307.0600,307.0300,307.0600
1787059942,307.0700,307.0700,307.0400,307.0500
1787059943,307.0800,307.0900,307.0600,307.0700
1787059944,307.0800,307.1700,307.0700,307.1300
1787059945,307.1700,307.1800,307.1300,307.1300
1787059946,307.1300,307.1400,307.1000,307.1150
1787059947,307.1200,307.1400,307.0800,307.1000
1787059948,307.1300,307.1300,307.0900,307.1100
1787059949,307.0700,307.0800,307.0300,307.0800
1787059950,307.0500,307.0800,307.0300,307.0800
1787059951,307.0700,307.1300,307.0600,307.1000
1787059952,307.1100,307.1300,307.1000,307.1300
1787059953,307.1000,307.1150,307.0900,307.1000
1787059954,307.1000,307.1050,306.8400,306.8400
1787059955,306.8800,306.8800,306.6500,306.6600
1787059956,306.6400,306.6400,306.5000,306.5000
1787059957,306.5350,306.5350,306.5350,306.5350
1787059958,306.5100,306.5800,306.5000,306.5800
1787059959,306.5450,306.5450,306.4400,306.4600
1787059960,306.4900,306.6350,306.4900,306.6350
1787059963,306.6100,306.6100,306.6100,306.6100
1787059964,306.6100,306.6700,306.6100,306.6700
1787059966,306.6200,306.6200,306.6200,306.6200
1787059968,306.6000,306.6000,306.5700,306.5700
1787059970,306.5900,306.6500,306.5700,306.6200
1787059971,306.6200,306.6300,306.5800,306.6100
1787059972,306.6150,306.6200,306.6150,306.6200
1787059973,306.6600,306.7350,306.6600,306.7300
1787059974,306.7300,306.7300,306.7250,306.7250
1787059975,306.7200,306.7200,306.7100,306.7100
1787059977,306.6700,306.6700,306.6200,306.6200
1787059978,306.6400,306.7000,306.6400,306.7000
1787059979,306.7000,306.7100,306.6400,306.6650
1787059980,306.6700,306.6800,306.6500,306.6800
1787059981,306.7100,306.7500,306.6500,306.7500
1787059982,306.7700,306.8900,306.7700,306.8700
1787059983,306.7600,306.7600,306.7200,306.7200
1787059985,306.7700,306.7700,306.7650,306.7650
1787059986,306.7700,306.8100,306.6100,306.7000
1787059987,306.6100,306.6100,306.6000,306.6000
1787059988,306.5700,306.5700,306.4550,306.4550
1787059989,306.4700,306.5400,306.4500,306.4500
1787059990,306.4400,306.4850,306.4400,306.4400
1787059991,306.4800,306.4850,306.4800,306.4850
1787059992,306.5200,306.5600,306.5200,306.5300
1787059994,306.5700,306.5700,306.5400,306.5400
1787059995,306.6100,306.6300,306.5300,306.5300
1787059996,306.5300,306.5700,306.5300,306.5300
1787059997,306.5400,306.5400,306.5400,306.5400
1787059998,306.5400,306.5500,306.5300,306.5300
1787059999,306.5300,306.5300,306.4900,306.5000
1787060000,306.5000,306.5000,306.5000,306.5000
1787060001,306.4800,306.4800,306.4300,306.4300
1787060003,306.4700,306.4850,306.4600,306.4600
1787060004,306.4300,306.4300,306.4300,306.4300
1787060006,306.4300,306.4300,306.2100,306.2500
1787060007,306.2200,306.2300,306.1200,306.1700
1787060008,306.2000,306.2500,306.2000,306.2500
1787060009,306.2500,306.2500,306.2500,306.2500
1787060010,306.2450,306.4400,306.2450,306.4300
1787060011,306.3200,306.3200,306.2500,306.2500
1787060013,306.2750,306.2750,306.2500,306.2500
1787060014,306.2500,306.2500,306.2500,306.2500
1787060015,306.2850,306.3500,306.2850,306.3200
1787060016,306.3200,306.3200,306.2800,306.2800
1787060017,306.3200,306.4400,306.3100,306.4300
1787060018,306.3400,306.4200,306.3400,306.3700
1787060019,306.3600,306.4400,306.3400,306.4300
