ts,o,h,l,c
1785936600,216.8500,217.1100,216.6600,217.1000
1785936601,217.1200,217.2400,216.8800,217.1700
1785936602,217.2200,217.2200,216.4000,216.5400
1785936603,216.5650,217.0400,216.3700,216.8100
1785936604,216.8050,216.9900,216.6700,216.8700
1785936605,216.8500,216.9000,216.5100,216.7600
1785936606,216.7900,216.9600,216.7300,216.9600
1785936607,216.9000,216.9400,216.7100,216.9000
1785936608,216.8600,216.9200,216.7500,216.9200
1785936609,216.8900,217.0300,216.8200,216.8450
1785936610,216.8200,217.1500,216.6600,217.0900
1785936611,217.0800,217.3100,217.0500,217.1850
1785936612,217.1850,217.5700,217.1000,217.5700
1785936613,217.5700,217.6000,217.3700,217.5900
1785936614,217.5900,217.7300,217.4950,217.4950
1785936615,217.5000,217.7300,217.4300,217.5800
1785936616,217.6200,217.7300,217.6200,217.7300
1785936617,217.7000,217.7300,217.6100,217.6500
1785936618,217.7000,217.7200,217.5900,217.6900
1785936619,217.6900,217.7700,217.6700,217.7600
1785936620,217.7700,217.9200,217.7200,217.9200
1785936621,217.9300,217.9800,217.7700,217.8400
1785936622,217.7900,217.8900,217.7450,217.8500
1785936623,217.8700,217.9050,217.8400,217.9050
1785936624,217.9000,218.1500,217.9000,218.0550
1785936625,218.0100,218.1400,218.0100,218.0900
1785936626,218.1200,218.2600,218.0700,218.2400
1785936627,218.2600,218.3400,218.2000,218.2000
1785936628,218.2100,218.3400,218.1500,218.2600
1785936629,218.2600,218.4100,218.2400,218.3100
1785936630,218.3100,218.3500,218.1700,218.2600
1785936631,218.3100,218.4800,218.3100,218.4100
1785936632,218.4400,218.6500,218.4300,218.6200
1785936633,218.6000,218.8400,218.5300,218.8100
1785936634,218.8400,218.8800,218.7100,218.7800
1785936635,218.8200,218.9900,218.8200,218.8300
1785936636,218.8500,219.0000,218.8500,218.9400
1785936637,218.9300,218.9400,218.8000,218.8000
1785936638,218.7900,218.9000,218.7600,218.8700
1785936639,218.8600,218.8600,218.7000,218.8100
1785936640,218.8500,218.8700,218.7600,218.7700
1785936641,218.7100,218.7800,218.4200,218.4300
1785936642,218.4100,218.4900,218.3100,218.3400
1785936643,218.3100,218.3400,218.1400,218.2000
1785936644,218.2900,218.4500,218.2900,218.4500
1785936645,218.4400,218.6600,218.4000,218.6600
1785936646,218.6500,218.9500,218.6500,218.9500
1785936647,218.9800,219.1500,218.5700,218.6500
1785936648,218.7100,218.7300,218.3800,218.3900
1785936649,218.3950,218.4300,217.9300,217.9600
1785936650,217.9200,218.0700,217.9200,217.9600
1785936651,218.0400,218.0700,217.8000,217.8400
1785936652,217.7900,217.8600,217.5800,217.5800
1785936653,217.6300,217.7800,217.6300,217.7800
1785936654,217.7400,217.7800,217.6000,217.6600
1785936655,217.6600,217.6600,217.4400,217.5100
1785936656,217.4900,217.5400,217.4500,217.5400
1785936657,217.5400,217.6600,217.5200,217.6300
1785936658,217.5700,217.8200,217.5700,217.7400
1785936659,217.7400,217.9800,217.7300,217.9200
1785936660,217.9400,218.1900,217.9200,218.1900
1785936661,218.1900,218.2000,218.0800,218.1400
1785936662,218.2000,218.2500,218.1400,218.1400
1785936663,218.0750,218.0800,217.8600,217.9100
1785936664,217.9800,218.0000,217.8600,217.8600
1785936665,217.8500,218.1200,217.8500,218.0400
1785936666,218.0800,218.3000,218.0800,218.2400
1785936667,218.2500,218.3000,218.1500,218.1900
1785936668,218.1700,218.2100,218.0100,218.1400
