ts,o,h,l,c
1786541400,335.1600,335.2300,334.3900,334.9800
1786541401,335.0500,335.2600,334.7500,334.8000
1786541402,334.8000,334.8000,334.3200,334.6700
1786541403,334.8700,335.4000,334.8300,335.3900
1786541404,335.3800,335.3900,335.3300,335.3300
1786541405,335.2200,335.2500,335.2100,335.2500
1786541406,335.2200,335.4000,335.2100,335.2100
1786541407,335.2200,335.3000,335.1100,335.3000
1786541408,335.3400,335.5200,335.0000,335.0000
1786541410,334.8700,335.0100,334.6200,334.7200
1786541411,334.6300,334.6300,334.4900,334.5500
1786541412,334.4200,334.4500,334.1900,334.3000
1786541413,334.2500,334.2500,334.0900,334.2200
1786541414,334.2400,334.3700,334.0200,334.0200
1786541415,334.0500,334.1400,333.8000,333.8800
1786541416,333.8700,333.9300,333.8700,333.9200
1786541417,333.9700,333.9700,333.6100,333.7100
1786541418,333.6300,333.6300,333.4300,333.4850
1786541419,333.4900,333.6300,333.4900,333.6300
1786541420,333.5800,333.5800,333.5200,333.5700
1786541421,333.5500,333.6800,333.4900,333.6800
1786541422,333.8000,333.8700,333.8000,333.8500
1786541424,333.8100,333.8100,333.7400,333.7900
1786541425,333.7800,333.8000,333.7800,333.8000
1786541426,333.7800,333.8450,333.7400,333.7400
1786541427,333.8000,333.8400,333.7200,333.8400
1786541428,333.8100,333.8100,333.7200,333.7200
1786541429,333.6900,333.6900,333.6500,333.6500
1786541431,333.7600,333.8200,333.7600,333.7800
1786541432,333.7300,333.7300,333.6200,333.6200
1786541433,333.6600,333.6600,333.3300,333.4400
1786541434,333.5400,333.5500,333.5400,333.5500
1786541435,333.6700,333.6700,333.6700,333.6700
1786541436,333.8000,333.8500,333.7800,333.8400
1786541437,333.7700,333.8300,333.7500,333.8300
1786541438,333.7700,333.8500,333.6900,333.8500
1786541440,333.9000,334.0000,333.9000,333.9700
1786541441,333.9900,334.0900,333.9200,334.0900
1786541442,334.0000,334.0000,333.7800,333.7800
1786541443,333.9800,333.9900,333.9800,333.9900
1786541444,333.9400,333.9400,333.9200,333.9200
1786541445,333.9400,333.9650,333.8200,333.8200
1786541446,333.7800,333.8600,333.7300,333.8600
1786541447,333.8000,333.8000,333.8000,333.8000
1786541448,333.7800,333.7950,333.6800,333.6800
1786541450,333.5800,333.5800,333.5700,333.5700
1786541451,333.6200,333.6400,333.6200,333.6400
1786541452,333.7200,333.7700,333.7200,333.7200
1786541453,333.7600,333.9100,333.7600,333.9100
1786541454,333.9900,334.2300,333.9900,334.1800
1786541457,334.0900,334.1200,334.0900,334.1200
1786541458,334.0500,334.0500,334.0000,334.0000
1786541459,333.9600,334.0500,333.9600,334.0500
1786541460,334.0500,334.1300,333.9600,334.1300
1786541461,334.2200,334.2500,334.2200,334.2500
1786541462,334.1600,334.1700,334.1600,334.1700
1786541463,334.1700,334.2000,334.1700,334.2000
1786541464,334.2250,334.3000,334.1600,334.1600
1786541465,334.2100,334.2100,334.2100,334.2100
1786541466,334.2600,334.2600,334.2000,334.2000
1786541467,334.2050,334.2050,334.2050,334.2050
1786541468,334.1400,334.4000,334.0200,334.0200
1786541469,334.0000,334.0100,333.3500,333.4100
1786541470,333.3600,333.4100,333.0700,333.1500
1786541471,333.1200,333.3100,333.1200,333.3100
1786541472,333.3100,333.3200,333.3100,333.3200
1786541474,333.3300,333.4600,333.3300,333.4600
1786541476,333.5800,333.6200,333.5800,333.6200
1786541477,333.6150,333.6150,333.6100,333.6100
1786541478,333.5100,333.5100,333.3800,333.3800
1786541479,333.4500,333.4800,333.4100,333.4100
1786541480,333.3300,333.3800,333.3200,333.3800
1786541481,333.2200,333.2300,333.1700,333.2300
1786541484,333.1700,333.1700,333.0700,333.0700
1786541486,333.1000,333.1700,332.9300,332.9800
1786541487,332.9200,332.9200,332.8400,332.8600
1786541488,332.8400,332.8400,332.7900,332.8200
1786541489,332.8900,332.9400,332.8300,332.9400
1786541490,332.8200,332.8600,332.7200,332.7900
1786541491,332.7100,332.7100,332.6300,332.6600
1786541492,332.6400,332.6500,332.5800,332.6000
1786541493,332.6000,332.6000,332.5500,332.5500
1786541494,332.5500,332.5500,332.3000,332.3100
1786541495,332.2600,332.3600,332.1700,332.3600
1786541496,332.3800,332.4800,332.3800,332.3900
1786541497,332.3900,332.4100,332.3200,332.3200
1786541498,332.3900,332.4900,332.3900,332.4900
1786541499,332.4000,332.4450,332.3900,332.3900
1786541500,332.3600,332.4100,332.3100,332.3600
1786541501,332.3700,332.4000,332.2700,332.2700
1786541502,332.2300,332.3000,332.2200,332.2400
1786541503,332.2700,332.3250,332.2400,332.2500
1786541504,332.2400,332.2400,332.0200,332.1250
1786541505,332.0200,332.0200,332.0200,332.0200
1786541506,332.0200,332.0200,331.7000,331.7000
1786541507,331.7400,331.8000,331.7400,331.7900
1786541508,331.8550,331.8600,331.7200,331.7200
