ts,o,h,l,c
1788442668,343.4500,343.4500,343.4500,343.4500
1788442669,343.4100,343.4300,343.4100,343.4200
1788442670,343.4500,343.5000,343.4400,343.5000
1788442671,343.5700,343.6000,343.5400,343.5500
1788442672,343.5400,343.5400,343.5100,343.5300
1788442673,343.5400,343.5500,343.5200,343.5200
1788442674,343.5200,343.5300,343.5100,343.5300
1788442675,343.5200,343.5500,343.5100,343.5200
1788442676,343.5100,343.5300,343.4700,343.4700
1788442677,343.4700,343.5000,343.4700,343.4800
1788442678,343.4800,343.5900,343.4800,343.5500
1788442679,343.5300,343.5300,343.5300,343.5300
1788442680,343.5000,343.5350,343.5000,343.5350
1788442681,343.6100,343.6400,343.5500,343.5700
1788442682,343.5550,343.5550,343.5200,343.5400
1788442683,343.5400,343.5900,343.5300,343.5900
1788442685,343.5400,343.7500,343.5100,343.7400
1788442686,343.6850,343.7300,343.6850,343.7000
1788442688,343.6800,343.7100,343.6300,343.7100
1788442689,343.6700,343.7300,343.6700,343.7300
1788442690,343.7500,343.8400,343.7500,343.7600
1788442691,343.8000,343.8000,343.7600,343.7600
1788442692,343.7400,343.7400,343.6800,343.6800
1788442693,343.7300,343.7800,343.7300,343.7800
1788442694,343.8000,343.9350,343.8000,343.9350
1788442695,343.9100,343.9100,343.8900,343.8900
1788442696,343.9400,344.0600,343.9400,344.0000
1788442697,344.0000,344.0100,343.9400,343.9400
1788442698,344.0100,344.0300,344.0000,344.0000
1788442700,344.0150,344.0150,343.9650,343.9650
1788442701,343.9500,343.9900,343.8700,343.8700
1788442702,343.8700,343.8700,343.8100,343.8500
1788442703,343.8600,343.8600,343.8600,343.8600
1788442704,343.8700,343.8900,343.8500,343.8500
1788442705,343.8300,343.8900,343.8200,343.8700
1788442706,343.8900,343.9200,343.8900,343.9000
1788442707,343.8800,343.9000,343.6900,343.6900
1788442708,343.6600,343.6800,343.6600,343.6600
1788442709,343.6900,343.7100,343.6600,343.7100
1788442710,343.7500,343.7500,343.6800,343.6800
1788442711,343.6800,343.7700,343.6800,343.7700
1788442712,343.7500,343.7600,343.7200,343.7600
1788442713,343.8100,343.8400,343.7400,343.7400
1788442714,343.7600,343.8100,343.7500,343.7600
1788442715,343.7700,343.7700,343.6900,343.6900
1788442716,343.7000,343.7200,343.6800,343.7200
1788442717,343.7400,343.7700,343.7100,343.7100
1788442718,343.7600,343.7600,343.7600,343.7600
1788442719,343.8500,343.9300,343.8500,343.9300
1788442720,343.8900,343.8900,343.8800,343.8800
1788442721,343.9400,343.9900,343.9400,343.9900
1788442723,343.9900,344.0200,343.9700,344.0000
1788442724,344.0000,344.0000,343.9800,343.9900
1788442725,344.0300,344.1100,344.0300,344.0700
1788442726,344.0500,344.0500,343.9350,343.9350
1788442727,343.9200,343.9400,343.8900,343.9400
1788442728,343.9100,343.9100,343.8800,343.8800
1788442729,343.8600,343.8600,343.8200,343.8600
1788442730,343.8700,343.8700,343.8700,343.8700
1788442731,343.8800,343.8800,343.8800,343.8800
1788442732,343.8650,343.8650,343.6400,343.7000
1788442733,343.7400,343.7500,343.7400,343.7400
1788442734,343.8000,343.8100,343.5800,343.6700
1788442735,343.6800,343.7400,343.6800,343.7400
1788442736,343.7600,343.7600,343.7600,343.7600
1788442737,343.7000,343.7300,343.7000,343.7300
1788442739,343.7000,343.7000,343.5800,343.5800
1788442740,343.5900,343.6900,343.5500,343.6900
1788442741,343.7100,343.7100,343.7100,343.7100
1788442742,343.7500,343.7700,343.6400,343.7200
1788442743,343.7400,343.7400,343.6300,343.6700
1788442744,343.6300,343.6600,343.5950,343.6100
1788442745,343.7000,343.7200,343.6700,343.6700
1788442746,343.6700,343.6700,343.6400,343.6400
1788442747,343.6400,343.7000,343.6400,343.6800
1788442748,343.6700,343.7400,343.6000,343.7400
1788442749,343.7200,343.7400,343.7200,343.7400
1788442750,343.7500,343.7500,343.7500,343.7500
1788442751,343.8000,343.9000,343.8000,343.8400
1788442752,343.8400,343.8400,343.8150,343.8200
1788442753,343.7900,343.7900,343.7700,343.7700
1788442754,343.7600,343.8100,343.7200,343.8100
1788442755,343.9000,343.9300,343.9000,343.9300
1788442756,343.9300,344.1500,343.9300,344.1100
1788442757,344.0500,344.0500,344.0500,344.0500
1788442760,344.1400,344.2400,344.1300,344.1300
1788442761,344.1600,344.2000,344.1200,344.1200
1788442762,344.1600,344.1700,344.0900,344.0900
1788442763,344.0700,344.0800,344.0700,344.0800
1788442764,344.1200,344.1200,344.0600,344.0600
1788442766,344.0900,344.1900,344.0500,344.1900
1788442767,344.1700,344.2300,344.1700,344.2300
1788442768,344.2100,344.2500,344.1000,344.1200
1788442769,344.1300,344.1700,344.1000,344.1000
1788442770,344.1100,344.1700,344.0900,344.1700
1788442771,344.1900,344.1900,344.1900,344.1900
1788442774,344.1900,344.2000,344.1900,344.2000
1788442775,344.2100,344.2400,344.2100,344.2100
1788442776,344.1700,344.1700,344.1700,344.1700
1788442777,344.1300,344.1700,344.0900,344.1700
1788442778,344.1400,344.1400,344.0800,344.1300
1788442779,344.1900,344.2500,344.1900,344.2300
1788442781,344.2300,344.2400,344.1500,344.1600
1788442783,344.1100,344.1100,344.0200,344.1100
1788442784,344.1100,344.1100,344.0800,344.0800
1788442786,344.0600,344.1200,344.0600,344.1200
1788442787,344.1600,344.2500,344.1600,344.2500
1788442788,344.2300,344.2500,344.2300,344.2400
1788442789,344.2000,344.3000,344.1400,344.3000
1788442790,344.3200,344.3800,344.3000,344.3000
1788442792,344.3350,344.4900,344.3350,344.4900
1788442793,344.4600,344.4800,344.4600,344.4800
1788442794,344.4300,344.4300,344.3800,344.4100
1788442795,344.3700,344.3700,344.3500,344.3500
1788442796,344.3300,344.3300,344.3300,344.3300
1788442797,344.3300,344.3700,344.3300,344.3700
1788442798,344.4100,344.4300,344.4100,344.4300
1788442799,344.3900,344.3900,344.2800,344.3100
1788442800,344.3300,344.3800,344.3300,344.3700
1788442801,344.3300,344.3300,344.2700,344.3200
1788442802,344.3150,344.3150,344.2700,344.3000
1788442803,344.3700,344.4200,344.3400,344.4100
1788442804,344.3800,344.3800,344.3800,344.3800
1788442805,344.3850,344.3850,344.2300,344.2300
1788442806,344.2450,344.2800,344.2450,344.2800
1788442808,344.2700,344.3700,344.2700,344.3600
1788442809,344.3400,344.3400,344.3400,344.3400
1788442811,344.3600,344.3600,344.3600,344.3600
1788442812,344.4200,344.4900,344.3900,344.3900
1788442813,344.3600,344.3800,344.3300,344.3800
1788442814,344.4400,344.4500,344.4400,344.4500
1788442815,344.4300,344.4300,344.4000,344.4000
1788442816,344.4000,344.4000,344.3600,344.3600
1788442817,344.3800,344.4500,344.3000,344.3900
1788442818,344.3900,344.4200,344.3900,344.4000
1788442819,344.3800,344.3800,344.3600,344.3600
1788442820,344.4000,344.4500,344.4000,344.4500
1788442821,344.4400,344.4400,344.3200,344.3200
1788442822,344.3100,344.3700,344.3000,344.3000
1788442823,344.3000,344.3800,344.3000,344.3400
1788442824,344.3200,344.3200,344.2950,344.3000
1788442825,344.3000,344.3450,344.0700,344.0800
1788442826,344.1400,344.2300,344.1300,344.2300
1788442827,344.2500,344.2500,344.2400,344.2400
1788442828,344.2600,344.2600,344.2600,344.2600
