ts,o,h,l,c
1788356490,460.6300,460.6300,460.6100,460.6100
1788356491,460.6300,460.7000,460.6300,460.7000
1788356492,460.7300,460.7300,460.6200,460.6300
1788356493,460.6300,460.6300,460.6300,460.6300
1788356494,460.6300,460.7100,460.6300,460.7100
1788356496,460.7500,460.7700,460.7500,460.7700
1788356499,460.7100,460.7500,460.7100,460.7500
1788356500,460.7500,460.7500,460.7500,460.7500
1788356501,460.8200,460.8200,460.8200,460.8200
1788356502,460.8600,460.9900,460.8600,460.9900
1788356503,461.0000,461.0900,461.0000,461.0250
1788356504,460.9000,460.9900,460.9000,460.9900
1788356508,460.9500,461.1200,460.9500,461.1200
1788356509,461.1600,461.1600,461.1600,461.1600
1788356510,461.1900,461.2100,461.1900,461.2100
1788356511,461.2000,461.2000,461.2000,461.2000
1788356512,461.0600,461.0700,461.0500,461.0700
1788356513,461.2300,461.2500,461.2200,461.2200
1788356516,461.2500,461.2500,461.2500,461.2500
1788356517,461.3000,461.3000,461.3000,461.3000
1788356518,461.2500,461.2500,461.1700,461.1700
1788356519,461.1700,461.1700,461.1000,461.1000
1788356520,461.1100,461.1100,461.1000,461.1000
1788356522,461.2100,461.2800,461.1900,461.2700
1788356524,461.3000,461.3000,461.2400,461.2400
1788356525,461.2000,461.2000,461.2000,461.2000
1788356526,461.2100,461.3500,461.2100,461.3500
1788356528,461.2300,461.3600,461.2300,461.3600
1788356529,461.3700,461.4100,461.2100,461.2100
1788356530,461.2600,461.2600,461.0600,461.1200
1788356532,461.1300,461.1300,461.1200,461.1200
1788356534,461.2000,461.2000,461.2000,461.2000
1788356536,461.0800,461.2000,461.0800,461.2000
1788356537,461.0800,461.1400,460.9800,460.9800
1788356538,461.1900,461.2800,461.1900,461.2800
1788356539,461.2100,461.2100,461.0700,461.0700
1788356543,461.1000,461.1000,461.1000,461.1000
1788356546,461.1600,461.1600,461.1600,461.1600
1788356549,461.1400,461.2100,461.1300,461.2000
1788356552,461.2900,461.2900,461.2500,461.2500
1788356554,461.1400,461.2400,461.0700,461.0700
1788356557,461.1100,461.1100,461.1100,461.1100
1788356558,461.2100,461.2100,461.0800,461.0800
1788356559,461.2100,461.2100,461.2100,461.2100
1788356561,461.3100,461.3100,461.2800,461.2800
1788356562,461.3800,461.5500,461.3800,461.5500
1788356564,461.5600,461.5700,461.3500,461.3500
1788356565,461.2100,461.2100,461.2100,461.2100
1788356567,461.2100,461.2100,461.2100,461.2100
1788356568,461.2100,461.2100,461.2100,461.2100
1788356569,461.2500,461.2500,461.2500,461.2500
1788356571,461.3000,461.3000,461.3000,461.3000
1788356574,461.3000,461.3000,461.3000,461.3000
