ts,o,h,l,c
1787059800,333.1700,333.6000,333.0500,333.2000
1787059801,333.3600,333.3600,332.1500,332.2600
1787059802,332.2600,332.5000,332.1200,332.2500
1787059803,332.2400,332.8000,332.2300,332.4200
1787059804,332.3500,332.3500,331.4100,331.4600
1787059805,331.4000,331.7400,331.4000,331.7400
1787059806,331.5600,331.7800,331.3300,331.6900
1787059807,331.6000,331.6000,331.3700,331.3900
1787059808,331.4300,331.6300,331.3700,331.3700
1787059809,331.6300,331.6900,331.2200,331.2700
1787059810,331.2700,331.4700,331.2000,331.2000
1787059811,331.2000,331.4000,331.2000,331.4000
1787059812,331.3600,331.5800,331.1800,331.5800
1787059813,331.5100,331.9000,331.4900,331.6600
1787059814,331.6100,331.8400,331.5800,331.8400
1787059815,331.6200,331.8200,331.5100,331.5800
1787059816,331.8000,331.8000,331.6200,331.7000
1787059817,331.7300,331.7300,331.2700,331.2700
1787059818,331.3600,331.3600,331.2700,331.3600
1787059819,331.2200,331.3900,331.2200,331.3900
1787059820,331.4500,331.6200,331.4500,331.5200
1787059821,331.5800,331.6900,331.4800,331.5400
1787059823,331.6300,331.6700,331.5100,331.5500
1787059824,331.5400,331.5400,331.3600,331.4500
1787059825,331.4600,331.4600,331.4500,331.4500
1787059826,331.5400,331.5500,331.5400,331.5500
1787059827,331.4400,331.5600,331.2700,331.2700
1787059828,331.2200,331.2200,331.2100,331.2100
1787059829,331.3650,331.3650,331.3650,331.3650
1787059830,331.4800,331.4800,331.2800,331.3350
1787059831,331.2800,331.2800,331.2000,331.2000
1787059832,331.3100,331.3200,331.2200,331.2300
1787059833,331.2500,331.3200,331.2100,331.2900
1787059834,331.3200,331.3900,331.2100,331.2100
1787059835,331.2700,331.2700,331.2700,331.2700
1787059836,331.2850,331.2850,331.1500,331.1500
1787059837,331.2300,331.2500,331.1500,331.1500
1787059838,331.2700,331.3700,331.2400,331.2800
1787059839,331.4100,331.4100,331.4100,331.4100
1787059840,331.4300,331.6000,331.4300,331.5900
1787059841,331.5600,331.6700,331.5600,331.5700
1787059843,331.6700,331.7800,331.6700,331.7800
1787059844,331.7000,331.7000,331.6400,331.6400
1787059845,331.6600,331.8800,331.6600,331.8800
1787059846,331.8900,331.8900,331.8900,331.8900
1787059848,331.8200,331.8200,331.6400,331.6400
1787059849,331.6300,331.6300,331.4500,331.5800
1787059851,331.5800,331.5800,331.5400,331.5800
1787059852,331.6400,331.6400,331.6400,331.6400
1787059853,331.5700,331.5700,331.5000,331.5000
1787059854,331.4500,331.4500,331.4500,331.4500
1787059855,331.5500,331.5950,331.5100,331.5900
1787059856,331.5200,331.5200,331.5200,331.5200
1787059857,331.6000,331.6050,331.5400,331.5400
1787059858,331.5250,331.5250,331.4400,331.4400
1787059860,331.4650,331.5600,331.4650,331.5600
1787059861,331.6600,332.1100,331.6600,332.1100
1787059862,332.0100,332.1400,332.0100,332.1200
1787059863,332.1600,332.2100,332.0100,332.0100
1787059864,331.8300,331.8300,331.7900,331.7900
1787059866,331.9100,331.9600,331.8200,331.9350
1787059867,331.9400,331.9400,331.9400,331.9400
1787059868,332.0000,332.0100,332.0000,332.0100
1787059870,332.1200,332.1300,332.0100,332.0700
1787059871,332.0800,332.1500,332.0800,332.1500
1787059872,332.2000,332.2000,332.2000,332.2000
1787059873,332.1500,332.2700,332.0000,332.2600
1787059874,332.2200,332.2650,332.2100,332.2100
1787059875,332.3100,332.3200,332.3100,332.3200
1787059877,332.2600,332.4300,332.2600,332.3500
1787059878,332.4700,332.6900,332.4700,332.6700
1787059879,332.6700,332.6700,332.6200,332.6200
1787059881,332.7200,332.7300,332.5100,332.5700
1787059882,332.6300,332.6600,332.6300,332.6600
1787059883,332.6900,332.8600,332.6900,332.8400
1787059884,332.8400,332.8400,332.4900,332.7200
1787059885,332.4700,332.6500,332.4000,332.6500
1787059886,332.5700,332.5700,332.4600,332.4600
1787059887,332.5700,332.6900,332.5400,332.5400
1787059888,332.6150,332.6150,332.5700,332.5700
1787059889,332.5300,332.5300,332.3700,332.3700
1787059890,332.4900,332.5000,332.4900,332.5000
1787059891,332.4100,332.4100,332.2900,332.2900
1787059892,332.3450,332.3500,332.2400,332.2400
1787059893,332.3400,332.4000,332.3400,332.4000
1787059894,332.3100,332.3800,332.0400,332.0700
1787059895,332.0950,332.7000,332.0950,332.6300
1787059896,332.7100,332.7400,332.6800,332.7100
1787059897,332.7500,332.7800,332.7500,332.7800
1787059898,332.8200,332.8700,332.7600,332.8700
1787059899,332.9500,332.9900,332.9300,332.9300
1787059900,332.8800,333.0000,332.7800,332.8200
1787059901,332.8200,332.8300,332.8200,332.8300
1787059902,332.8900,332.9900,332.8700,332.9800
1787059903,332.9900,333.0100,332.8800,332.9800
1787059904,332.9750,332.9750,332.9750,332.9750
1787059905,333.0700,333.1000,333.0500,333.0700
1787059906,333.1600,333.2400,333.1600,333.2000
1787059907,333.2600,333.3300,333.2600,333.3300
1787059908,333.3700,333.4600,333.3700,333.4600
1787059909,333.4800,333.4800,333.4800,333.4800
1787059912,333.5800,333.7600,333.5700,333.7600
1787059914,333.7600,333.7700,333.4200,333.4200
1787059915,333.3900,333.3900,332.9800,333.0800
1787059916,333.0100,333.0100,332.4900,332.5800
1787059918,332.5900,332.5900,332.5900,332.5900
1787059919,332.5900,332.6500,332.5700,332.6400
1787059920,332.6000,332.9200,332.6000,332.8700
1787059922,332.7200,332.7200,332.4800,332.6200
1787059923,332.5100,332.6000,332.5000,332.5200
1787059924,332.4600,332.4600,332.1800,332.1800
1787059926,332.1500,332.2100,332.1300,332.2050
1787059927,332.1300,332.2100,332.1300,332.1550
1787059928,332.1700,332.2600,332.0400,332.0400
1787059929,332.1200,332.3500,332.1200,332.1500
1787059930,332.2100,332.3300,332.2100,332.3300
1787059931,332.4000,332.4000,332.4000,332.4000
1787059933,332.3700,332.3700,332.2800,332.2800
1787059935,332.2500,332.3300,332.2000,332.2000
1787059937,332.1200,332.1200,332.1000,332.1000
1787059940,332.1900,332.2800,332.1900,332.2800
1787059941,332.1600,332.2100,332.0500,332.1500
1787059942,332.0200,332.0200,331.8800,331.9100
1787059944,331.9800,331.9800,331.9800,331.9800
1787059945,332.0000,332.0000,331.8600,331.8600
1787059946,331.8400,331.9200,331.8100,331.9200
1787059947,331.9600,332.0500,331.9600,331.9900
1787059948,331.8800,332.0100,331.7100,331.9500
1787059949,332.0700,332.0700,332.0700,332.0700
1787059950,332.1100,332.1100,332.1100,332.1100
1787059951,332.0200,332.0300,332.0000,332.0300
1787059952,332.0000,332.0000,331.9500,331.9500
1787059953,331.9000,331.9000,331.7700,331.7700
1787059954,331.9300,331.9500,331.9000,331.9000
1787059955,331.8450,331.8700,331.8450,331.8700
1787059956,331.8700,331.9300,331.8700,331.9300
1787059957,331.9400,332.1300,331.9400,332.0100
1787059958,332.1000,332.7200,332.1000,332.5200
1787059959,332.5600,332.5600,332.5600,332.5600
1787059960,332.5600,332.5750,332.5600,332.5750
1787059962,332.7000,332.7100,332.7000,332.7100
1787059963,332.6200,332.7200,332.6200,332.7200
1787059964,332.7100,332.7100,332.6800,332.6800
1787059965,332.7000,332.7200,332.6600,332.6600
1787059966,332.7000,332.7100,332.7000,332.7100
1787059967,332.6300,332.6300,332.2800,332.5000
1787059970,332.4700,332.7300,332.4700,332.7100
1787059971,332.7200,332.8400,332.6700,332.7950
1787059972,332.8400,332.8600,332.8400,332.8600
1787059973,332.8300,332.8300,332.8300,332.8300
1787059974,332.7700,332.8100,332.7000,332.7000
1787059976,332.7300,332.7300,332.6500,332.6500
1787059978,332.6600,332.6600,332.6600,332.6600
1787059980,332.6700,332.7700,332.6700,332.7700
1787059981,332.8000,332.8550,332.6600,332.7300
1787059982,332.7800,332.7800,332.6400,332.6400
1787059983,332.6500,332.7000,332.6500,332.7000
1787059984,332.8600,332.8600,332.8000,332.8000
1787059986,332.7700,332.8900,332.7700,332.8900
1787059987,332.7700,332.7700,332.6300,332.6300
1787059988,332.5800,332.5800,332.3400,332.3400
1787059989,332.3200,332.3200,332.3200,332.3200
1787059991,332.4700,332.4800,332.3100,332.3800
1787059994,332.4600,332.5450,332.4600,332.5100
1787059995,332.5750,332.5800,332.5750,332.5800
1787059996,332.5800,332.5800,332.3500,332.3500
1787059998,332.4500,332.4500,332.4500,332.4500
1787059999,332.3500,332.4100,332.3500,332.3800
1787060000,332.3000,332.6400,332.2800,332.6400
1787060001,332.5100,332.5700,332.5100,332.5700
1787060004,332.5100,332.5100,332.4500,332.4500
1787060005,332.4900,332.4900,332.4400,332.4400
1787060006,332.5500,332.6700,332.5000,332.6700
1787060008,332.5300,332.5800,332.2300,332.3500
1787060012,332.4500,332.4900,332.4500,332.4900
1787060014,332.5200,332.5500,332.5200,332.5500
1787060015,332.6000,332.6000,332.6000,332.6000
1787060016,332.5300,332.5300,332.4500,332.4500
1787060021,332.4200,332.4600,332.2700,332.2700
1787060022,332.3300,332.3350,332.3300,332.3350
1787060023,332.4300,332.5400,332.4300,332.5400
1787060025,332.5700,332.5800,332.5400,332.5800
1787060026,332.5800,332.7500,332.5800,332.6900
1787060029,332.6800,332.6800,332.6800,332.6800
1787060030,332.6800,332.8000,332.6800,332.8000
1787060032,332.7450,332.8600,332.6800,332.8000
1787060033,332.8400,332.8600,332.8000,332.8000
1787060034,332.7400,332.7400,332.5900,332.6500
1787060035,332.6700,332.6700,332.5900,332.5900
1787060036,332.5300,332.5300,332.4300,332.4300
1787060037,332.4500,332.5600,332.4500,332.5600
1787060038,332.5900,332.5900,332.5900,332.5900
1787060039,332.5500,332.5500,332.4900,332.4900
1787060040,332.5400,332.6100,332.5400,332.6100
1787060041,332.6100,332.6600,332.6100,332.6400
1787060042,332.6900,332.6900,332.6900,332.6900
1787060043,332.6500,332.6800,332.6400,332.6400
1787060044,332.7200,332.8300,332.7200,332.8300
1787060045,332.8500,332.8500,332.8500,332.8500
1787060047,332.8800,333.0300,332.8800,333.0000
1787060048,333.0050,333.0100,332.8800,332.8800
1787060049,332.8600,332.8600,332.8600,332.8600
1787060050,332.8600,332.9300,332.8600,332.9300
1787060051,332.9900,332.9900,332.9900,332.9900
1787060053,333.0800,333.2700,333.0800,333.2550
1787060054,333.1800,333.2000,333.0500,333.1600
1787060055,333.1650,333.1700,333.1200,333.1700
1787060056,333.3000,333.3400,333.2100,333.3400
1787060057,333.3300,333.5000,333.3300,333.4600
1787060058,333.4600,333.5600,333.4600,333.5600
1787060059,333.6000,333.6500,333.6000,333.6500
1787060060,333.6000,333.6000,333.5800,333.5800
1787060061,333.5800,333.5800,333.4200,333.4700
1787060062,333.4000,333.4000,333.3500,333.3500
1787060063,333.4600,333.4600,333.4000,333.4000
1787060064,333.4250,333.4700,333.3900,333.4700
1787060067,333.4800,333.4900,333.4800,333.4900
1787060068,333.5000,333.5000,333.4900,333.5000
1787060070,333.4500,333.4500,333.2700,333.2700
1787060071,333.2500,333.2600,333.2400,333.2500
1787060076,333.2800,333.6200,333.2800,333.6200
1787060078,333.4900,333.5800,333.4900,333.5800
1787060079,333.6100,333.6200,333.6100,333.6200
1787060080,333.6300,333.8000,333.6150,333.7800
1787060081,333.8100,334.0600,333.8100,334.0000
1787060082,333.8900,333.9800,333.8700,333.9800
1787060083,333.9900,333.9900,333.9900,333.9900
1787060084,333.9800,334.0500,333.9100,333.9100
1787060085,333.8700,333.8900,333.8300,333.8900
1787060086,333.8500,333.9000,333.8500,333.9000
1787060087,334.0000,334.1000,334.0000,334.1000
1787060088,334.1400,334.1500,334.1400,334.1400
1787060089,334.1700,334.2000,334.1700,334.2000
1787060091,334.1300,334.1800,334.1300,334.1800
1787060093,334.1800,334.1900,334.0700,334.0700
1787060094,334.1400,334.2800,334.1400,334.2800
1787060095,334.3000,334.3000,334.3000,334.3000
1787060096,334.3500,334.5200,334.3500,334.4700
1787060098,334.5200,334.5200,334.5200,334.5200
1787060099,334.5300,334.6400,334.5300,334.6000
1787060100,334.6500,334.8000,334.6500,334.7200
