ts,o,h,l,c
1787059800,220.3100,220.6700,220.2500,220.4700
1787059801,220.5300,220.6100,220.1900,220.3300
1787059802,220.3300,220.3700,219.9700,219.9700
1787059803,219.9700,220.0600,219.8100,219.8700
1787059804,219.8700,220.0600,219.8000,219.9200
1787059805,219.9300,220.0600,219.8800,219.9100
1787059806,219.9500,220.2700,219.9400,220.2500
1787059807,220.2700,220.2700,219.8800,219.9900
1787059808,220.0000,220.0000,219.8900,219.9200
1787059809,219.9400,219.9400,219.8400,219.8400
1787059810,219.8200,219.8900,219.7300,219.8100
1787059811,219.7800,219.8500,219.7000,219.8500
1787059812,219.8700,220.1000,219.8650,220.1000
1787059813,220.1000,220.2200,220.1000,220.1400
1787059814,220.2000,220.2800,220.2000,220.2400
1787059815,220.2600,220.3100,220.1800,220.1900
1787059816,220.2100,220.2500,220.0800,220.1400
1787059817,220.0800,220.0900,219.8400,219.9000
1787059818,219.8700,219.9000,219.7900,219.8300
1787059819,219.8500,219.9000,219.7000,219.7800
1787059820,219.7900,219.8450,219.7300,219.7300
1787059821,219.7200,219.7200,219.6500,219.7100
1787059822,219.6900,219.8400,219.6900,219.7800
1787059823,219.6900,219.6900,219.6300,219.6600
1787059824,219.6500,219.7400,219.6400,219.7200
1787059825,219.7350,219.7350,219.6500,219.6950
1787059826,219.7300,219.7600,219.6700,219.6900
1787059827,219.6900,219.7300,219.6900,219.6900
1787059828,219.7000,219.7000,219.6100,219.6500
1787059829,219.6200,219.6800,219.6100,219.6800
1787059830,219.6650,219.6800,219.6600,219.6800
1787059831,219.6400,219.7000,219.6400,219.6800
1787059832,219.6800,219.7600,219.6300,219.6300
1787059833,219.6000,219.6000,219.4500,219.5700
1787059834,219.5400,219.5900,219.5400,219.5600
1787059835,219.5500,219.6400,219.5400,219.5500
1787059836,219.5900,219.6400,219.5900,219.5900
1787059837,219.5900,219.8100,219.5900,219.7900
1787059838,219.7900,220.0100,219.7900,220.0100
1787059839,220.0200,220.0300,219.9900,219.9900
1787059841,220.0600,220.1100,220.0300,220.1100
1787059842,220.0600,220.1100,220.0300,220.1100
1787059843,220.1300,220.1300,220.1300,220.1300
1787059844,220.1800,220.2200,220.1800,220.2200
1787059845,220.2100,220.3000,220.2100,220.2900
1787059846,220.3300,220.3300,220.2300,220.2700
1787059847,220.2500,220.2900,220.2300,220.2300
1787059848,220.2000,220.2600,220.0700,220.0700
1787059849,220.0600,220.0900,220.0600,220.0700
1787059850,220.1000,220.1000,220.0100,220.0400
1787059851,220.0100,220.0100,219.9000,219.9500
1787059852,219.9600,219.9900,219.9400,219.9400
1787059853,219.9000,219.9400,219.8400,219.8800
1787059854,219.8300,219.8300,219.8000,219.8000
1787059855,219.7600,219.8300,219.7600,219.8000
1787059856,219.8000,219.8100,219.7800,219.8100
1787059857,219.7700,219.7700,219.7600,219.7600
1787059858,219.7100,219.7100,219.6300,219.6300
1787059859,219.6600,219.7400,219.6400,219.7300
1787059860,219.7050,219.7500,219.6400,219.7100
1787059861,219.7600,219.7600,219.7000,219.7600
1787059862,219.7500,219.8200,219.7400,219.7500
