ts,o,h,l,c
1787146200,480.3200,480.3200,480.0100,480.0100
1787146201,480.0100,480.6000,479.1200,479.9000
1787146202,479.8200,481.0000,479.6700,480.7800
1787146203,480.8000,481.0800,480.5300,480.9300
1787146204,480.9900,481.1700,480.7700,480.9900
1787146205,480.9100,481.3600,480.8700,481.2500
1787146206,481.1400,481.1800,480.8100,481.1800
1787146207,481.2200,481.6000,481.0600,481.0600
1787146208,481.2800,481.7000,480.9100,481.7000
1787146209,481.7000,481.9000,481.7000,481.9000
1787146210,481.9000,481.9300,481.9000,481.9300
1787146211,481.9700,482.2500,481.9700,482.0100
1787146213,482.0100,482.0100,482.0100,482.0100
1787146214,482.0500,482.2500,481.9400,481.9600
1787146215,481.9700,482.0000,481.5100,481.7700
1787146216,481.8000,481.9400,481.4600,481.4600
1787146217,481.5600,481.7100,480.9700,480.9700
1787146218,481.1000,481.1000,481.1000,481.1000
1787146219,480.8200,480.8600,480.6900,480.8350
1787146221,480.7100,480.9800,480.7100,480.9700
1787146223,480.7100,480.7100,480.4800,480.4800
1787146224,480.5000,480.5900,480.2700,480.5900
1787146225,480.3000,480.5600,480.3000,480.5600
1787146227,480.6700,481.1100,480.6700,481.1100
1787146228,480.9000,481.0350,480.5350,480.7100
1787146229,480.5300,480.7700,480.2100,480.2200
1787146230,480.2200,480.6200,480.2200,480.6200
1787146231,480.1600,480.2950,480.1300,480.2950
1787146234,480.3700,480.4300,480.3700,480.3850
1787146235,480.4100,480.5100,479.9700,480.0400
1787146236,479.8200,480.0100,479.5500,480.0100
1787146239,480.0900,480.2200,480.0800,480.2200
1787146241,479.9800,479.9800,479.7100,479.7350
1787146242,479.8700,479.9400,479.8700,479.9400
1787146243,480.2000,480.2000,480.2000,480.2000
1787146251,480.3700,480.5700,480.1700,480.5700
1787146254,480.5100,480.6350,480.4000,480.6350
1787146258,480.6350,480.6350,480.6350,480.6350
1787146259,480.4200,480.5900,480.4200,480.5900
1787146261,480.6150,481.0000,480.6150,481.0000
1787146262,481.1200,481.1700,481.1200,481.1600
1787146263,481.0100,481.0500,481.0100,481.0500
1787146264,480.9300,480.9300,480.9300,480.9300
1787146265,481.2200,481.5750,481.2200,481.5750
1787146266,481.5750,481.9200,481.5500,481.9200
1787146267,481.9100,482.0600,481.7400,482.0200
1787146268,482.0400,482.1000,481.7000,481.7600
1787146270,481.9900,481.9900,481.9900,481.9900
1787146271,482.0300,482.0300,482.0300,482.0300
1787146273,481.8600,481.8850,481.7700,481.8850
1787146274,481.9300,482.0200,481.7000,481.7000
1787146275,481.9900,481.9900,481.9900,481.9900
1787146278,482.1000,482.3000,482.1000,482.2950
1787146279,482.1800,482.3100,482.1600,482.3100
1787146280,482.3100,482.4500,482.1400,482.1400
1787146281,481.9600,482.1100,481.8900,482.1100
1787146285,481.8900,481.8900,481.8900,481.8900
1787146286,482.0100,482.0100,481.8800,481.8800
1787146287,481.8400,481.8400,481.8400,481.8400
1787146288,481.6400,481.9400,481.6400,481.9400
1787146289,481.8300,481.9000,481.8300,481.9000
1787146290,481.6500,481.6500,481.3900,481.5200
1787146291,481.0500,481.0500,480.7200,480.7200
1787146293,480.6900,480.6900,480.6900,480.6900
1787146295,480.7350,480.7350,480.3100,480.4900
1787146296,480.4800,480.5700,480.4200,480.4200
1787146297,480.5300,480.5300,480.5300,480.5300
1787146298,480.6400,480.6600,480.4750,480.6500
1787146299,480.6500,480.6800,480.6500,480.6600
1787146301,480.5000,480.5000,480.5000,480.5000
1787146303,480.5000,480.6900,480.5000,480.6900
1787146305,480.3300,480.5100,480.2700,480.5100
1787146307,480.5800,480.7400,480.5250,480.5250
1787146308,480.7400,480.7600,480.5900,480.7600
1787146309,481.0200,481.1200,481.0200,481.1200
1787146313,480.8800,481.0700,480.8800,481.0700
1787146315,480.8600,480.8600,480.8000,480.8000
1787146317,480.7200,480.8800,480.7200,480.8800
1787146321,480.7100,480.7100,480.6400,480.6700
1787146323,480.9200,481.1850,480.9200,481.1850
1787146325,481.1850,481.4100,481.1850,481.4100
1787146326,481.6200,481.6200,481.2400,481.2400
1787146327,481.3000,481.3600,481.3000,481.3600
1787146333,481.6200,481.6200,481.6200,481.6200
1787146334,481.3700,481.6200,481.3600,481.6200
1787146335,481.4800,481.4800,481.4700,481.4700
1787146337,481.5400,481.6300,481.5400,481.6300
1787146339,481.6300,481.7000,481.6150,481.6150
1787146340,481.7400,481.8600,481.7400,481.8600
1787146341,481.9900,482.1300,481.9900,482.1300
1787146347,482.0600,482.0600,481.9200,481.9200
1787146350,481.8800,481.8800,481.5500,481.5500
1787146352,482.0000,482.0000,482.0000,482.0000
1787146353,481.9000,481.9000,481.9000,481.9000
1787146358,481.7700,481.7700,481.7200,481.7200
1787146359,481.8050,481.8600,481.8050,481.8600
1787146360,481.8050,481.8050,481.6100,481.6100
1787146361,481.6000,481.6000,481.6000,481.6000
1787146362,481.6300,481.6300,481.6300,481.6300
1787146366,481.9000,482.1800,481.9000,482.1800
1787146367,482.1700,482.4600,482.1700,482.4000
1787146371,482.2900,482.4500,482.2900,482.4500
1787146372,482.3700,482.3700,482.3550,482.3550
1787146373,482.4500,482.5100,482.4500,482.5100
1787146374,482.4600,482.5100,482.4600,482.5100
1787146375,482.5100,482.5600,482.5100,482.5500
1787146376,482.4400,482.4400,482.4200,482.4200
1787146377,482.3700,482.3700,482.1400,482.1700
1787146380,482.1550,482.3050,482.1550,482.3000
1787146381,482.1900,482.4200,482.1800,482.4200
1787146382,482.4250,482.4250,482.4250,482.4250
1787146384,482.4000,482.4000,482.3100,482.3100
1787146390,482.3050,482.3400,482.2200,482.3250
1787146392,482.3300,482.3300,482.3300,482.3300
1787146393,482.2200,482.2200,481.9600,481.9600
1787146396,482.1400,482.1800,481.9900,481.9900
1787146399,482.0250,482.0250,482.0250,482.0250
1787146400,481.8300,481.8300,481.5900,481.5900
1787146402,481.7500,482.1000,481.7500,482.1000
