ts,o,h,l,c
1787319141,218.0600,218.1400,218.0600,218.1400
1787319142,218.1200,218.1500,218.0900,218.1400
1787319143,218.1400,218.1400,218.1000,218.1200
1787319144,218.1450,218.2050,218.1400,218.1800
1787319145,218.1800,218.1900,218.1300,218.1600
1787319146,218.2000,218.2000,218.1700,218.2000
1787319147,218.2100,218.2300,218.2100,218.2300
1787319148,218.2400,218.2500,218.2200,218.2200
1787319149,218.2150,218.2150,218.1900,218.1900
1787319150,218.1700,218.1800,218.1600,218.1800
1787319151,218.1600,218.1800,218.1300,218.1300
1787319152,218.1100,218.1400,218.1100,218.1400
1787319153,218.1300,218.1500,218.1200,218.1500
1787319154,218.1500,218.1600,218.1400,218.1400
1787319155,218.1400,218.1700,218.1100,218.1700
1787319156,218.1600,218.2500,218.1400,218.2400
1787319157,218.2700,218.2700,218.2200,218.2200
1787319158,218.2500,218.2500,218.2500,218.2500
1787319159,218.2800,218.3200,218.2800,218.3100
1787319160,218.3300,218.6000,218.3300,218.5700
1787319161,218.5550,218.5700,218.4600,218.4600
1787319162,218.4700,218.4900,218.4300,218.4300
1787319163,218.4300,218.4300,218.3700,218.3900
1787319164,218.3800,218.4100,218.3700,218.4100
1787319165,218.3900,218.3900,218.3800,218.3800
1787319166,218.3600,218.3600,218.3100,218.3200
1787319167,218.3200,218.3300,218.2800,218.3000
1787319168,218.2700,218.2700,218.2600,218.2600
1787319169,218.2500,218.2800,218.2200,218.2500
1787319170,218.2400,218.2500,218.2400,218.2400
1787319171,218.2500,218.4100,218.2500,218.4100
1787319172,218.4100,218.4100,218.3900,218.3900
1787319173,218.4300,218.5600,218.4300,218.5600
1787319174,218.5100,218.5100,218.4700,218.4700
1787319175,218.4600,218.4600,218.3700,218.3700
1787319176,218.3800,218.3800,218.3300,218.3300
1787319177,218.3400,218.3400,218.3400,218.3400
1787319178,218.3600,218.4300,218.3600,218.4300
1787319179,218.4300,218.4400,218.4000,218.4000
1787319180,218.4000,218.4000,218.3100,218.3150
1787319181,218.3000,218.3900,218.2600,218.3700
1787319182,218.3900,218.5600,218.3900,218.5200
1787319183,218.5200,218.6400,218.5200,218.6400
1787319184,218.6350,218.6900,218.6000,218.6000
1787319185,218.6100,218.6700,218.6100,218.6700
1787319186,218.6300,218.6300,218.6000,218.6100
1787319187,218.6200,218.6300,218.5600,218.5700
1787319189,218.5800,218.6100,218.5600,218.6000
1787319190,218.5700,218.5700,218.5400,218.5600
1787319191,218.5400,218.5800,218.5100,218.5100
1787319192,218.5000,218.5000,218.4200,218.4200
1787319193,218.4400,218.4400,218.4200,218.4200
1787319194,218.4100,218.4900,218.4100,218.4700
1787319195,218.4600,218.5200,218.4500,218.5200
1787319196,218.5200,218.5700,218.5200,218.5700
1787319197,218.5700,218.5700,218.5200,218.5200
1787319198,218.4600,218.4600,218.4600,218.4600
1787319199,218.4500,218.4800,218.4300,218.4800
1787319200,218.4700,218.5100,218.4700,218.5100
1787319201,218.5200,218.6200,218.5200,218.6200
1787319202,218.6100,218.6100,218.6100,218.6100
1787319203,218.6100,218.6100,218.6100,218.6100
1787319204,218.6200,218.6500,218.6200,218.6500
1787319206,218.6300,218.6500,218.5400,218.5800
1787319207,218.5500,218.5700,218.4800,218.5100
1787319208,218.5200,218.5500,218.4800,218.5300
1787319209,218.5000,218.5200,218.4400,218.4400
1787319210,218.4500,218.4600,218.4500,218.4500
1787319211,218.4500,218.4900,218.4500,218.4900
1787319212,218.5500,218.5500,218.5500,218.5500
1787319213,218.5200,218.5300,218.5200,218.5200
1787319214,218.4800,218.4900,218.4700,218.4700
1787319215,218.4700,218.5000,218.4700,218.5000
1787319216,218.5000,218.5000,218.4600,218.5000
1787319218,218.5000,218.5300,218.5000,218.5300
1787319219,218.5200,218.6900,218.5200,218.6900
1787319220,218.6500,218.6500,218.6100,218.6100
1787319221,218.6100,218.6700,218.6100,218.6700
1787319222,218.6900,218.7400,218.6900,218.7000
1787319223,218.6900,218.7200,218.6800,218.6900
1787319224,218.7100,218.7400,218.6600,218.6600
1787319225,218.6800,218.7100,218.6800,218.7100
1787319226,218.7100,218.7200,218.6400,218.6600
1787319227,218.6600,218.6600,218.6000,218.6300
1787319228,218.6400,218.7100,218.6400,218.7000
1787319229,218.6900,218.7200,218.6400,218.6600
1787319230,218.6600,218.6600,218.6100,218.6200
1787319231,218.6200,218.6400,218.5800,218.6300
1787319232,218.6500,218.6500,218.6100,218.6200
1787319233,218.6100,218.6700,218.5200,218.6500
1787319234,218.6800,218.6800,218.5600,218.6100
1787319235,218.5900,218.5900,218.5900,218.5900
1787319236,218.5800,218.5900,218.5400,218.5400
1787319237,218.5200,218.5200,218.4300,218.4400
1787319238,218.4400,218.4450,218.4300,218.4450
1787319239,218.4450,218.4600,218.4450,218.4600
1787319240,218.4700,218.5300,218.4650,218.5200
1787319241,218.5100,218.5100,218.2600,218.2900
1787319242,218.2700,218.3300,218.2400,218.3000
1787319243,218.3000,218.3500,218.3000,218.3500
1787319244,218.3500,218.3700,218.3200,218.3500
1787319245,218.3500,218.3800,218.3400,218.3800
1787319246,218.3800,218.3800,218.3500,218.3500
1787319247,218.3400,218.3400,218.3000,218.3100
1787319249,218.3200,218.3500,218.3200,218.3500
1787319250,218.3600,218.4900,218.3600,218.4900
1787319251,218.4500,218.5400,218.4400,218.5100
1787319252,218.4900,218.5300,218.4900,218.4900
1787319253,218.5050,218.5050,218.4700,218.4700
1787319254,218.4600,218.4900,218.4500,218.4900
1787319255,218.4700,218.5700,218.4700,218.5600
1787319256,218.5300,218.5300,218.5300,218.5300
1787319257,218.5100,218.5100,218.4800,218.4900
1787319258,218.5100,218.5100,218.4900,218.4900
1787319259,218.4800,218.4800,218.3400,218.3400
1787319260,218.3400,218.3600,218.3300,218.3300
1787319261,218.3200,218.3200,218.3200,218.3200
1787319262,218.3100,218.3100,218.3000,218.3100
1787319264,218.3300,218.3500,218.3300,218.3300
1787319265,218.3300,218.3600,218.3200,218.3600
1787319266,218.3600,218.3600,218.2500,218.2500
1787319267,218.2450,218.2900,218.2450,218.2900
1787319268,218.2800,218.2900,218.2700,218.2800
1787319269,218.2700,218.3200,218.2500,218.3200
1787319270,218.3100,218.3100,218.2900,218.2900
1787319271,218.3000,218.3800,218.3000,218.3700
1787319272,218.3800,218.4100,218.3200,218.3500
1787319273,218.3700,218.3750,218.3700,218.3750
1787319274,218.3600,218.3700,218.3600,218.3600
1787319275,218.3700,218.3700,218.3200,218.3200
1787319276,218.3300,218.3700,218.3300,218.3700
1787319277,218.3400,218.3550,218.3400,218.3550
1787319278,218.3550,218.4900,218.3550,218.4900
1787319279,218.4900,218.4900,218.4500,218.4500
1787319280,218.4600,218.4800,218.4600,218.4600
1787319281,218.4600,218.5100,218.4300,218.4800
1787319282,218.4700,218.4700,218.4700,218.4700
1787319283,218.4400,218.4400,218.4400,218.4400
1787319284,218.4200,218.4200,218.4200,218.4200
1787319285,218.4400,218.4400,218.3800,218.4100
1787319286,218.4100,218.4200,218.3900,218.4100
1787319287,218.3900,218.4600,218.3900,218.4500
1787319288,218.4650,218.5000,218.4300,218.4300
1787319290,218.4600,218.4600,218.4600,218.4600
1787319291,218.4600,218.4600,218.4600,218.4600
1787319292,218.4400,218.4400,218.4200,218.4400
1787319293,218.4250,218.4250,218.4200,218.4200
1787319294,218.4000,218.4000,218.3500,218.3600
1787319295,218.3400,218.3400,218.2600,218.2600
1787319296,218.2500,218.2500,218.1700,218.2000
1787319297,218.1900,218.1900,218.1100,218.1200
1787319298,218.1000,218.1200,218.0500,218.0700
1787319299,218.0500,218.0500,217.9700,217.9700
1787319300,217.9800,218.0400,217.9000,217.9200
1787319301,217.9600,217.9800,217.9500,217.9600
1787319302,217.9600,217.9700,217.9100,217.9200
1787319303,217.9300,218.0000,217.9200,217.9600
1787319304,217.9700,217.9800,217.9700,217.9800
1787319305,217.9900,218.0000,217.9500,217.9900
1787319306,218.0000,218.0100,217.9500,217.9500
1787319307,217.9400,217.9400,217.9200,217.9200
1787319308,217.9400,217.9400,217.9300,217.9400
1787319309,217.9500,217.9500,217.8900,217.8900
1787319310,217.8600,217.8850,217.8000,217.8100
1787319311,217.8100,217.8100,217.8100,217.8100
1787319312,217.8400,217.8500,217.8400,217.8450
1787319313,217.8500,217.8600,217.8000,217.8000
1787319314,217.8200,217.8300,217.7900,217.7900
1787319315,217.7800,217.7800,217.7500,217.7800
1787319316,217.7800,217.7800,217.6900,217.6900
1787319317,217.6600,217.6700,217.5300,217.5300
1787319318,217.5400,217.6100,217.5300,217.5500
1787319319,217.5500,217.5600,217.5100,217.5500
1787319320,217.5300,217.5500,217.5300,217.5400
1787319321,217.5600,217.5700,217.5100,217.5100
1787319322,217.5100,217.5100,217.4600,217.4700
1787319323,217.4700,217.4700,217.4300,217.4500
1787319324,217.4600,217.4600,217.3600,217.3600
1787319325,217.3600,217.3700,217.3000,217.3300
1787319326,217.3200,217.3200,217.2700,217.3200
1787319327,217.2800,217.2900,217.2700,217.2900
1787319328,217.2700,217.3000,217.2400,217.2400
1787319329,217.2300,217.2600,217.2000,217.2600
1787319330,217.2500,217.2600,217.1900,217.1900
1787319331,217.2000,217.3100,217.2000,217.3100
1787319332,217.3000,217.3100,217.2400,217.2600
1787319333,217.2900,217.3900,217.2600,217.3700
1787319334,217.3650,217.5100,217.3500,217.4400
1787319335,217.4400,217.4700,217.4300,217.4700
1787319336,217.4700,217.4800,217.4500,217.4500
1787319337,217.5000,217.5200,217.4800,217.4800
1787319338,217.4700,217.5000,217.4700,217.4700
1787319339,217.4800,217.4900,217.4500,217.4600
1787319340,217.4700,217.5600,217.4700,217.5200
1787319341,217.5500,217.5600,217.5100,217.5100
1787319342,217.5300,217.5300,217.5000,217.5100
1787319343,217.4900,217.4900,217.4600,217.4700
1787319344,217.4500,217.4900,217.4500,217.4700
1787319345,217.4600,217.4600,217.4600,217.4600
1787319346,217.4800,217.5900,217.4800,217.5900
1787319347,217.5700,217.5700,217.5300,217.5600
1787319348,217.5500,217.5650,217.5300,217.5300
1787319349,217.5300,217.5300,217.5300,217.5300
1787319350,217.5700,217.6000,217.5700,217.5950
1787319351,217.6100,217.6400,217.6000,217.6300
1787319352,217.6300,217.6300,217.6250,217.6250
1787319353,217.6200,217.6300,217.6100,217.6300
1787319354,217.6400,217.6600,217.6400,217.6600
1787319355,217.6800,217.6800,217.6800,217.6800
1787319356,217.6900,217.7700,217.6900,217.7200
1787319357,217.7200,217.7200,217.6900,217.6900
1787319358,217.6800,217.6900,217.6000,217.6300
1787319359,217.6100,217.6200,217.6100,217.6200
1787319360,217.6700,217.7800,217.6700,217.7500
1787319361,217.7300,217.7400,217.7300,217.7400
1787319362,217.7200,217.7700,217.7200,217.7700
1787319363,217.7700,217.7900,217.7600,217.7600
1787319364,217.7500,217.8500,217.7500,217.8500
1787319365,217.8600,217.8600,217.8400,217.8400
1787319366,217.8400,217.8400,217.7500,217.7600
1787319367,217.7700,217.7700,217.6800,217.7300
1787319368,217.7300,217.7600,217.7200,217.7300
1787319369,217.7500,217.7600,217.7200,217.7200
1787319370,217.7100,217.7400,217.6900,217.7400
1787319371,217.7400,217.7400,217.7100,217.7200
1787319372,217.7000,217.7300,217.6900,217.7100
1787319373,217.7300,217.7700,217.7200,217.7300
1787319374,217.7200,217.7200,217.6600,217.6600
1787319375,217.6300,217.7300,217.6000,217.7000
1787319376,217.7200,217.7400,217.6900,217.7400
1787319377,217.7900,217.8000,217.7900,217.8000
1787319378,217.7500,217.7500,217.7500,217.7500
1787319379,217.7600,217.8800,217.7300,217.8700
1787319380,217.8400,217.8400,217.8000,217.8100
1787319381,217.8000,217.8000,217.7800,217.7800
1787319382,217.7700,217.7900,217.7700,217.7700
1787319383,217.7500,217.7500,217.6300,217.6600
1787319384,217.6300,217.6500,217.6100,217.6300
1787319385,217.6500,217.6900,217.6400,217.6600
1787319386,217.6100,217.6100,217.5200,217.5300
1787319387,217.5200,217.5450,217.5200,217.5300
1787319388,217.5000,217.5500,217.4900,217.5000
1787319389,217.5200,217.5400,217.5200,217.5300
1787319390,217.5100,217.5100,217.4800,217.4800
1787319391,217.4700,217.4900,217.4700,217.4800
1787319392,217.4800,217.4800,217.4800,217.4800
1787319393,217.4800,217.5100,217.4800,217.5000
1787319394,217.4900,217.5500,217.4900,217.5400
1787319395,217.5100,217.5300,217.5000,217.5100
1787319396,217.5200,217.5200,217.5200,217.5200
1787319397,217.5200,217.5500,217.5200,217.5300
1787319398,217.5200,217.5400,217.5200,217.5300
1787319399,217.5100,217.5700,217.5100,217.5500
1787319400,217.5600,217.5600,217.4800,217.4900
1787319401,217.4700,217.4800,217.4600,217.4600
1787319402,217.4500,217.4600,217.4500,217.4500
1787319403,217.4600,217.4700,217.4500,217.4700
1787319404,217.4700,217.4700,217.4500,217.4500
1787319405,217.4500,217.4500,217.4300,217.4300
1787319406,217.4300,217.4300,217.4300,217.4300
1787319407,217.4400,217.4400,217.4100,217.4250
1787319408,217.4200,217.4200,217.3800,217.3800
1787319409,217.3700,217.4100,217.3500,217.3500
1787319410,217.3700,217.3800,217.3300,217.3800
1787319411,217.3400,217.3400,217.3400,217.3400
1787319412,217.3300,217.4100,217.3300,217.4000
1787319413,217.3700,217.4100,217.3700,217.4100
1787319414,217.4200,217.4250,217.3600,217.3600
1787319415,217.3700,217.4300,217.3700,217.4000
1787319416,217.3800,217.3800,217.3800,217.3800
1787319417,217.4000,217.4000,217.4000,217.4000
1787319418,217.3900,217.4200,217.3800,217.4200
1787319419,217.4300,217.4300,217.3800,217.4200
1787319420,217.4300,217.4500,217.3600,217.3900
1787319421,217.3700,217.3900,217.3600,217.3900
1787319422,217.3600,217.3600,217.3200,217.3500
1787319423,217.3300,217.3500,217.3100,217.3100
1787319424,217.3100,217.3300,217.2800,217.3200
1787319425,217.3200,217.3300,217.3100,217.3100
1787319426,217.2900,217.2900,217.2900,217.2900
1787319427,217.2600,217.2800,217.2500,217.2800
1787319428,217.2600,217.2700,217.2600,217.2600
1787319429,217.2700,217.3000,217.2600,217.2600
1787319430,217.2600,217.3900,217.2600,217.3900
1787319431,217.3800,217.4100,217.3800,217.4100
1787319432,217.4200,217.4700,217.4200,217.4700
1787319433,217.4400,217.4700,217.4300,217.4300
1787319434,217.3900,217.4100,217.3900,217.4100
1787319435,217.4100,217.4500,217.4000,217.4100
1787319436,217.4000,217.4000,217.3300,217.3500
1787319437,217.3500,217.3700,217.3500,217.3700
1787319438,217.3700,217.3900,217.3700,217.3900
1787319439,217.4000,217.4100,217.3700,217.3700
1787319440,217.3400,217.3700,217.3400,217.3600
1787319441,217.3600,217.3600,217.3600,217.3600
1787319442,217.3400,217.3600,217.3300,217.3500
1787319443,217.3600,217.3800,217.3600,217.3600
1787319444,217.3700,217.4100,217.3700,217.4100
1787319445,217.4100,217.4100,217.3700,217.3700
1787319446,217.3700,217.3900,217.3700,217.3900
1787319447,217.3900,217.4000,217.3900,217.4000
1787319448,217.3900,217.3900,217.3900,217.3900
1787319449,217.3900,217.3900,217.3900,217.3900
1787319450,217.3700,217.3700,217.3600,217.3600
1787319451,217.3600,217.3700,217.3500,217.3700
1787319452,217.3900,217.4000,217.3900,217.4000
1787319453,217.3900,217.3900,217.3900,217.3900
1787319454,217.3800,217.3800,217.3200,217.3600
1787319455,217.3400,217.3400,217.3200,217.3200
1787319456,217.3200,217.3200,217.2900,217.2950
1787319457,217.3100,217.3200,217.2800,217.2900
1787319458,217.2900,217.3600,217.2800,217.3300
1787319459,217.3200,217.4200,217.3200,217.4000
1787319460,217.3900,217.3900,217.3600,217.3700
1787319461,217.3800,217.3800,217.3300,217.3600
1787319462,217.3300,217.3400,217.3300,217.3400
1787319463,217.3500,217.3800,217.3500,217.3800
1787319464,217.3700,217.3800,217.3700,217.3800
1787319465,217.3900,217.4000,217.3600,217.3600
1787319466,217.3600,217.3900,217.3600,217.3900
1787319467,217.3900,217.3900,217.3900,217.3900
1787319468,217.4100,217.4200,217.4000,217.4100
1787319469,217.4200,217.4300,217.4200,217.4300
1787319470,217.4200,217.4200,217.4000,217.4000
1787319471,217.3600,217.3600,217.3450,217.3450
1787319472,217.3300,217.3500,217.3100,217.3400
1787319473,217.3400,217.3600,217.3400,217.3500
1787319474,217.3600,217.4000,217.3500,217.3900
1787319475,217.3800,217.4000,217.3800,217.4000
1787319476,217.3900,217.3900,217.3900,217.3900
1787319477,217.3900,217.5600,217.3900,217.5600
1787319478,217.5400,217.5400,217.5400,217.5400
1787319479,217.5500,217.5900,217.5500,217.5800
1787319480,217.5400,217.5900,217.5400,217.5800
1787319481,217.5600,217.5600,217.5300,217.5400
1787319482,217.5100,217.5300,217.4800,217.4900
1787319483,217.5200,217.5200,217.4600,217.4600
1787319484,217.4500,217.4500,217.4400,217.4400
1787319485,217.4700,217.4900,217.4700,217.4900
1787319486,217.4900,217.4900,217.4300,217.4300
1787319487,217.4450,217.5000,217.4200,217.5000
1787319488,217.4800,217.4800,217.4700,217.4700
1787319489,217.4800,217.5200,217.4800,217.5200
1787319490,217.4500,217.4500,217.4500,217.4500
1787319491,217.4400,217.5100,217.4400,217.4900
1787319493,217.4900,217.4900,217.4500,217.4500
1787319494,217.4450,217.4450,217.4450,217.4450
1787319495,217.4300,217.4300,217.3000,217.3000
1787319496,217.3000,217.3000,217.2800,217.2800
1787319497,217.2800,217.3200,217.2800,217.2900
1787319498,217.3000,217.3000,217.3000,217.3000
1787319499,217.2700,217.2700,217.2400,217.2400
1787319500,217.2500,217.3200,217.2500,217.3200
1787319501,217.3300,217.3300,217.3300,217.3300
1787319502,217.3400,217.3500,217.3400,217.3500
1787319503,217.3600,217.3700,217.3600,217.3700
1787319504,217.3600,217.3700,217.3600,217.3600
1787319505,217.3500,217.3500,217.3500,217.3500
1787319507,217.3500,217.3500,217.3500,217.3500
1787319508,217.3600,217.4000,217.3600,217.4000
1787319509,217.3900,217.3900,217.3600,217.3900
1787319511,217.4100,217.4100,217.4100,217.4100
1787319512,217.4100,217.4100,217.3900,217.3900
1787319513,217.3700,217.3900,217.3700,217.3900
1787319514,217.3700,217.3800,217.3500,217.3800
1787319515,217.3800,217.4000,217.3100,217.3300
1787319516,217.3100,217.3400,217.2900,217.3300
1787319517,217.3500,217.3500,217.3300,217.3300
1787319518,217.3300,217.3600,217.3300,217.3500
1787319519,217.3600,217.3700,217.3500,217.3700
1787319520,217.3600,217.3600,217.3500,217.3500
1787319521,217.3400,217.3500,217.3100,217.3100
1787319522,217.3000,217.3100,217.3000,217.3100
1787319523,217.2800,217.3000,217.2800,217.3000
1787319524,217.2900,217.3700,217.2900,217.3400
1787319525,217.3500,217.3500,217.3400,217.3500
1787319526,217.3600,217.3800,217.3600,217.3600
1787319527,217.3500,217.3500,217.3000,217.3100
1787319528,217.3300,217.3300,217.3300,217.3300
1787319529,217.3200,217.3600,217.3200,217.3600
1787319530,217.3600,217.3600,217.3500,217.3500
1787319531,217.3400,217.3400,217.3200,217.3200
1787319532,217.3100,217.3100,217.3100,217.3100
1787319533,217.3200,217.3500,217.3000,217.3000
1787319534,217.3200,217.3400,217.3200,217.3400
1787319536,217.3300,217.3300,217.2900,217.3000
1787319537,217.3300,217.3600,217.3300,217.3600
1787319538,217.4000,217.4400,217.4000,217.4200
1787319539,217.4100,217.4400,217.4100,217.4400
1787319540,217.4100,217.4100,217.4100,217.4100
1787319541,217.3900,217.3900,217.3800,217.3800
1787319542,217.3900,217.4100,217.3600,217.3600
1787319543,217.3400,217.3900,217.3400,217.3900
1787319544,217.4000,217.4200,217.3750,217.3750
1787319545,217.3900,217.4000,217.3900,217.4000
1787319546,217.4200,217.4700,217.4100,217.4700
1787319547,217.4800,217.4800,217.4200,217.4250
1787319548,217.4400,217.4700,217.4400,217.4600
1787319549,217.4700,217.5000,217.4500,217.4500
1787319550,217.4400,217.4600,217.4300,217.4400
1787319551,217.4200,217.4200,217.3900,217.3900
1787319552,217.3700,217.3700,217.3400,217.3500
1787319554,217.3400,217.3400,217.2700,217.2750
1787319555,217.2600,217.2600,217.2100,217.2350
1787319556,217.2300,217.2400,217.2100,217.2400
1787319557,217.2300,217.2600,217.2300,217.2550
1787319558,217.2700,217.3300,217.2700,217.3100
1787319559,217.3000,217.3000,217.2600,217.2600
1787319560,217.2600,217.2600,217.2300,217.2400
1787319561,217.2500,217.2700,217.2500,217.2600
1787319562,217.2700,217.2700,217.2500,217.2500
1787319563,217.2700,217.3000,217.2700,217.3000
1787319564,217.3300,217.3400,217.2200,217.2600
1787319565,217.2600,217.3100,217.2600,217.2800
1787319566,217.2600,217.2600,217.2200,217.2200
1787319567,217.2250,217.2400,217.1700,217.1700
1787319568,217.1900,217.1900,217.1900,217.1900
1787319569,217.2000,217.2600,217.2000,217.2500
1787319570,217.2400,217.2500,217.2400,217.2500
