ts,o,h,l,c
1788874200,357.2500,357.4800,356.7600,357.0900
1788874201,357.0900,357.2000,356.1000,356.1000
1788874202,356.1000,356.2500,355.7800,356.2400
1788874203,356.0900,357.0700,356.0900,356.9100
1788874204,356.9300,357.8000,356.9200,357.2900
1788874205,357.3300,357.6800,357.3100,357.6000
1788874206,357.3500,357.7800,357.2800,357.6600
1788874207,357.7600,357.7600,357.3100,357.3400
1788874208,357.5300,357.7300,357.4800,357.7000
1788874209,357.8000,357.9000,357.7300,357.8600
1788874210,357.9100,358.4100,357.6900,357.6900
1788874211,357.7500,357.7900,357.2500,357.4200
1788874213,357.5900,357.8400,357.5900,357.8200
1788874214,358.0000,358.0600,357.3900,357.4300
1788874215,357.6500,357.7900,357.5800,357.5800
1788874216,357.5400,357.7800,357.5400,357.6950
1788874218,357.6950,358.7000,357.6950,358.5800
1788874219,358.5800,358.7500,358.4600,358.7300
1788874220,358.7800,359.1100,358.6900,359.0700
1788874221,358.9900,359.3500,358.9700,358.9700
1788874222,358.9800,359.0100,358.9800,359.0100
1788874223,358.9700,359.0000,358.8700,358.9400
1788874224,359.0100,359.1400,359.0000,359.1400
1788874225,359.2500,359.4000,359.2000,359.2700
1788874226,359.3300,359.7000,359.3300,359.5800
1788874227,359.4600,359.4900,359.0800,359.0800
1788874228,359.2200,359.2200,359.1600,359.2100
1788874229,359.1000,359.3700,359.0700,359.1800
1788874230,359.3200,359.4600,359.1800,359.1800
1788874231,359.1600,359.3900,358.7800,359.3900
1788874232,359.3800,359.3800,359.3800,359.3800
1788874233,359.4700,359.5000,359.4400,359.4400
1788874234,359.3900,359.5500,359.3000,359.5500
1788874235,359.5300,359.8500,359.5300,359.8400
1788874236,359.7500,359.7500,359.6700,359.6700
1788874237,359.6450,359.7000,359.6300,359.7000
1788874238,359.7400,359.7900,359.4800,359.7900
1788874239,359.7900,359.7900,359.4900,359.6700
1788874240,359.5500,359.6800,359.5500,359.6300
1788874241,359.5900,359.5900,359.4250,359.4250
1788874242,359.4250,359.4400,359.2700,359.2700
1788874243,359.2300,359.2600,358.5500,358.6900
1788874244,358.5400,358.5400,358.1500,358.3300
1788874245,358.1400,358.4700,358.1300,358.4600
1788874246,358.4800,358.5700,358.4800,358.5700
1788874247,358.5650,358.5650,358.5650,358.5650
1788874248,358.6200,358.7000,358.6200,358.6900
1788874249,358.7000,358.7850,358.5900,358.7850
1788874250,358.7200,358.7600,358.6300,358.7000
1788874251,358.7800,358.9600,358.6900,358.6900
1788874252,358.8400,359.1900,358.6700,358.9400
1788874253,359.0300,359.8000,359.0200,359.5900
1788874254,359.7600,359.8500,359.7600,359.8200
1788874255,359.7000,359.7000,359.5900,359.5900
1788874256,359.4900,359.7900,359.4200,359.6500
1788874257,359.7200,359.7200,359.7200,359.7200
1788874258,359.7700,360.0000,359.7700,359.7900
1788874259,359.7900,359.7900,359.3800,359.5050
1788874260,359.6100,359.6500,359.4300,359.4900
1788874261,359.5000,359.6500,359.4700,359.5700
1788874262,359.6300,359.6500,359.2800,359.3400
1788874263,359.3400,359.3650,359.3400,359.3650
1788874264,359.2800,359.2800,359.1900,359.2200
1788874265,359.2200,359.2200,358.5100,358.7500
1788874266,358.8300,359.1400,358.8300,359.0000
1788874267,358.9300,359.0300,358.7300,359.0300
1788874268,358.9900,359.0000,358.9800,359.0000
1788874269,359.0000,359.1100,358.9400,359.0400
1788874270,358.9200,358.9200,358.8900,358.8900
1788874271,358.9400,359.8500,358.9400,359.7300
1788874272,359.7300,359.7300,359.3700,359.3700
1788874273,359.3900,359.7200,359.3900,359.7200
1788874274,359.6000,359.6000,359.1900,359.1900
1788874275,359.3600,359.4900,359.3600,359.4900
1788874276,359.4900,359.4900,359.3700,359.3700
1788874277,359.3700,359.3700,358.8500,359.0600
1788874278,358.9550,358.9600,358.6500,358.6500
1788874279,358.7600,358.7800,357.6500,357.6500
1788874280,357.7150,357.8000,357.5300,357.8000
1788874281,357.6950,357.6950,357.6000,357.6900
1788874282,357.6900,357.6900,357.5200,357.6000
1788874283,357.6000,357.9800,357.4300,357.5600
1788874284,357.5300,357.6800,357.5300,357.6650
1788874285,357.6800,357.7400,357.6700,357.6700
1788874286,357.7100,357.8800,357.6500,357.8800
1788874287,357.8800,357.8800,357.5300,357.6250
1788874288,357.6250,357.6250,357.4200,357.4200
1788874289,357.4300,357.9900,357.3600,357.8400
1788874290,357.9800,358.2500,357.9800,358.2450
1788874291,358.2200,358.2200,358.2200,358.2200
1788874292,358.1000,358.1000,357.4900,357.6650
1788874293,357.4900,358.4600,357.2300,358.3900
1788874294,358.2700,358.2700,358.1000,358.2250
1788874295,358.3900,358.4300,358.2800,358.2800
1788874297,358.4000,358.8300,358.1800,358.4900
1788874298,358.5800,358.5800,358.4700,358.4700
1788874299,358.4600,358.4600,358.4500,358.4500
1788874300,358.5700,359.4800,358.5200,359.0000
1788874301,359.2100,359.2100,358.7000,358.7000
1788874302,358.6100,358.8500,358.6100,358.7200
1788874303,358.6100,358.6400,358.5300,358.5500
1788874304,358.5950,358.5950,358.5950,358.5950
1788874305,358.5900,358.6000,358.0400,358.1750
1788874306,358.1650,358.1800,358.0700,358.1250
1788874307,358.1250,358.1250,357.5500,357.6600
1788874310,357.7700,357.7700,357.7700,357.7700
1788874311,357.6800,357.6900,357.6800,357.6800
1788874312,357.6700,358.3700,357.6700,358.2800
1788874313,358.2200,358.2200,358.0700,358.0700
1788874314,358.0300,358.0300,358.0300,358.0300
1788874315,358.0000,358.0000,357.9600,357.9600
1788874316,357.8600,357.9300,357.8600,357.8900
1788874317,357.8800,357.8800,357.8000,357.8000
1788874319,357.8000,357.9300,357.8000,357.9100
1788874320,357.8100,357.8850,357.5200,357.7050
1788874321,357.7000,357.7000,357.7000,357.7000
1788874322,357.5700,357.7700,357.4000,357.6900
1788874323,357.6700,357.8500,357.6700,357.8500
1788874324,357.7600,357.7600,357.7000,357.7000
1788874325,357.5200,357.5200,357.5200,357.5200
1788874326,357.7100,358.0900,357.7100,358.0900
1788874327,358.0200,358.3200,358.0000,358.2200
1788874328,358.2200,358.3900,358.2200,358.3400
1788874329,358.3400,358.4100,358.3400,358.3400
1788874332,358.3750,358.3750,358.3750,358.3750
1788874333,358.3800,358.6300,358.3500,358.5600
1788874334,358.5000,358.5000,358.4800,358.4800
1788874335,358.5000,358.9500,358.5000,358.9500
1788874336,359.0000,359.0100,358.9700,359.0100
1788874337,359.0300,359.1000,358.7500,358.7500
1788874338,358.7300,358.8700,358.7300,358.7900
1788874339,358.8100,358.8350,358.6800,358.7500
1788874340,358.7900,358.8200,358.7850,358.7900
1788874341,358.7600,359.0800,358.7100,358.8600
1788874342,358.7900,358.7900,358.7400,358.7700
1788874343,358.7700,358.8350,358.6800,358.8350
1788874344,358.8300,358.9200,358.8300,358.9200
1788874345,358.9100,358.9100,358.7100,358.8500
1788874346,358.8700,358.8700,358.5600,358.5600
1788874347,358.5600,358.5600,358.3900,358.5100
1788874350,358.6200,358.6900,358.6200,358.6900
1788874351,358.6700,358.6700,358.3800,358.4000
1788874352,358.3800,358.4200,358.1300,358.2100
1788874353,358.3200,358.4000,358.3200,358.4000
1788874355,358.3100,358.3100,358.2550,358.2550
1788874357,358.1000,358.1200,358.0600,358.1200
1788874360,358.2500,358.4000,358.2500,358.3400
1788874361,358.3000,358.7400,358.2800,358.4200
1788874364,358.5700,359.4000,358.5700,359.3800
1788874365,359.3900,359.3900,359.2900,359.2900
1788874367,359.4400,359.5000,359.3200,359.3900
1788874368,359.4100,359.8500,359.4100,359.7700
1788874369,359.7500,359.8100,359.6400,359.8100
1788874370,359.7700,359.8600,359.6400,359.6400
1788874371,359.7800,360.1000,359.6500,360.0200
1788874372,360.0700,360.6100,360.0700,360.5500
1788874373,360.5200,360.5400,360.3100,360.3100
1788874374,360.3500,360.5400,360.2800,360.4700
1788874375,360.4300,360.5000,360.4000,360.4350
1788874376,360.4400,360.8000,360.4350,360.6800
1788874377,360.7700,360.8000,360.5800,360.6400
1788874378,360.6100,360.6700,360.5700,360.6500
1788874379,360.6500,360.7300,360.3100,360.7200
1788874380,360.7900,360.8900,360.5800,360.7400
1788874381,360.6900,360.6900,360.6450,360.6800
1788874382,360.6700,360.6700,360.5300,360.5300
1788874383,360.4700,360.5600,360.2800,360.5300
1788874384,360.5900,360.6800,360.4200,360.4200
1788874385,360.3300,360.4100,360.3300,360.4100
1788874386,360.3100,360.5500,360.2700,360.2700
1788874387,360.2350,360.2350,359.9600,360.1100
1788874389,360.1000,360.2500,360.0200,360.2500
1788874390,360.2500,360.2500,359.3600,359.6300
1788874391,359.5000,359.7300,359.5000,359.7300
1788874393,359.7900,359.7900,359.5500,359.5500
1788874394,359.6500,359.8700,359.6500,359.8700
1788874395,359.7500,359.9300,359.7500,359.9300
1788874396,359.9500,360.0400,359.8500,359.8550
1788874397,359.9000,359.9000,359.9000,359.9000
1788874398,359.9300,360.0300,359.9000,359.9000
1788874399,359.7900,359.7900,359.6000,359.6000
1788874400,359.5000,359.6400,359.2400,359.4800
1788874401,359.3900,359.5500,359.3800,359.5500
1788874403,359.4200,359.7700,359.4200,359.7700
1788874405,359.6800,360.0000,359.6400,359.9300
1788874406,359.9300,359.9600,359.8200,359.8200
1788874408,359.7700,360.0000,359.7700,359.8700
1788874409,360.0000,360.0000,360.0000,360.0000
1788874410,360.0000,360.1900,360.0000,360.1900
1788874411,360.1100,360.2200,360.0300,360.0300
1788874412,359.9900,360.2200,359.9900,360.2200
1788874413,360.0600,360.0600,359.9700,359.9700
1788874415,359.8500,359.9000,359.7700,359.7700
1788874416,359.6100,360.1300,359.6000,360.1300
1788874417,360.0000,360.2300,359.9700,360.2300
1788874418,360.2400,360.3500,360.1700,360.3500
1788874419,360.3900,360.3900,360.3400,360.3400
1788874420,360.4400,360.4900,360.4400,360.4900
1788874421,360.4500,360.5600,360.4500,360.5250
1788874422,360.4800,360.4800,360.2800,360.4400
1788874423,360.4300,360.5000,360.4200,360.4200
1788874424,360.4500,360.5600,360.4100,360.4100
1788874426,360.4300,360.6100,360.4300,360.6100
1788874427,360.5800,360.7100,360.5100,360.6750
1788874428,360.7550,360.8000,360.3900,360.6300
1788874429,360.6600,360.6600,360.6000,360.6000
1788874430,360.6000,360.6000,360.5300,360.5800
1788874431,360.6800,360.6900,360.4000,360.4000
1788874432,360.3800,360.3800,360.0800,360.0800
1788874433,360.0200,360.1500,360.0000,360.1500
1788874434,360.2000,360.2000,360.2000,360.2000
1788874435,360.2400,360.3300,360.2400,360.3300
1788874436,360.2900,360.2900,360.2100,360.2100
1788874439,360.2000,360.3900,359.9700,360.3600
1788874440,360.1800,360.1900,360.1700,360.1700
1788874441,360.2400,360.2600,360.2200,360.2600
1788874442,360.3200,360.4400,360.3200,360.4300
1788874443,360.4400,360.5600,360.4300,360.5600
1788874444,360.5600,360.6800,360.5200,360.6800
1788874445,360.6800,360.6800,360.5300,360.5300
1788874446,360.5900,360.6000,360.4800,360.4800
1788874447,360.4800,360.6000,360.4800,360.5200
1788874448,360.6000,360.6000,360.4450,360.4450
1788874449,360.5200,360.6000,360.5200,360.6000
1788874450,360.6900,360.9800,360.6850,360.9700
1788874451,360.9400,361.0400,360.9400,361.0000
1788874452,360.9900,361.0400,360.8900,360.9450
1788874453,360.9350,360.9350,360.8900,360.8900
1788874454,360.8600,360.8600,360.8600,360.8600
1788874455,360.8600,361.0000,360.8500,361.0000
1788874456,360.9100,360.9400,360.8900,360.8900
1788874457,360.9600,361.0000,360.9600,361.0000
1788874458,361.0500,361.2000,361.0400,361.1400
1788874459,361.0800,361.0900,360.9600,360.9600
1788874460,360.9900,361.0300,360.8400,360.8400
1788874461,360.8400,360.8400,360.8400,360.8400
1788874462,360.9800,361.0000,360.8700,361.0000
1788874463,360.9000,360.9000,360.8400,360.8400
1788874464,360.8900,361.2100,360.8900,360.9400
