ts,o,h,l,c
1787751000,261.3400,261.3400,261.3400,261.3400
1787751001,261.4600,261.7800,261.2000,261.7100
1787751002,261.7100,262.0700,261.3800,262.0300
1787751003,261.9000,261.9000,261.5800,261.7000
1787751004,261.5600,261.7400,261.5600,261.6300
1787751005,261.5900,261.7100,261.5500,261.7100
1787751006,261.6600,261.7300,261.5800,261.5900
1787751008,261.5300,261.7200,261.5000,261.6700
1787751009,261.7200,261.7200,261.6400,261.6400
1787751010,261.7000,261.7400,261.5600,261.5600
1787751012,261.5000,261.5900,261.5000,261.5500
1787751015,261.5100,261.5100,261.0300,261.0800
1787751016,261.0800,261.0800,260.8500,260.8500
1787751017,260.9200,260.9800,260.9200,260.9800
1787751018,260.9200,260.9700,260.9100,260.9700
1787751020,261.0300,261.0800,261.0100,261.0100
1787751023,261.0800,261.0800,261.0700,261.0700
1787751024,261.0650,261.0650,261.0650,261.0650
1787751025,261.0900,261.0900,261.0900,261.0900
1787751026,261.0900,261.1900,261.0900,261.1900
1787751028,261.1800,261.1800,261.1800,261.1800
1787751031,261.2200,261.2650,261.2200,261.2650
1787751032,261.2650,261.2650,261.2650,261.2650
1787751034,261.1600,261.1600,261.1200,261.1200
1787751035,261.1700,261.1700,261.1700,261.1700
1787751036,261.2100,261.2600,261.2100,261.2600
1787751037,261.2100,261.2100,261.1000,261.1000
1787751038,261.1600,261.1600,260.7300,260.7850
1787751041,260.8400,260.8400,260.8400,260.8400
1787751043,260.7500,260.7500,260.6800,260.7250
1787751044,260.7900,260.8800,260.7200,260.8800
1787751047,260.9700,260.9800,260.9700,260.9700
1787751049,260.7800,260.7800,260.6000,260.6000
1787751050,260.6750,260.6750,260.6750,260.6750
1787751051,260.7200,260.7200,260.7200,260.7200
1787751053,260.7500,260.7600,260.7500,260.7600
1787751054,260.7000,260.7000,260.7000,260.7000
1787751055,260.7000,260.7000,260.7000,260.7000
1787751056,260.7000,260.7000,260.7000,260.7000
1787751057,260.5900,260.5900,260.5900,260.5900
1787751058,260.5800,260.6000,260.5700,260.6000
1787751060,260.5500,260.6000,260.5500,260.5900
1787751061,260.6800,260.7000,260.6800,260.7000
1787751063,260.6400,260.6400,260.6400,260.6400
1787751064,260.6400,260.6400,260.5400,260.5700
1787751065,260.5600,260.6000,260.5400,260.6000
1787751066,260.6800,260.7800,260.6800,260.7000
1787751067,260.5900,260.7800,260.5700,260.7800
1787751068,260.6700,260.6700,260.6700,260.6700
1787751069,260.5300,260.5800,260.5100,260.5800
1787751070,260.5100,260.5900,260.4500,260.4500
1787751071,260.4100,260.4100,260.3100,260.4000
1787751072,260.4000,260.4000,260.4000,260.4000
1787751073,260.4700,260.5100,260.4700,260.5100
1787751077,260.6800,260.7100,260.6800,260.7100
1787751078,260.7200,260.7200,260.6400,260.6400
1787751081,260.5700,260.5700,260.4900,260.5200
1787751082,260.5800,260.6200,260.5800,260.6200
1787751085,260.6300,260.6900,260.6300,260.6800
1787751088,260.6900,260.6900,260.6900,260.6900
1787751089,260.7400,260.7400,260.7400,260.7400
1787751091,260.6700,260.7200,260.5500,260.5500
1787751092,260.5500,260.5500,260.5500,260.5500
1787751093,260.5600,260.5600,260.4000,260.4300
1787751094,260.4300,260.4600,260.4300,260.4600
1787751095,260.4400,260.4400,260.3900,260.3900
1787751097,260.4000,260.4400,260.4000,260.4400
1787751098,260.3700,260.3700,260.3700,260.3700
1787751099,260.3950,260.3950,260.3950,260.3950
1787751100,260.3100,260.3200,260.1100,260.1600
1787751101,260.2000,260.2000,260.2000,260.2000
1787751102,260.1100,260.1100,260.1100,260.1100
1787751103,260.1900,260.2000,260.1900,260.2000
1787751104,260.2000,260.2100,260.2000,260.2000
1787751106,260.2400,260.2400,260.2400,260.2400
1787751107,260.3000,260.3700,260.3000,260.3700
1787751109,260.4800,260.5500,260.4700,260.5500
1787751110,260.5350,260.5350,260.5350,260.5350
1787751112,260.5350,260.6500,260.5350,260.5950
1787751113,260.6700,260.7650,260.6700,260.7650
1787751116,260.7850,260.7850,260.7850,260.7850
1787751120,260.7950,260.8600,260.7950,260.8400
1787751121,260.8100,260.8300,260.8100,260.8300
1787751122,260.8400,260.8400,260.8400,260.8400
1787751123,260.8800,260.9000,260.8550,260.8550
1787751127,260.8550,260.9500,260.8550,260.9250
1787751130,261.0000,261.0950,261.0000,261.0950
1787751131,261.1800,261.4100,261.1200,261.1500
1787751133,261.1500,261.1500,261.1500,261.1500
1787751134,261.1200,261.1700,261.0700,261.1700
1787751135,261.1950,261.2250,261.1950,261.2250
1787751136,261.1900,261.2000,261.1900,261.1900
1787751137,261.2250,261.2500,261.1200,261.1200
1787751138,261.1600,261.1600,261.1600,261.1600
1787751140,261.0900,261.0900,260.9800,261.0200
1787751141,261.0000,261.0800,260.9900,261.0300
1787751143,261.0150,261.0150,260.9100,260.9100
1787751144,260.9200,260.9200,260.7750,260.7750
1787751145,260.7500,260.7500,260.7500,260.7500
1787751146,260.7200,260.7200,260.7200,260.7200
1787751147,260.7200,260.7200,260.7200,260.7200
1787751148,260.7750,260.7750,260.7750,260.7750
1787751149,260.7300,260.7900,260.7100,260.7900
1787751152,260.7650,260.7650,260.7650,260.7650
1787751153,260.7650,260.7650,260.7650,260.7650
1787751154,260.7000,260.7000,260.5800,260.5800
1787751155,260.6150,260.6150,260.6150,260.6150
1787751156,260.5700,260.5700,260.5500,260.5500
1787751158,260.5500,260.5500,260.4900,260.4900
1787751159,260.5500,260.5500,260.5500,260.5500
1787751160,260.5500,260.5500,260.4150,260.4150
1787751163,260.4900,260.5200,260.4900,260.5200
1787751164,260.5900,260.6250,260.5500,260.6200
1787751167,260.6600,260.6600,260.5800,260.5850
1787751168,260.6100,260.6100,260.6100,260.6100
1787751169,260.5800,260.5800,260.5200,260.5600
1787751170,260.5500,260.5500,260.4500,260.4500
1787751171,260.4200,260.4200,260.3900,260.3900
1787751173,260.3400,260.3400,260.3000,260.3000
1787751174,260.3000,260.3000,260.2900,260.2900
1787751175,260.2300,260.2800,260.2300,260.2800
1787751177,260.3050,260.3050,260.3050,260.3050
1787751180,260.2500,260.2700,260.2500,260.2700
1787751182,260.2200,260.3400,260.2200,260.2700
1787751183,260.2600,260.2600,260.2600,260.2600
1787751184,260.2800,260.2900,260.1500,260.1700
1787751186,260.2100,260.2100,260.1500,260.1500
1787751191,260.1900,260.1900,260.1900,260.1900
1787751193,260.1600,260.1600,260.1600,260.1600
1787751194,260.1200,260.2400,260.1200,260.1800
1787751195,260.1200,260.1200,260.1000,260.1000
1787751196,260.1200,260.1200,260.0900,260.0900
1787751197,260.0800,260.0800,260.0800,260.0800
1787751198,260.0700,260.0700,260.0100,260.0100
1787751199,260.0100,260.0500,259.9400,259.9400
1787751200,259.9400,260.0100,259.9000,259.9200
1787751201,259.9000,259.9300,259.8800,259.8800
1787751202,259.8700,260.2500,259.8700,260.2000
1787751203,260.2400,260.4100,260.2300,260.4000
1787751204,260.5500,260.5700,260.5500,260.5700
1787751205,260.7000,260.7200,260.7000,260.7200
1787751206,260.7800,260.7800,260.6300,260.6300
1787751210,260.6100,260.6100,260.6100,260.6100
1787751215,260.6000,260.6000,260.6000,260.6000
1787751222,260.5700,260.6800,260.5700,260.6800
1787751225,260.6350,260.6400,260.6050,260.6400
1787751226,260.5800,260.5800,260.5000,260.5000
1787751228,260.3800,260.3800,260.3200,260.3200
1787751229,260.2700,260.3400,260.2700,260.3200
1787751230,260.2900,260.2900,260.2200,260.2200
1787751232,260.2800,260.2800,260.2100,260.2100
1787751233,260.2100,260.2100,260.2100,260.2100
1787751234,260.2000,260.2000,260.2000,260.2000
1787751235,260.1800,260.2050,260.1600,260.2050
1787751237,260.2150,260.2800,260.2150,260.2700
1787751239,260.2900,260.3000,260.2900,260.3000
1787751244,260.3400,260.3400,260.2900,260.3000
1787751245,260.4000,260.5200,260.4000,260.4800
1787751249,260.4800,260.4800,260.4800,260.4800
1787751253,260.4500,260.4500,260.4500,260.4500
1787751254,260.4700,260.4700,260.4100,260.4100
1787751257,260.3900,260.3900,260.3700,260.3700
1787751258,260.4200,260.4900,260.4200,260.4900
1787751259,260.4800,260.4900,260.4600,260.4600
1787751261,260.5000,260.5800,260.4800,260.5800
1787751264,260.5650,260.5650,260.5650,260.5650
1787751268,260.6150,260.6150,260.6150,260.6150
1787751271,260.6400,260.7100,260.6400,260.7100
1787751272,260.6900,260.6900,260.6900,260.6900
1787751273,260.6200,260.6200,260.6100,260.6100
1787751275,260.5400,260.5400,260.4400,260.4400
1787751276,260.4250,260.5700,260.4250,260.5700
1787751277,260.5500,260.5500,260.5100,260.5100
1787751278,260.5100,260.5500,260.5100,260.5500
1787751280,260.5100,260.5250,260.5100,260.5250
1787751283,260.5300,260.5300,260.4400,260.4400
1787751285,260.4650,260.4650,260.4650,260.4650
1787751286,260.4650,260.4650,260.4650,260.4650
1787751287,260.4700,260.4700,260.4700,260.4700
1787751291,260.4800,260.4800,260.4800,260.4800
1787751295,260.5000,260.5900,260.3800,260.5900
1787751300,260.4400,260.5400,260.4400,260.5400
1787751301,260.5400,260.6200,260.5400,260.6200
1787751302,260.6200,260.6300,260.6200,260.6300
1787751307,260.5700,260.6200,260.5600,260.5900
1787751308,260.5200,260.5700,260.5200,260.5600
1787751310,260.5200,260.5200,260.4800,260.4800
1787751311,260.4600,260.4600,260.4500,260.4500
1787751312,260.4850,260.5300,260.4850,260.5300
1787751313,260.5600,260.5800,260.5600,260.5600
1787751318,260.5300,260.5300,260.4300,260.4300
1787751319,260.4400,260.5000,260.4400,260.5000
1787751320,260.5050,260.5050,260.5050,260.5050
1787751321,260.4200,260.4200,260.4200,260.4200
1787751322,260.4150,260.4150,260.4150,260.4150
1787751325,260.3950,260.3950,260.3950,260.3950
1787751326,260.4400,260.4800,260.4100,260.4800
1787751327,260.4200,260.4200,260.4200,260.4200
1787751328,260.4100,260.4100,260.4100,260.4100
1787751329,260.3500,260.3500,260.2600,260.2600
1787751330,260.3000,260.3100,260.3000,260.3100
1787751331,260.3250,260.3500,260.3250,260.3500
1787751333,260.3650,260.4200,260.3650,260.4200
1787751334,260.3900,260.3900,260.3900,260.3900
1787751335,260.3850,260.3850,260.3850,260.3850
1787751337,260.4200,260.4500,260.4200,260.4200
1787751339,260.4300,260.4300,260.4300,260.4300
1787751340,260.4500,260.5700,260.4500,260.5600
1787751343,260.5350,260.7800,260.5350,260.7800
1787751344,260.7800,260.8350,260.7800,260.8100
1787751346,260.7600,260.7600,260.7600,260.7600
1787751347,260.6000,260.6000,260.6000,260.6000
1787751351,260.6400,260.6400,260.6400,260.6400
1787751353,260.6700,260.6800,260.6400,260.6400
1787751355,260.6200,260.6200,260.5800,260.5800
1787751357,260.5750,260.5750,260.5750,260.5750
1787751358,260.5650,260.5650,260.5650,260.5650
1787751359,260.6000,260.6200,260.5900,260.6000
1787751362,260.5400,260.5400,260.5000,260.5200
1787751363,260.5400,260.5400,260.5400,260.5400
1787751364,260.5000,260.5000,260.5000,260.5000
1787751365,260.4700,260.4900,260.4700,260.4900
1787751366,260.4700,260.5000,260.4700,260.5000
1787751367,260.5000,260.5700,260.5000,260.5700
