ts,o,h,l,c
1787664600,485.8200,485.8300,485.1700,485.1700
1787664601,485.4850,485.7500,485.0100,485.6500
1787664602,485.7500,486.2300,485.4300,486.2300
1787664603,486.0600,486.3000,486.0600,486.3000
1787664604,486.3000,486.3000,486.2700,486.3000
1787664605,486.3000,487.0000,486.3000,487.0000
1787664606,487.0000,487.0000,486.7900,486.7900
1787664607,486.7700,487.0300,486.7700,487.0300
1787664608,486.8800,486.8800,486.8100,486.8100
1787664609,487.0300,487.4000,487.0000,487.4000
1787664610,487.4500,487.8000,487.4500,487.8000
1787664611,487.8000,487.9300,487.7800,487.8700
1787664612,487.7900,487.7900,487.5000,487.5600
1787664615,487.5500,487.5900,487.5500,487.5900
1787664616,487.5500,487.5500,486.9800,487.1800
1787664617,487.1600,487.3100,487.0200,487.0200
1787664618,486.8500,487.1600,486.8500,487.1200
1787664620,487.1900,487.1900,487.1900,487.1900
1787664621,487.2000,487.2000,487.2000,487.2000
1787664622,487.3050,487.3050,487.3050,487.3050
1787664623,487.3050,487.3050,487.3050,487.3050
1787664625,487.4000,487.4650,487.4000,487.4650
1787664626,487.5250,487.5250,487.5250,487.5250
1787664627,487.5900,487.7000,487.5900,487.7000
1787664633,487.6900,487.6900,487.6900,487.6900
1787664634,487.6200,487.6200,487.6200,487.6200
1787664635,487.7100,488.2200,487.7100,488.1100
1787664637,487.8900,487.8900,487.6700,487.6700
1787664638,487.6900,487.9200,487.6200,487.9200
1787664641,487.9300,487.9600,487.9300,487.9600
1787664643,487.8550,487.8550,487.6200,487.6300
1787664644,487.6000,487.9400,487.5800,487.8500
1787664645,487.7950,487.9800,487.7300,487.8900
1787664646,487.9400,488.0500,487.9400,487.9900
1787664647,488.1200,488.1700,487.9900,487.9900
1787664648,488.1200,488.2400,488.1200,488.2400
1787664651,488.2500,488.2700,488.1550,488.2100
1787664653,488.0300,488.0300,487.9500,487.9500
1787664654,487.9200,487.9200,487.2000,487.2000
1787664655,487.2000,487.2000,487.0800,487.0800
1787664657,487.1600,487.2500,487.1600,487.2500
1787664658,487.3100,487.3100,487.3100,487.3100
1787664660,487.4100,487.7500,487.4100,487.6500
1787664665,487.3200,487.3200,486.4350,486.5500
1787664667,486.5800,486.6300,486.5800,486.6300
1787664674,486.7300,486.7300,486.7300,486.7300
1787664676,486.4800,486.4800,486.4400,486.4400
1787664679,486.3100,486.3100,486.0600,486.0600
1787664681,485.7600,485.7600,485.5500,485.5500
1787664682,485.5200,485.6500,485.5200,485.5300
1787664683,485.6100,485.6200,485.6100,485.6200
1787664684,485.6100,485.6200,485.3000,485.3000
1787664686,485.6100,485.6200,485.6100,485.6200
1787664688,485.6200,485.6200,485.2600,485.2600
1787664690,485.2600,485.2900,485.0500,485.2900
1787664691,485.2900,485.3400,485.2900,485.3400
1787664693,485.1700,485.1700,485.1700,485.1700
1787664694,485.1200,485.1200,485.1200,485.1200
1787664696,485.1300,485.1300,485.0300,485.1300
1787664697,485.1300,485.1300,484.5600,484.6500
1787664698,484.6300,484.6700,484.4500,484.5600
1787664700,484.5500,484.5500,484.2900,484.3100
1787664706,484.6000,484.6800,484.6000,484.6300
1787664708,484.7250,485.0000,484.7250,485.0000
1787664710,484.8550,485.1400,484.7700,485.1400
1787664711,485.0000,485.0000,484.9800,484.9900
1787664712,484.9900,484.9900,484.9900,484.9900
1787664713,484.9900,485.2300,484.9200,485.2300
1787664714,485.1400,485.1400,485.1400,485.1400
1787664715,485.1700,485.1700,485.1700,485.1700
1787664716,485.0300,485.0300,484.9800,484.9850
1787664717,484.9900,484.9900,484.9900,484.9900
1787664722,485.2300,485.2500,485.0100,485.0700
1787664724,484.8600,484.8600,484.7000,484.7000
1787664727,484.7400,484.7600,484.7400,484.7600
1787664728,484.9300,484.9300,484.9200,484.9200
1787664729,485.0000,485.0000,485.0000,485.0000
1787664730,485.1500,485.1500,485.1500,485.1500
1787664731,485.2000,485.2000,485.2000,485.2000
1787664739,485.3900,485.6600,485.3900,485.5350
1787664741,485.6700,485.6700,485.4000,485.4000
1787664743,485.3400,485.3400,485.3400,485.3400
1787664745,485.1600,485.2950,485.1600,485.2950
1787664747,485.4600,485.5200,485.4600,485.5200
1787664749,485.5900,485.5900,485.4000,485.4000
1787664750,485.4600,485.4600,485.4600,485.4600
1787664752,485.2100,485.2100,485.2100,485.2100
1787664754,485.2100,485.2100,485.2100,485.2100
1787664757,485.3200,485.3200,485.1400,485.2300
1787664760,485.4000,485.4000,485.4000,485.4000
1787664761,485.3700,485.3700,485.3700,485.3700
1787664762,485.3650,485.3650,485.3650,485.3650
1787664763,485.3200,485.3200,485.3200,485.3200
1787664764,485.3000,485.3000,485.2100,485.2100
1787664766,485.2450,485.2550,485.2000,485.2000
1787664770,485.3200,485.3600,485.3200,485.3600
1787664772,485.5100,485.5300,485.5100,485.5300
1787664773,485.5300,485.5400,485.5300,485.5400
