ts,o,h,l,c
1787232600,218.3900,218.8000,218.3600,218.7500
1787232601,218.7300,218.7400,217.7850,217.7850
1787232602,217.7800,217.9900,217.5000,217.7700
1787232603,217.7700,217.8600,217.6100,217.7900
1787232604,217.7300,217.9400,217.6800,217.9300
1787232605,217.9600,218.1500,217.8700,217.8700
1787232606,217.8100,218.0400,217.6000,217.9800
1787232607,217.9700,218.0700,217.8900,217.9500
1787232608,217.9400,217.9600,217.9000,217.9000
1787232609,217.8900,217.9300,217.7900,217.9300
1787232610,217.9400,218.0100,217.9100,217.9700
1787232611,217.9750,217.9800,217.9200,217.9800
1787232612,217.9500,218.0100,217.9200,217.9900
1787232613,217.9600,218.0000,217.9100,217.9400
1787232614,218.0300,218.0300,217.9700,218.0300
1787232615,218.0300,218.0550,217.8900,217.8900
1787232616,217.8700,217.8700,217.7800,217.8400
1787232617,217.8300,217.8950,217.6350,217.6350
1787232618,217.6400,217.6400,217.4800,217.5200
1787232619,217.5300,217.5300,217.4500,217.5000
1787232620,217.4600,217.5100,217.4000,217.4700
1787232621,217.4900,217.5350,217.3500,217.4150
1787232622,217.3950,217.5300,217.3950,217.5300
1787232623,217.4500,217.5300,217.4500,217.5100
1787232624,217.4600,217.5300,217.4600,217.4850
1787232625,217.4900,217.4900,217.4000,217.4300
1787232626,217.4250,217.4800,217.4250,217.4500
1787232627,217.4400,217.4500,217.4100,217.4200
1787232628,217.3400,217.3800,217.3100,217.3400
1787232629,217.3200,217.3700,217.3200,217.3700
1787232630,217.3550,217.4100,217.3400,217.3400
1787232631,217.3300,217.3500,217.2000,217.2500
1787232632,217.2700,217.2900,217.2500,217.2500
1787232633,217.2600,217.2600,217.2500,217.2500
1787232635,217.2300,217.2900,217.2300,217.2300
1787232636,217.2400,217.2700,217.2000,217.2100
1787232637,217.2250,217.2900,217.2250,217.2900
1787232638,217.2800,217.2800,217.2800,217.2800
1787232639,217.3100,217.4300,217.3100,217.3500
1787232640,217.3300,217.3300,217.2550,217.3000
1787232641,217.2900,217.3200,217.2800,217.3200
1787232642,217.3200,217.3200,217.1800,217.1800
1787232643,217.2000,217.3200,217.2000,217.2650
1787232644,217.3300,217.4000,217.3200,217.3200
1787232645,217.3700,217.5500,217.3700,217.5500
1787232646,217.5500,217.6700,217.5400,217.6400
1787232647,217.5900,217.5900,217.5900,217.5900
1787232648,217.6000,217.6800,217.6000,217.6800
1787232649,217.6700,217.6700,217.5800,217.5800
1787232650,217.5700,217.6000,217.5700,217.6000
1787232651,217.5900,217.5900,217.5500,217.5800
1787232652,217.5900,217.5900,217.4800,217.4800
1787232653,217.5350,217.5400,217.5100,217.5200
1787232654,217.5100,217.5800,217.4400,217.5300
1787232655,217.5200,217.5800,217.5200,217.5800
1787232657,217.5100,217.5100,217.4400,217.4500
1787232658,217.4700,217.4800,217.4700,217.4800
1787232659,217.4650,217.5900,217.4650,217.5500
1787232660,217.6000,217.6100,217.4800,217.4800
1787232661,217.4850,217.5400,217.4600,217.4600
1787232662,217.4700,217.5000,217.4000,217.5000
1787232663,217.5250,217.7000,217.5250,217.6900
1787232664,217.6800,217.7500,217.6400,217.6400
1787232665,217.6800,217.8700,217.6700,217.8700
1787232666,217.8900,218.0000,217.8500,218.0000
1787232667,217.9800,218.1000,217.9700,218.0900
1787232668,218.0900,218.2000,218.0900,218.2000
1787232669,218.1800,218.1800,218.1700,218.1700
1787232670,218.2100,218.3500,218.1800,218.3400
1787232671,218.3000,218.3400,218.2200,218.2400
1787232672,218.2500,218.3300,218.2500,218.3100
1787232673,218.3200,218.3400,218.3000,218.3200
1787232674,218.2750,218.3200,218.2750,218.2800
1787232675,218.2850,218.3600,218.2850,218.3300
1787232676,218.3300,218.4000,218.3000,218.3800
1787232677,218.3800,218.3900,218.3300,218.3900
1787232678,218.3350,218.3350,218.2800,218.3200
1787232679,218.3600,218.4100,218.3600,218.4100
1787232680,218.4200,218.4200,218.3850,218.3850
1787232681,218.4000,218.4100,218.2600,218.2600
1787232682,218.2500,218.2900,218.1900,218.2900
1787232683,218.2700,218.4000,218.2600,218.4000
1787232684,218.4000,218.4000,218.2800,218.3100
1787232685,218.3350,218.3400,218.3200,218.3400
1787232686,218.3200,218.3200,218.2400,218.3200
1787232687,218.3250,218.3250,218.2900,218.2900
1787232688,218.3100,218.4000,218.3100,218.4000
1787232689,218.3900,218.5000,218.3600,218.4000
1787232690,218.4100,218.5000,218.3600,218.3700
1787232691,218.4500,218.4700,218.4400,218.4700
1787232692,218.5300,218.5300,218.4500,218.4500
1787232693,218.5200,218.5700,218.5200,218.5700
1787232694,218.5200,218.5200,218.4500,218.4500
1787232695,218.4500,218.5300,218.4500,218.5300
1787232696,218.4900,218.4900,218.4600,218.4600
1787232698,218.4800,218.4800,218.4400,218.4400
1787232699,218.4400,218.5100,218.4400,218.5100
1787232700,218.5200,218.6300,218.5200,218.5800
1787232701,218.5700,218.6200,218.5500,218.5800
1787232702,218.5650,218.5650,218.5400,218.5400
1787232703,218.5500,218.5500,218.5200,218.5200
1787232704,218.5300,218.5300,218.5300,218.5300
1787232705,218.5200,218.5600,218.5200,218.5600
1787232706,218.6200,218.6800,218.5600,218.6200
1787232707,218.5800,218.7200,218.5700,218.6600
1787232708,218.6500,218.6600,218.6000,218.6400
1787232709,218.6300,218.6600,218.5800,218.5800
1787232710,218.6500,218.6500,218.6500,218.6500
1787232711,218.6700,218.6800,218.5200,218.5600
1787232712,218.5900,218.6900,218.5900,218.6800
1787232713,218.6300,218.6500,218.6200,218.6200
1787232714,218.6300,218.6400,218.6300,218.6400
1787232715,218.6400,218.6800,218.5600,218.6800
1787232716,218.6700,218.7000,218.6700,218.7000
1787232717,218.7300,218.7400,218.6600,218.7400
1787232718,218.7000,218.7500,218.6700,218.6800
1787232719,218.6700,218.6700,218.6400,218.6400
1787232720,218.6700,218.7600,218.6500,218.7400
1787232721,218.7400,218.7700,218.6900,218.6900
1787232722,218.7100,218.7100,218.6300,218.6300
1787232723,218.6000,218.6500,218.5400,218.5400
1787232724,218.5600,218.5650,218.5600,218.5650
1787232725,218.5900,218.6200,218.5000,218.5000
1787232726,218.5400,218.6200,218.5300,218.6100
1787232727,218.5800,218.5800,218.5200,218.5400
1787232728,218.5600,218.5600,218.5600,218.5600
1787232729,218.5900,218.6000,218.5500,218.5700
1787232730,218.5900,218.5900,218.5300,218.5700
1787232731,218.5700,218.5900,218.5300,218.5700
1787232732,218.5500,218.5600,218.4500,218.4800
1787232733,218.5000,218.5000,218.4900,218.4900
1787232734,218.4900,218.5700,218.4900,218.5700
1787232735,218.5900,218.6700,218.5800,218.6700
1787232736,218.6700,218.6700,218.5600,218.5600
1787232737,218.5200,218.5500,218.3600,218.3600
1787232738,218.3600,218.4200,218.3500,218.3700
1787232739,218.3800,218.4150,218.3500,218.4150
1787232740,218.4150,218.4150,218.3700,218.3900
1787232741,218.3400,218.3500,218.3100,218.3500
1787232742,218.3500,218.4100,218.3100,218.3800
1787232743,218.3800,218.3800,218.3700,218.3700
1787232744,218.3600,218.4050,218.3600,218.4050
1787232745,218.3800,218.3800,218.3600,218.3700
1787232746,218.3600,218.4800,218.3600,218.3700
1787232747,218.3800,218.4000,218.3300,218.3300
1787232748,218.3400,218.4000,218.3300,218.4000
1787232749,218.4300,218.4500,218.4000,218.4300
1787232750,218.4700,218.4900,218.3900,218.4200
1787232751,218.4700,218.4900,218.4200,218.4400
1787232752,218.4800,218.4800,218.3700,218.3800
1787232753,218.3650,218.4000,218.3400,218.3700
1787232754,218.3600,218.3600,218.3300,218.3300
1787232755,218.3600,218.3800,218.3300,218.3300
1787232756,218.3300,218.3300,218.2700,218.2700
1787232757,218.2700,218.2700,218.2700,218.2700
1787232758,218.2400,218.2400,218.1600,218.1600
1787232759,218.1400,218.1400,218.1000,218.1200
1787232760,218.1000,218.1700,218.0900,218.1700
1787232761,218.1700,218.1900,218.1600,218.1700
1787232762,218.1700,218.2300,218.1700,218.2100
1787232764,218.2100,218.2200,218.2000,218.2000
1787232765,218.1800,218.2200,218.1800,218.2200
1787232766,218.2000,218.2700,218.2000,218.2700
1787232767,218.3300,218.3300,218.2900,218.2900
1787232768,218.3600,218.4300,218.3600,218.4200
1787232770,218.4100,218.4100,218.4100,218.4100
1787232771,218.4300,218.4800,218.4300,218.4400
1787232772,218.4700,218.5000,218.4600,218.4900
1787232773,218.5200,218.5300,218.4700,218.4700
1787232775,218.4500,218.4600,218.4100,218.4600
1787232776,218.5300,218.5400,218.4600,218.4600
1787232778,218.4200,218.4300,218.3700,218.3700
1787232779,218.4000,218.4350,218.3950,218.4000
1787232780,218.3700,218.3700,218.2900,218.3100
1787232781,218.3400,218.3900,218.3400,218.3600
1787232782,218.3700,218.4100,218.2500,218.3000
1787232783,218.3000,218.3100,218.1100,218.1100
1787232784,218.1500,218.1600,218.0700,218.1000
1787232785,218.1000,218.1400,218.0900,218.0900
1787232786,218.1200,218.1300,218.0900,218.1300
1787232787,218.0600,218.0600,218.0000,218.0350
1787232788,218.0600,218.1100,218.0600,218.1100
1787232789,218.1100,218.1100,218.0700,218.1000
1787232790,218.0800,218.0800,218.0200,218.0300
1787232791,218.0200,218.0200,217.9300,217.9800
1787232792,218.0200,218.1000,218.0200,218.1000
1787232793,218.1300,218.2400,218.1300,218.2400
1787232794,218.2100,218.2800,218.2050,218.2500
1787232795,218.2400,218.2400,218.2100,218.2200
1787232796,218.2250,218.2250,218.2100,218.2100
1787232797,218.2300,218.2500,218.2300,218.2500
1787232798,218.2600,218.2600,218.1800,218.2000
1787232799,218.2500,218.2900,218.2500,218.2900
1787232800,218.2800,218.2900,218.1900,218.1900
1787232801,218.1900,218.1900,218.1500,218.1500
1787232802,218.2000,218.2000,218.2000,218.2000
1787232803,218.2000,218.2200,218.2000,218.2200
1787232804,218.2200,218.2200,218.1900,218.2200
1787232805,218.2200,218.2500,218.2200,218.2400
1787232806,218.2400,218.2400,218.1500,218.1500
1787232808,218.1400,218.1400,218.0500,218.0900
1787232809,218.1100,218.1200,218.1100,218.1200
1787232810,218.1050,218.1200,218.1050,218.1200
1787232811,218.1000,218.1000,218.1000,218.1000
1787232813,218.0900,218.0900,218.0400,218.0500
1787232814,218.0600,218.1000,218.0600,218.0600
1787232815,218.1000,218.1000,218.0700,218.0700
1787232816,218.0700,218.1500,218.0700,218.1400
1787232817,218.1300,218.1300,218.0900,218.0900
1787232818,218.0900,218.0900,218.0400,218.0400
1787232819,218.0300,218.0300,218.0300,218.0300
1787232820,218.0300,218.0300,218.0000,218.0100
1787232821,218.0100,218.0100,217.9300,217.9700
1787232822,217.9500,217.9700,217.9300,217.9700
1787232823,217.9500,218.0000,217.9300,217.9800
1787232824,217.9600,217.9600,217.9100,217.9200
1787232825,217.9100,217.9300,217.8500,217.8500
1787232826,217.8500,217.8700,217.8300,217.8550
1787232827,217.8800,217.8900,217.8600,217.8600
1787232828,217.8600,218.1100,217.8200,218.1100
1787232829,218.0900,218.0900,218.0400,218.0400
1787232830,218.0200,218.0200,217.9900,218.0100
1787232831,218.0300,218.1600,218.0300,218.1200
1787232832,218.1400,218.1500,218.1400,218.1500
1787232833,218.1400,218.1400,218.1200,218.1300
1787232834,218.1000,218.1100,218.0900,218.1050
1787232835,218.0400,218.0400,218.0400,218.0400
1787232836,218.0700,218.0700,218.0700,218.0700
1787232837,218.0650,218.1000,218.0650,218.1000
1787232838,218.1200,218.2300,218.1200,218.2100
1787232840,218.1700,218.1900,218.1700,218.1900
1787232841,218.1400,218.1400,218.0700,218.1100
1787232842,218.0700,218.0750,218.0200,218.0700
1787232843,218.0700,218.1100,218.0700,218.1100
1787232844,218.1500,218.1600,218.1350,218.1350
1787232845,218.1400,218.1600,218.1400,218.1450
1787232847,218.1700,218.2000,218.1700,218.2000
1787232848,218.1600,218.1600,218.0900,218.0900
1787232849,218.1000,218.1000,218.1000,218.1000
1787232850,218.1100,218.1400,218.0900,218.1200
1787232851,218.1100,218.1100,218.0800,218.1000
1787232852,218.1400,218.1400,218.0800,218.0800
1787232853,218.0800,218.0800,218.0800,218.0800
1787232854,218.0700,218.0700,218.0700,218.0700
1787232855,218.0550,218.1000,218.0550,218.0600
1787232856,218.0800,218.0900,218.0600,218.0600
1787232857,218.0400,218.0400,218.0000,218.0000
1787232858,217.9700,217.9700,217.8900,217.8900
1787232859,217.8900,217.9400,217.8900,217.9400
1787232860,217.9100,217.9600,217.9000,217.9600
1787232861,217.9900,218.0900,217.9900,218.0900
1787232862,218.1000,218.1000,218.0700,218.0800
1787232863,218.1500,218.1900,218.1500,218.1900
1787232864,218.2000,218.2300,218.2000,218.2300
1787232865,218.2400,218.2500,218.2000,218.2200
1787232866,218.2300,218.2400,218.2200,218.2200
1787232867,218.2100,218.2100,218.2000,218.2000
1787232868,218.1800,218.1800,218.1650,218.1700
1787232869,218.1700,218.1800,218.1600,218.1800
1787232870,218.1800,218.1800,218.1550,218.1550
1787232871,218.1600,218.1800,218.1600,218.1600
1787232872,218.1500,218.1500,218.1400,218.1500
1787232873,218.1500,218.1800,218.1400,218.1400
1787232874,218.1500,218.1900,218.1500,218.1900
1787232875,218.1850,218.2300,218.1500,218.2300
1787232876,218.2300,218.2500,218.2200,218.2200
1787232877,218.2400,218.4700,218.2400,218.4700
1787232878,218.4700,218.5000,218.4700,218.5000
1787232881,218.4900,218.5400,218.4800,218.5000
1787232882,218.5200,218.7300,218.5200,218.7200
1787232883,218.7000,218.7400,218.6700,218.6700
1787232884,218.6600,218.6900,218.6500,218.6900
1787232885,218.6800,218.6950,218.5600,218.5600
1787232886,218.5900,218.6800,218.5900,218.6800
1787232887,218.6800,218.7700,218.6800,218.7700
1787232888,218.7300,218.7300,218.6500,218.6650
1787232890,218.6100,218.6100,218.5500,218.5500
1787232891,218.5700,218.6600,218.5700,218.6300
1787232892,218.6200,218.6200,218.6200,218.6200
1787232894,218.5900,218.5900,218.5500,218.5700
1787232895,218.6000,218.6200,218.6000,218.6100
1787232896,218.6200,218.6200,218.6200,218.6200
1787232897,218.6000,218.6000,218.6000,218.6000
1787232898,218.6100,218.6100,218.6000,218.6050
1787232899,218.5700,218.5800,218.5300,218.5700
1787232900,218.5550,218.5550,218.4200,218.4300
1787232901,218.4600,218.6400,218.4500,218.5900
1787232902,218.6100,218.6150,218.6100,218.6150
1787232903,218.6100,218.6100,218.5500,218.5500
1787232904,218.5200,218.5200,218.3650,218.4000
1787232905,218.4300,218.4400,218.4300,218.4400
1787232906,218.4600,218.4750,218.4100,218.4100
1787232907,218.4400,218.4500,218.4300,218.4300
1787232908,218.4400,218.4400,218.3900,218.3900
1787232909,218.3850,218.3900,218.3200,218.3200
1787232910,218.3600,218.3600,218.3400,218.3400
1787232911,218.3100,218.3100,218.2900,218.2900
1787232912,218.2750,218.2900,218.2600,218.2900
1787232913,218.3000,218.3000,218.3000,218.3000
1787232915,218.3300,218.5700,218.3200,218.4900
1787232916,218.4800,218.7500,218.4800,218.7100
1787232917,218.7050,218.7050,218.6300,218.6300
1787232918,218.6400,218.6700,218.6400,218.6600
1787232919,218.6150,218.7300,218.6150,218.7300
1787232920,218.6900,218.7600,218.6900,218.7200
1787232921,218.7100,218.8600,218.7000,218.8100
1787232922,218.8200,218.8800,218.8000,218.8800
1787232923,218.8600,218.8600,218.8100,218.8100
1787232924,218.7700,218.7700,218.7500,218.7700
1787232925,218.7800,218.7800,218.7700,218.7700
1787232926,218.7300,218.8000,218.7250,218.7700
1787232927,218.7700,218.7900,218.7500,218.7600
1787232928,218.7700,218.8000,218.7700,218.7900
1787232929,218.8000,218.9200,218.7900,218.9100
1787232930,218.9200,218.9200,218.8700,218.8800
1787232931,218.9100,218.9200,218.8800,218.8800
1787232932,218.9000,218.9300,218.8900,218.8900
1787232933,218.9100,218.9400,218.8800,218.8800
1787232934,218.9250,218.9600,218.8900,218.9500
1787232935,218.9300,219.0200,218.9250,218.9700
1787232936,218.9600,218.9700,218.9300,218.9600
1787232937,218.9600,218.9900,218.9600,218.9800
1787232938,218.9700,218.9800,218.9500,218.9600
1787232939,218.9700,218.9800,218.9300,218.9450
1787232940,218.9400,219.0100,218.9350,218.9900
1787232941,218.9700,218.9800,218.9500,218.9500
1787232942,218.9600,218.9800,218.9300,218.9300
1787232943,218.9400,218.9500,218.8600,218.8600
1787232944,218.8400,218.8400,218.8000,218.8100
1787232945,218.7900,218.8300,218.7900,218.7900
1787232946,218.8100,218.8200,218.7900,218.7900
1787232947,218.7800,218.7800,218.6600,218.7100
1787232948,218.7000,218.7700,218.7000,218.7500
1787232949,218.7800,218.7900,218.7100,218.7100
1787232950,218.7000,218.7300,218.7000,218.7300
1787232951,218.7400,218.7900,218.7400,218.7700
1787232952,218.7300,218.7600,218.7000,218.7600
1787232953,218.7900,218.8100,218.7900,218.8000
1787232954,218.8200,218.8200,218.8100,218.8100
1787232955,218.8000,218.8700,218.8000,218.8700
1787232956,218.8600,218.8600,218.8000,218.8000
1787232957,218.8100,218.8100,218.7900,218.7900
1787232958,218.7900,218.9200,218.7900,218.8650
1787232959,218.8700,218.9100,218.8700,218.9100
1787232960,218.9200,218.9600,218.9200,218.9600
1787232961,218.9500,218.9800,218.9300,218.9400
1787232962,218.9700,219.0000,218.9600,218.9600
1787232963,218.9800,219.0100,218.9400,219.0100
1787232964,219.0100,219.0200,218.9800,219.0200
1787232965,219.0100,219.1100,219.0000,219.0000
1787232966,218.9800,219.0200,218.9700,219.0200
