ts,o,h,l,c
1788269400,254.7600,254.8800,254.3600,254.8800
1788269401,254.8800,254.9200,254.4000,254.6600
1788269402,254.7500,255.0000,254.1000,254.1000
1788269403,254.0900,254.0900,253.7200,253.7200
1788269404,253.7100,253.8000,253.5400,253.6100
1788269405,253.5800,253.6950,253.5600,253.6400
1788269406,253.7900,254.2400,253.7900,254.2300
1788269407,254.1950,254.2500,254.1400,254.1400
1788269408,254.2400,254.2400,254.0700,254.0800
1788269409,254.1700,254.3700,254.1700,254.2500
1788269410,254.2000,254.2000,253.8800,253.8800
1788269411,253.8900,254.0100,253.8200,253.8300
1788269412,253.8400,254.0700,253.7900,253.7900
1788269413,253.8500,253.9700,253.7900,253.8500
1788269414,253.8100,253.8800,253.8100,253.8300
1788269415,253.8650,254.0500,253.8300,254.0500
1788269416,254.0500,254.1400,253.9800,254.1400
1788269417,254.1200,254.1700,254.0000,254.0700
1788269418,254.1500,254.2400,254.1400,254.1400
1788269419,254.0800,254.1800,254.0300,254.0650
1788269420,254.0550,254.0550,253.8800,253.8800
1788269421,253.7900,253.8100,253.7400,253.7600
1788269422,253.7200,253.9100,253.7200,253.9100
1788269423,253.8600,253.8600,253.8600,253.8600
1788269424,253.8000,253.8200,253.7600,253.8200
1788269425,253.8200,253.8200,253.8200,253.8200
1788269426,253.8550,253.9200,253.8500,253.8500
1788269427,253.8750,253.8950,253.8500,253.8500
1788269428,253.7900,253.8100,253.7400,253.7400
1788269429,253.7500,253.8300,253.7500,253.7700
1788269430,253.8100,253.8400,253.7700,253.8400
1788269431,253.8400,254.0200,253.8000,254.0000
1788269432,253.9700,253.9700,253.7700,253.7700
1788269433,253.8200,253.8300,253.8200,253.8300
1788269434,253.7700,253.7700,253.6800,253.7500
1788269435,253.7800,253.8300,253.7300,253.7300
1788269436,253.7300,253.7300,253.6400,253.6400
1788269437,253.6600,253.6600,253.6250,253.6250
1788269438,253.6600,253.6600,253.3200,253.4000
1788269439,253.3900,253.5600,253.3300,253.5600
1788269440,253.5350,253.5350,253.4200,253.4400
1788269441,253.4300,253.5600,253.4300,253.5400
1788269442,253.5900,253.5900,253.5900,253.5900
1788269443,253.6800,253.7500,253.6800,253.7500
1788269444,253.7000,253.7000,253.7000,253.7000
1788269445,253.6900,253.6900,253.6300,253.6600
1788269446,253.5500,253.6350,253.4700,253.4700
1788269447,253.4700,253.5250,253.4700,253.4700
1788269448,253.4800,253.5300,253.4700,253.5300
1788269449,253.4900,253.4900,253.4700,253.4700
1788269450,253.4700,253.4700,253.4300,253.4300
1788269451,253.4400,253.4400,253.4400,253.4400
1788269452,253.5400,253.5400,253.3800,253.4000
1788269453,253.4000,253.5300,253.4000,253.5300
1788269454,253.4300,253.4300,253.3400,253.3700
1788269455,253.3200,253.3400,253.3200,253.3400
1788269457,253.3900,253.4400,253.3500,253.3500
1788269458,253.3900,253.3900,253.2800,253.3000
1788269459,253.3000,253.3400,253.2400,253.3400
1788269460,253.3500,253.3500,253.3500,253.3500
1788269461,253.3200,253.4400,253.3100,253.3700
1788269463,253.4600,253.5000,253.4500,253.4700
1788269464,253.4800,253.4800,253.4300,253.4800
1788269465,253.4100,253.4100,253.2100,253.2400
1788269466,253.2400,253.2800,253.1200,253.1800
1788269468,253.1500,253.1500,253.1400,253.1400
1788269469,253.1900,253.2050,253.1900,253.2000
1788269470,253.1700,253.2200,253.1500,253.2050
1788269471,253.2150,253.3000,253.2000,253.2500
1788269472,253.1800,253.2000,253.1600,253.2000
1788269473,253.2200,253.2200,253.2000,253.2100
1788269474,253.2700,253.3300,253.2400,253.2700
1788269475,253.2600,253.2650,253.1600,253.2650
1788269476,253.2600,253.3500,253.2300,253.2300
1788269477,253.3000,253.3700,253.3000,253.3700
1788269478,253.3300,253.4300,253.3250,253.4300
1788269480,253.5300,253.5350,253.3900,253.3900
1788269481,253.3900,253.3900,253.3400,253.3400
1788269483,253.3250,253.3600,253.3250,253.3600
1788269484,253.4050,253.4050,253.4050,253.4050
1788269485,253.4050,253.5000,253.4050,253.4400
1788269486,253.4100,253.4100,253.3500,253.3900
1788269487,253.3500,253.4650,253.3400,253.4400
1788269488,253.4100,253.4100,253.4100,253.4100
1788269489,253.4550,253.4550,253.4500,253.4500
1788269490,253.4500,253.4500,253.3900,253.4200
1788269491,253.4000,253.4000,253.2500,253.2500
1788269492,253.2400,253.2400,252.8200,252.9300
1788269493,252.8900,253.0700,252.8900,253.0100
1788269494,252.9100,252.9100,252.6000,252.6500
1788269495,252.5900,252.6000,252.4500,252.4800
1788269496,252.4900,252.4900,252.4400,252.4400
1788269497,252.4800,252.5200,252.4700,252.5100
1788269498,252.4900,252.5400,252.4700,252.5400
1788269499,252.5400,252.5400,252.4700,252.4700
1788269500,252.5050,252.5500,252.3300,252.3850
1788269501,252.3300,252.4000,252.3300,252.3800
1788269502,252.3900,252.4500,252.3900,252.4050
1788269503,252.4100,252.4700,252.4000,252.4700
1788269504,252.4000,252.6000,252.4000,252.4550
1788269505,252.4550,252.5800,252.4550,252.5800
1788269506,252.5500,252.7400,252.5500,252.6400
1788269508,252.6500,252.6500,252.5900,252.5900
1788269509,252.5700,252.6000,252.5700,252.5800
1788269510,252.6400,252.7100,252.6400,252.6800
1788269511,252.6800,252.7200,252.6800,252.6950
1788269512,252.6800,252.6800,252.4200,252.5000
1788269513,252.5000,252.5000,252.5000,252.5000
1788269514,252.5200,252.5300,252.5200,252.5300
1788269515,252.5500,252.5500,252.5000,252.5000
1788269516,252.4850,252.5350,252.4850,252.5000
1788269517,252.4800,252.5100,252.4800,252.5100
1788269518,252.5200,252.6000,252.4700,252.5800
1788269519,252.5800,252.5800,252.4700,252.4700
1788269520,252.4800,252.5000,252.4800,252.5000
1788269521,252.5400,252.5900,252.3800,252.4100
1788269522,252.3900,252.4600,252.3700,252.4500
1788269523,252.4700,252.7450,252.4700,252.7450
1788269524,252.7450,252.8100,252.7200,252.7300
1788269525,252.7000,252.7500,252.7000,252.7500
1788269526,252.7600,252.7650,252.7450,252.7450
1788269527,252.7300,252.7500,252.7300,252.7400
1788269528,252.7300,252.7400,252.5900,252.5900
1788269529,252.5800,252.6100,252.5400,252.5600
1788269530,252.5900,252.5900,252.4800,252.5600
1788269531,252.5100,252.5100,252.5000,252.5000
1788269532,252.4800,252.4800,252.3700,252.3700
1788269533,252.3600,252.3600,252.2300,252.3200
1788269534,252.2500,252.2500,252.1850,252.2500
1788269535,252.2900,252.3800,252.2900,252.3800
1788269536,252.3300,252.3900,252.3300,252.3900
1788269537,252.3700,252.3700,252.2500,252.2500
1788269538,252.2400,252.2900,252.2400,252.2900
1788269539,252.3400,252.3400,252.3400,252.3400
1788269540,252.3800,252.3900,252.3300,252.3300
1788269541,252.2100,252.2600,252.2100,252.2400
1788269542,252.2100,252.2100,252.2100,252.2100
1788269543,252.2600,252.3100,252.2600,252.3100
1788269544,252.2900,252.3700,252.2400,252.2700
1788269545,252.2100,252.2500,251.9400,252.2450
1788269546,252.3100,252.4400,252.3100,252.4050
1788269547,252.4300,252.6400,252.4300,252.4600
1788269548,252.4100,252.6000,252.4100,252.5150
1788269549,252.4900,252.4900,252.4000,252.4000
1788269550,252.4600,252.4800,252.4600,252.4700
1788269551,252.4800,252.5500,252.4800,252.5500
1788269552,252.5350,252.5400,252.4900,252.5200
1788269553,252.5000,252.5000,252.4650,252.4700
1788269554,252.4000,252.4000,252.3300,252.3450
1788269555,252.3500,252.3500,252.3500,252.3500
1788269556,252.3300,252.3300,252.2800,252.2800
1788269557,252.2600,252.2600,252.2600,252.2600
1788269558,252.2500,252.2500,252.2300,252.2300
1788269560,252.2800,252.4300,252.2800,252.4100
1788269561,252.4500,252.5300,252.4500,252.5200
1788269562,252.5100,252.6000,252.5100,252.6000
1788269563,252.6200,252.6700,252.6200,252.6300
1788269564,252.6200,252.6450,252.6200,252.6450
1788269565,252.6600,252.6900,252.6200,252.6200
1788269566,252.6400,252.7300,252.6400,252.7300
1788269567,252.7400,252.8900,252.7400,252.8500
1788269568,252.8600,252.9000,252.8600,252.9000
1788269569,252.9000,252.9000,252.8700,252.8700
1788269570,252.7800,252.7800,252.7700,252.7700
1788269571,252.7300,252.7300,252.6300,252.6700
1788269572,252.6400,252.6400,252.6400,252.6400
1788269573,252.7000,252.7800,252.6700,252.7800
1788269574,252.8000,252.8000,252.7900,252.8000
1788269575,252.8000,252.9900,252.8000,252.9900
1788269577,252.9000,252.9000,252.8800,252.8800
1788269578,252.8900,252.9400,252.8900,252.9400
1788269579,252.9400,252.9400,252.8400,252.8500
1788269580,252.9000,252.9600,252.9000,252.9600
1788269581,252.9200,253.1600,252.8700,253.1000
1788269582,253.1300,253.1400,253.1300,253.1400
1788269583,253.1500,253.1900,253.1100,253.1700
1788269584,253.1600,253.1750,253.1500,253.1750
1788269585,253.1750,253.3100,253.1750,253.3100
1788269586,253.3700,253.4600,253.3700,253.4250
1788269587,253.4350,253.5400,253.4350,253.4400
1788269588,253.5000,253.5100,253.5000,253.5100
1788269589,253.5700,253.8200,253.5700,253.7700
1788269590,253.7300,253.7300,253.6100,253.6200
1788269591,253.6750,253.6750,253.6750,253.6750
1788269593,253.7200,253.9600,253.6700,253.8700
1788269594,253.8800,253.8800,253.8400,253.8800
1788269595,253.8900,253.9400,253.8900,253.8950
1788269596,253.8700,253.8900,253.8200,253.8900
1788269597,253.8700,253.8800,253.8000,253.8200
1788269598,253.8700,253.8700,253.8400,253.8400
1788269599,253.8200,253.8200,253.7100,253.7100
1788269600,253.7000,253.7000,253.6400,253.6500
1788269601,253.6200,253.7000,253.6200,253.7000
1788269602,253.6700,253.6700,253.6500,253.6500
1788269603,253.6700,253.6900,253.6000,253.6000
1788269605,253.6500,253.6700,253.6500,253.6700
1788269607,253.6200,253.6200,253.5600,253.5600
1788269608,253.6000,253.8200,253.6000,253.8200
1788269609,253.7800,253.7800,253.6300,253.6300
1788269612,253.7300,253.7300,253.6800,253.7300
1788269613,253.7350,253.7350,253.7350,253.7350
1788269614,253.7600,253.7800,253.7600,253.7800
1788269615,253.7600,253.8000,253.7600,253.8000
1788269616,253.8100,253.8100,253.7900,253.7900
1788269617,253.8500,253.8500,253.7800,253.8000
1788269618,253.8700,253.9000,253.8700,253.8750
1788269619,253.8400,254.2400,253.8000,254.2400
1788269621,254.1800,254.1800,254.1200,254.1200
1788269622,254.1350,254.1600,254.1350,254.1600
1788269624,254.1200,254.1200,254.1100,254.1100
1788269625,254.1100,254.1100,254.1100,254.1100
1788269626,254.1000,254.1100,254.0500,254.0500
1788269627,254.1050,254.1050,254.0400,254.0400
1788269628,254.0800,254.1600,254.0700,254.1600
1788269629,254.1400,254.1400,254.1400,254.1400
1788269630,254.1100,254.1100,254.1050,254.1050
1788269633,254.1600,254.2750,254.1600,254.2000
1788269634,254.1700,254.1700,254.1500,254.1500
1788269635,254.1300,254.1300,254.1100,254.1150
1788269636,254.0800,254.0800,253.9700,253.9700
1788269637,254.0200,254.0900,254.0200,254.0900
1788269639,254.0900,254.1300,254.0900,254.1300
1788269640,254.1400,254.1500,254.1400,254.1500
1788269641,254.0400,254.0400,253.9500,253.9650
1788269642,253.9800,254.0600,253.9800,254.0600
1788269643,254.0800,254.1700,254.0800,254.0900
1788269644,254.1000,254.1000,254.1000,254.1000
1788269645,254.1400,254.1400,254.1400,254.1400
1788269646,254.1800,254.2100,254.1700,254.2100
1788269647,254.2100,254.2100,254.1500,254.1500
1788269648,254.1900,254.2400,254.1900,254.2400
1788269649,254.2600,254.3900,254.2600,254.3600
1788269651,254.3400,254.4600,254.3400,254.4550
1788269652,254.4550,254.5200,254.4200,254.5200
1788269653,254.4150,254.4600,254.4150,254.4600
1788269654,254.4200,254.4200,254.4200,254.4200
1788269655,254.4100,254.4100,254.3900,254.3900
1788269656,254.4700,254.4800,254.4200,254.4300
1788269657,254.5100,254.7600,254.4500,254.7450
1788269658,254.7000,254.7000,254.6900,254.6900
1788269659,254.6500,254.6500,254.6500,254.6500
1788269660,254.6800,254.6800,254.6800,254.6800
1788269661,254.7000,254.7200,254.7000,254.7200
1788269662,254.6800,254.6800,254.6700,254.6700
1788269663,254.6700,254.6700,254.6700,254.6700
1788269664,254.7100,254.7100,254.6600,254.6950
1788269665,254.6700,254.6700,254.6500,254.6500
1788269666,254.7000,254.7550,254.7000,254.7550
1788269667,254.7500,254.8000,254.7500,254.7600
1788269669,254.7400,254.8000,254.6400,254.7000
1788269670,254.7200,254.8800,254.7200,254.8700
1788269671,254.8150,254.8150,254.8150,254.8150
1788269672,254.8400,255.0800,254.8400,254.9900
1788269673,254.9500,255.0300,254.9100,255.0300
1788269674,255.0900,255.2100,255.0900,255.2100
1788269675,255.1900,255.2100,255.0600,255.0600
1788269676,255.0600,255.1100,255.0600,255.1100
1788269678,255.0700,255.1100,255.0200,255.0200
1788269679,255.0200,255.0200,254.9300,254.9300
1788269680,254.9200,254.9200,254.9200,254.9200
1788269681,255.0100,255.0100,254.9600,254.9600
1788269682,254.9500,255.0000,254.9500,255.0000
1788269683,254.9700,254.9700,254.9700,254.9700
1788269684,254.9100,254.9100,254.9000,254.9100
1788269685,254.9550,254.9550,254.7200,254.8000
1788269686,254.8250,254.8250,254.7500,254.8250
1788269688,254.7850,254.8500,254.7850,254.8000
1788269689,254.8000,254.8700,254.8000,254.8600
1788269690,254.8200,254.8200,254.8200,254.8200
1788269691,254.8600,254.8600,254.8600,254.8600
1788269692,254.8300,254.8800,254.8300,254.8700
1788269693,254.8900,254.9000,254.8550,254.9000
1788269694,254.9300,254.9400,254.8700,254.8700
1788269695,254.8500,254.8500,254.7800,254.8300
1788269696,254.8600,254.8800,254.8500,254.8700
1788269697,254.8400,255.0150,254.8400,255.0150
1788269698,255.0000,255.0000,255.0000,255.0000
1788269699,255.0000,255.0100,255.0000,255.0100
1788269700,255.0600,255.1700,255.0600,255.1500
1788269701,255.1500,255.1900,255.1300,255.1700
1788269703,255.1800,255.3000,255.1800,255.2300
1788269704,255.2300,255.2300,255.2000,255.2300
1788269705,255.1800,255.1800,255.1800,255.1800
1788269706,255.2000,255.2300,255.2000,255.2100
1788269707,255.1700,255.1700,255.1500,255.1500
1788269708,255.1700,255.1750,255.1300,255.1700
1788269709,255.1700,255.1700,255.1700,255.1700
1788269710,255.1400,255.2300,255.1150,255.2300
1788269711,255.2000,255.2100,255.1400,255.2100
1788269712,255.1650,255.1650,255.1650,255.1650
1788269713,255.2000,255.3000,255.1300,255.3000
1788269714,255.2600,255.3000,255.2600,255.3000
1788269715,255.3400,255.3500,255.2000,255.2400
1788269717,255.2600,255.2600,255.2600,255.2600
1788269718,255.2600,255.2600,255.2600,255.2600
1788269720,255.2300,255.2500,255.2000,255.2250
1788269721,255.1900,255.1900,255.1400,255.1400
1788269722,255.1300,255.2000,255.0900,255.1400
1788269723,255.1400,255.1800,255.1300,255.1800
1788269725,255.1800,255.2300,255.1800,255.2300
1788269726,255.2000,255.2000,255.0400,255.0700
1788269727,255.0900,255.1000,255.0700,255.0700
1788269728,255.0200,255.0200,254.9600,254.9600
1788269729,255.0000,255.0000,254.9700,254.9700
1788269730,255.0600,255.0600,255.0100,255.0100
1788269731,255.0000,255.0000,254.9450,254.9450
1788269732,254.9100,254.9100,254.9000,254.9000
1788269733,254.9400,255.0500,254.9400,255.0500
1788269735,255.1000,255.1800,255.1000,255.1800
1788269737,255.1200,255.1500,255.0900,255.1500
1788269738,255.1350,255.1500,255.1350,255.1500
1788269739,255.1000,255.1500,255.1000,255.1500
1788269740,255.1300,255.1900,255.1300,255.1700
1788269741,255.1000,255.1100,255.0500,255.0500
1788269742,255.0700,255.0700,255.0700,255.0700
1788269743,255.1300,255.1300,255.0200,255.0300
1788269744,255.0000,255.0000,254.9400,254.9400
1788269745,254.9000,254.9000,254.9000,254.9000
1788269746,254.9500,254.9500,254.9500,254.9500
1788269748,254.9100,254.9100,254.8900,254.8900
1788269749,254.9000,255.0350,254.9000,255.0350
1788269750,255.0100,255.0600,254.9650,255.0600
1788269752,255.0500,255.0800,255.0500,255.0800
1788269754,255.1200,255.1300,255.1200,255.1200
1788269755,255.1200,255.2200,255.1200,255.2200
1788269756,255.1800,255.1800,255.1800,255.1800
1788269757,255.1300,255.1300,255.1100,255.1100
1788269758,255.0700,255.1150,255.0600,255.1150
1788269759,255.0900,255.0900,255.0700,255.0900
1788269760,255.1000,255.1000,255.0600,255.0600
1788269761,255.0800,255.0800,255.0400,255.0400
1788269762,255.0500,255.0500,255.0500,255.0500
1788269764,255.0700,255.1700,255.0700,255.1000
