ts,o,h,l,c
1788355800,360.6100,360.6200,359.3100,359.3100
1788355801,359.3200,359.3900,358.5800,358.5800
1788355802,358.5700,358.7200,358.3700,358.6300
1788355803,358.5800,358.7600,358.4000,358.4500
1788355804,358.6400,358.6400,358.3800,358.3800
1788355805,358.5300,358.9200,358.2700,358.4500
1788355806,358.4500,358.6600,358.2300,358.6600
1788355807,358.4300,358.4300,358.4100,358.4100
1788355808,358.2200,358.2200,358.1700,358.1700
1788355809,358.3200,358.3400,358.0400,358.2000
1788355810,358.3800,358.6400,358.3750,358.6400
1788355811,358.4000,358.4000,358.1000,358.1000
1788355812,358.0900,358.0900,358.0400,358.0400
1788355813,358.1200,358.1400,358.1000,358.1400
1788355814,358.0850,358.0850,358.0850,358.0850
1788355815,358.0500,358.1900,357.9600,358.1400
1788355816,358.0700,358.2600,357.9500,357.9500
1788355817,357.9100,357.9100,357.5500,357.6700
1788355818,357.5700,357.5700,357.4700,357.4700
1788355819,357.5600,357.6800,357.4600,357.4600
1788355820,357.6000,357.6000,357.6000,357.6000
1788355821,357.5500,357.6500,357.4200,357.4300
1788355822,357.4800,357.6100,357.3400,357.3400
1788355823,357.4100,357.5500,357.3500,357.5500
1788355824,357.5800,357.5800,357.3700,357.5800
1788355825,357.5800,357.5900,357.5800,357.5900
1788355826,357.5200,357.6500,356.9600,356.9600
1788355827,356.9700,357.4100,356.9600,357.3400
1788355828,357.2850,357.6000,357.2850,357.3700
1788355829,357.4600,357.5600,357.4600,357.4700
1788355830,357.6100,357.6300,357.4700,357.5100
1788355831,357.4800,357.7600,357.4700,357.6500
1788355832,357.8300,358.1300,357.8300,357.8600
1788355833,357.9300,358.2600,357.9300,358.2400
1788355834,358.2100,358.2100,358.0100,358.0100
1788355835,358.1400,358.1400,358.0300,358.0300
1788355837,358.2400,358.2600,358.0000,358.1300
1788355838,358.1800,358.1900,358.1550,358.1550
1788355839,358.1400,358.1550,358.1400,358.1550
1788355840,358.2200,358.4800,358.1400,358.3400
1788355841,358.3450,358.5500,358.3450,358.5500
1788355842,358.3100,358.3300,358.3000,358.3000
1788355843,358.3100,358.5200,358.3000,358.5200
1788355844,358.6000,358.7000,358.5300,358.6400
1788355845,358.7800,358.8900,358.7800,358.8800
1788355846,358.8600,359.0000,358.7800,358.8600
1788355847,358.9400,359.0000,358.7900,358.8000
1788355849,358.8000,358.8100,358.6100,358.7000
1788355850,358.6300,358.7900,358.6300,358.7200
1788355851,358.7400,358.7900,358.7300,358.7300
1788355852,358.7100,358.8300,358.6800,358.8300
1788355853,358.8200,358.8200,358.7600,358.7600
1788355854,358.8200,358.8200,358.8200,358.8200
1788355856,358.8300,359.0900,358.6900,359.0300
1788355857,359.0900,359.1900,358.9500,359.1700
1788355858,358.9900,359.1600,358.8700,359.1500
1788355859,359.1900,359.2900,359.1500,359.1500
1788355860,359.0500,359.1100,358.8700,358.9900
1788355861,358.9400,359.0800,358.9350,359.0800
1788355862,359.1400,359.2100,358.8500,359.0250
1788355863,359.0300,359.1300,358.9800,359.0200
1788355864,359.0150,359.0800,358.6200,358.7400
1788355865,358.7500,358.7700,358.6300,358.7350
1788355866,358.7600,358.9100,358.6800,358.6800
1788355867,358.7700,358.7700,358.6400,358.6400
1788355868,358.8500,359.0200,358.8500,358.9600
1788355869,358.8200,358.8600,358.8200,358.8600
1788355870,358.8700,358.8700,358.6700,358.7700
1788355871,358.7900,358.8000,358.3000,358.3300
1788355872,358.2700,358.2700,357.6900,357.8900
1788355873,357.8800,358.3000,357.7800,358.1000
1788355874,357.9600,358.1600,357.9500,358.0400
1788355875,357.9300,358.1400,357.8950,358.1400
1788355876,358.1700,358.1700,358.1500,358.1650
1788355877,358.1650,358.2600,358.0600,358.1700
1788355878,358.1700,358.1700,357.6600,357.6600
1788355879,357.6850,357.7300,357.6850,357.7300
1788355880,357.7200,357.7900,357.7200,357.7900
1788355882,357.6400,357.6400,357.6100,357.6100
1788355883,357.6900,357.6900,357.6900,357.6900
1788355884,357.6000,357.6000,357.2000,357.2000
1788355885,357.1900,357.3300,357.1600,357.3300
1788355886,357.1100,357.2600,357.1100,357.2600
1788355887,357.1100,357.1100,356.3700,356.4800
1788355888,356.4100,356.5400,356.3300,356.5400
1788355889,356.6400,356.6500,356.6400,356.6500
1788355890,356.6700,356.8000,356.6400,356.6400
1788355891,356.5200,356.5200,356.4700,356.4700
1788355892,356.4200,356.4200,356.3600,356.3600
1788355893,356.4900,356.5000,356.2500,356.2500
1788355894,356.3200,356.3400,356.2400,356.2400
1788355895,356.2300,356.2300,356.1700,356.2200
1788355897,356.2700,356.2700,355.6900,355.6900
1788355898,355.6900,355.7800,355.6800,355.7800
1788355899,355.7800,355.8300,355.7800,355.7900
1788355900,355.8700,355.9900,355.7600,355.9650
1788355901,355.9600,356.0600,355.9600,356.0600
1788355902,356.1500,356.2000,356.1500,356.2000
1788355903,356.2200,356.2700,356.2100,356.2700
1788355904,356.1500,356.1900,356.0000,356.0100
1788355905,356.0200,356.0200,355.7800,355.7800
1788355906,355.8300,355.8300,355.8300,355.8300
1788355907,355.8900,355.9000,355.8200,355.8200
1788355908,355.9200,355.9200,355.7600,355.7600
1788355909,355.7500,355.7500,355.4300,355.6300
1788355911,355.5500,355.6200,355.4500,355.6200
1788355912,355.5500,355.6300,355.5400,355.6300
1788355913,355.5800,355.5800,355.5000,355.5000
1788355914,355.5100,355.6500,355.5100,355.5900
1788355915,355.5800,355.5800,355.5800,355.5800
1788355917,355.6400,356.0100,355.6400,356.0100
1788355919,355.9600,355.9600,355.9600,355.9600
1788355920,355.9600,355.9700,355.9200,355.9200
1788355921,356.0000,356.2300,356.0000,356.2300
1788355922,356.1700,356.1700,356.0200,356.1200
1788355923,356.2600,356.6000,356.2600,356.5600
1788355924,356.5200,356.5200,356.4300,356.5100
