ts,o,h,l,c
1788269605,315.6100,315.6400,315.6100,315.6400
1788269606,315.6100,315.6100,315.6000,315.6000
1788269607,315.6000,315.6100,315.6000,315.6100
1788269608,315.6250,315.6250,315.6150,315.6250
1788269609,315.5900,315.5900,315.4700,315.4700
1788269610,315.4600,315.4600,315.4000,315.4000
1788269611,315.3700,315.3800,315.3700,315.3800
1788269612,315.3400,315.3400,315.2000,315.2400
1788269613,315.2500,315.2600,315.1900,315.1900
1788269614,315.1700,315.2100,315.1400,315.1900
1788269615,315.2150,315.2200,315.2150,315.2200
1788269616,315.2200,315.2700,315.1900,315.2700
1788269617,315.2400,315.2600,315.1800,315.2200
1788269618,315.2600,315.2650,315.2600,315.2650
1788269619,315.2750,315.3200,315.2750,315.2900
1788269620,315.2950,315.3600,315.2600,315.3450
1788269621,315.3200,315.3200,315.3000,315.3000
1788269622,315.2950,315.3200,315.2950,315.3200
1788269623,315.3450,315.4100,315.3450,315.4100
1788269625,315.4100,315.4100,315.2700,315.2700
1788269626,315.2500,315.2500,315.2500,315.2500
1788269627,315.2400,315.2400,315.2400,315.2400
1788269628,315.2400,315.2400,315.2150,315.2300
1788269629,315.2150,315.2150,315.1300,315.1300
1788269630,315.1500,315.1700,315.1500,315.1700
1788269631,315.1400,315.1400,315.1300,315.1400
1788269632,315.1400,315.1700,315.1400,315.1700
1788269633,315.1800,315.1800,315.1800,315.1800
1788269634,315.1600,315.1600,315.1500,315.1500
1788269635,315.1500,315.1700,315.1000,315.1700
1788269636,315.1400,315.1400,315.0600,315.0600
1788269637,315.0500,315.1400,314.9300,315.0700
1788269638,315.0900,315.0900,315.0700,315.0700
1788269640,315.0100,315.0100,314.9800,314.9800
1788269641,314.9500,315.0200,314.9500,315.0200
1788269642,315.0150,315.0150,314.8900,314.8900
1788269643,314.9000,314.9500,314.8900,314.9400
1788269644,315.0000,315.0700,315.0000,315.0700
1788269645,315.0600,315.0600,315.0600,315.0600
1788269646,315.0600,315.0850,315.0500,315.0850
1788269647,315.0600,315.0600,315.0500,315.0500
1788269649,315.0200,315.0200,315.0200,315.0200
1788269650,315.0100,315.0100,315.0100,315.0100
1788269651,315.0000,315.0000,314.8000,314.8000
1788269652,314.8000,314.8500,314.8000,314.8500
1788269653,314.9300,314.9300,314.9300,314.9300
1788269654,315.0000,315.1300,315.0000,315.1100
1788269655,315.1100,315.1100,315.0700,315.0700
1788269657,315.1500,315.2400,315.0600,315.2200
1788269658,315.2100,315.2800,315.2100,315.2800
1788269659,315.2100,315.2100,315.1800,315.1800
1788269661,315.1400,315.1400,315.1400,315.1400
1788269662,315.0900,315.0900,315.0500,315.0500
1788269664,315.0750,315.0900,315.0700,315.0700
1788269665,315.0200,315.0200,314.9800,314.9800
1788269667,314.9300,314.9300,314.8700,314.8800
1788269668,314.9100,314.9300,314.8900,314.9100
1788269669,314.8400,314.8900,314.8300,314.8700
1788269670,314.9400,314.9400,314.7400,314.7550
1788269671,314.7400,314.7400,314.7400,314.7400
1788269672,314.7550,314.8700,314.7550,314.8700
1788269673,314.9500,314.9600,314.9500,314.9600
1788269674,314.9900,315.0400,314.9900,315.0400
1788269675,315.0100,315.0100,315.0000,315.0050
1788269677,315.0050,315.0050,315.0050,315.0050
1788269678,315.0050,315.0050,315.0050,315.0050
1788269679,314.9600,314.9800,314.9500,314.9800
1788269680,314.9500,314.9500,314.9500,314.9500
1788269681,314.9900,314.9900,314.9600,314.9600
1788269682,314.9900,315.1000,314.9900,315.0950
1788269683,315.0800,315.0800,315.0800,315.0800
1788269684,315.1300,315.2000,315.1300,315.1900
1788269686,315.1000,315.1000,315.1000,315.1000
1788269687,315.0800,315.0800,315.0550,315.0550
1788269688,315.0550,315.0550,315.0550,315.0550
1788269689,315.1000,315.1000,315.1000,315.1000
1788269690,315.1100,315.1100,314.9800,314.9800
1788269691,314.9850,315.0100,314.9400,314.9400
1788269692,314.9600,314.9600,314.9000,314.9150
1788269693,314.9000,314.9800,314.9000,314.9800
1788269694,314.9900,315.0900,314.9900,315.0900
1788269695,315.0700,315.0700,315.0600,315.0600
1788269697,315.0800,315.0800,315.0800,315.0800
1788269698,315.1000,315.3000,315.1000,315.3000
1788269699,315.3000,315.3500,315.3000,315.3500
1788269700,315.3400,315.3700,315.1900,315.1900
1788269701,315.2250,315.2950,315.2000,315.2950
1788269702,315.2900,315.2900,315.2900,315.2900
1788269704,315.3000,315.4050,315.3000,315.4050
1788269705,315.4000,315.4800,315.4000,315.4300
1788269706,315.4300,315.4700,315.4300,315.4500
1788269707,315.4650,315.5200,315.4600,315.5200
1788269708,315.4900,315.4900,315.4900,315.4900
1788269709,315.4900,315.4900,315.4900,315.4900
1788269710,315.5100,315.5200,315.5100,315.5200
1788269711,315.5200,315.7500,315.5200,315.7500
1788269712,315.7400,315.7400,315.7400,315.7400
1788269713,315.7400,315.7400,315.7400,315.7400
1788269714,315.7600,315.8500,315.7600,315.8500
1788269715,315.9000,315.9150,315.8100,315.9000
1788269716,315.9200,315.9550,315.9200,315.9550
1788269717,315.9100,315.9500,315.9100,315.9300
1788269718,315.9700,316.1800,315.9700,316.1650
1788269719,316.1650,316.1650,316.1650,316.1650
1788269720,316.1900,316.1900,316.0300,316.0300
1788269722,316.0300,316.1600,316.0300,316.1600
1788269725,316.1650,316.1800,316.1300,316.1800
1788269726,316.1700,316.1700,316.0700,316.0700
1788269727,316.1300,316.2000,316.1300,316.1800
1788269729,316.2200,316.2600,316.2100,316.2600
1788269730,316.3000,316.3500,316.2300,316.2300
1788269732,316.2000,316.2000,315.9600,315.9600
1788269733,316.0050,316.0050,316.0050,316.0050
1788269734,316.0100,316.0500,315.9900,316.0500
1788269736,316.0800,316.1150,316.0600,316.0600
1788269738,316.0400,316.0400,316.0400,316.0400
1788269741,316.0200,316.0800,316.0200,316.0800
1788269742,316.1200,316.2000,316.1200,316.2000
1788269743,316.1500,316.1600,316.1500,316.1500
1788269747,316.2100,316.2700,316.2100,316.2500
1788269748,316.2200,316.2200,316.2000,316.2000
1788269749,316.2500,316.2500,316.2500,316.2500
1788269750,316.2500,316.2500,316.2500,316.2500
1788269751,316.2500,316.2500,316.2500,316.2500
1788269752,316.2500,316.2550,316.2500,316.2550
