ts,o,h,l,c
1787664801,210.6300,210.6400,210.6300,210.6400
1787664802,210.6800,210.7000,210.6800,210.7000
1787664804,210.7000,210.7300,210.6600,210.7200
1787664805,210.7000,210.7200,210.6850,210.7000
1787664806,210.6900,210.7200,210.6700,210.7200
1787664807,210.7500,210.7800,210.7500,210.7550
1787664808,210.7600,210.7600,210.7600,210.7600
1787664809,210.7900,210.7900,210.7900,210.7900
1787664810,210.7850,210.8200,210.7850,210.8200
1787664811,210.8200,210.9150,210.8200,210.9150
1787664812,210.9200,210.9300,210.8800,210.9300
1787664813,210.8900,210.8900,210.8800,210.8800
1787664814,210.9300,210.9900,210.9300,210.9900
1787664815,210.9800,210.9800,210.9400,210.9400
1787664816,210.9450,210.9600,210.9400,210.9600
1787664817,210.9800,210.9800,210.9600,210.9600
1787664818,210.9400,210.9600,210.9400,210.9600
1787664819,210.9500,210.9600,210.9100,210.9100
1787664820,210.9100,210.9200,210.9000,210.9200
1787664821,210.9100,210.9100,210.8800,210.8800
1787664822,210.8900,210.9900,210.8900,210.9900
1787664823,210.9600,210.9900,210.9600,210.9900
1787664824,210.9900,211.0400,210.9300,210.9500
1787664825,210.9300,210.9700,210.9200,210.9700
1787664826,210.9900,211.0350,210.9900,211.0350
1787664827,211.0400,211.1000,211.0400,211.0500
1787664828,211.0400,211.0600,211.0400,211.0600
1787664829,211.0600,211.1200,211.0600,211.1000
1787664830,211.1000,211.1300,211.1000,211.1300
1787664831,211.1400,211.1600,211.1400,211.1450
1787664832,211.1450,211.1900,211.1400,211.1500
1787664833,211.1500,211.1500,211.1000,211.1000
1787664834,211.1200,211.1500,211.1000,211.1400
1787664835,211.1600,211.2100,211.1250,211.1250
1787664836,211.1000,211.2100,211.1000,211.2000
1787664837,211.2200,211.2700,211.2200,211.2700
1787664838,211.2600,211.2800,211.2600,211.2800
1787664839,211.2800,211.3000,211.2700,211.3000
1787664840,211.2900,211.3400,211.2800,211.3200
1787664841,211.3100,211.3400,211.2900,211.2900
1787664842,211.3000,211.3500,211.2900,211.3500
1787664843,211.3500,211.3900,211.3500,211.3750
1787664844,211.3800,211.3900,211.3800,211.3900
1787664845,211.3900,211.4000,211.3700,211.3700
1787664846,211.4000,211.4100,211.3800,211.3900
1787664847,211.3900,211.4400,211.3900,211.4400
1787664848,211.4500,211.4700,211.4400,211.4600
1787664849,211.4450,211.4450,211.4300,211.4400
1787664850,211.4600,211.4900,211.4500,211.4800
1787664851,211.5000,211.5000,211.4800,211.5000
1787664852,211.4900,211.4900,211.4900,211.4900
1787664853,211.4800,211.4900,211.4300,211.4600
1787664854,211.4400,211.4400,211.3800,211.4400
1787664855,211.4200,211.4200,211.3400,211.3800
1787664857,211.3600,211.3600,211.2200,211.2800
1787664858,211.2800,211.3000,211.2700,211.2900
1787664859,211.2800,211.2800,211.2300,211.2500
1787664860,211.2400,211.2500,211.2350,211.2500
1787664861,211.2400,211.2400,211.2000,211.2000
1787664862,211.2200,211.3100,211.2200,211.3000
1787664863,211.2900,211.3100,211.2550,211.2900
1787664864,211.2900,211.3300,211.2900,211.3000
1787664865,211.3100,211.3300,211.3100,211.3300
1787664866,211.3300,211.3600,211.3300,211.3600
1787664867,211.3400,211.3500,211.3200,211.3200
1787664868,211.3500,211.3700,211.3500,211.3700
1787664869,211.3800,211.3900,211.3800,211.3900
1787664870,211.4000,211.4000,211.3500,211.3900
1787664871,211.4000,211.4100,211.4000,211.4000
1787664872,211.4000,211.4000,211.3800,211.3900
1787664873,211.3900,211.4250,211.3900,211.4200
1787664874,211.4300,211.4600,211.4300,211.4600
1787664875,211.4400,211.4500,211.4200,211.4400
1787664876,211.4400,211.4600,211.4000,211.4400
1787664877,211.4200,211.4400,211.4100,211.4400
1787664878,211.4600,211.4700,211.4500,211.4600
1787664879,211.4600,211.4900,211.4600,211.4700
1787664880,211.4700,211.4900,211.4600,211.4900
1787664881,211.5000,211.6100,211.5000,211.5700
1787664882,211.5600,211.5900,211.5300,211.5400
1787664883,211.5500,211.5900,211.5500,211.5750
1787664884,211.5900,211.6200,211.5600,211.5800
1787664885,211.5800,211.6400,211.5650,211.6350
1787664886,211.6300,211.6500,211.6300,211.6500
1787664887,211.6300,211.6700,211.6300,211.6400
1787664888,211.6300,211.6300,211.5500,211.5500
1787664889,211.5700,211.6300,211.5700,211.6300
1787664890,211.6600,211.6600,211.6600,211.6600
1787664891,211.6300,211.6500,211.6200,211.6500
1787664892,211.6400,211.6900,211.6400,211.6700
1787664893,211.6800,211.7000,211.6800,211.6900
1787664894,211.7000,211.7400,211.6600,211.7100
1787664895,211.7100,211.7400,211.7100,211.7400
1787664896,211.7400,211.7700,211.7400,211.7600
1787664897,211.7600,211.7600,211.7500,211.7600
1787664898,211.7500,211.7600,211.7400,211.7600
1787664899,211.7500,211.7700,211.7500,211.7600
1787664900,211.7700,211.8300,211.7700,211.7900
1787664901,211.8100,211.8200,211.8000,211.8100
1787664902,211.8100,211.8400,211.7700,211.7900
1787664903,211.8100,211.8100,211.8100,211.8100
1787664904,211.8100,211.8400,211.8000,211.8400
1787664905,211.8500,211.8700,211.8200,211.8600
1787664906,211.8200,211.8450,211.7800,211.8400
1787664907,211.8400,211.8500,211.8100,211.8200
1787664908,211.8100,211.8100,211.7700,211.8000
1787664909,211.7800,211.7800,211.7800,211.7800
1787664910,211.7800,211.7900,211.7200,211.7500
1787664911,211.7400,211.7500,211.6500,211.6500
1787664912,211.6400,211.6400,211.5700,211.6100
1787664913,211.6200,211.6500,211.6200,211.6300
1787664914,211.6100,211.6100,211.5100,211.5200
1787664915,211.5100,211.5800,211.4900,211.5800
1787664916,211.5700,211.5700,211.5200,211.5400
1787664917,211.5700,211.6200,211.5700,211.5900
1787664918,211.5950,211.6000,211.5900,211.5950
1787664919,211.6000,211.6000,211.5800,211.5900
1787664920,211.5800,211.5800,211.5100,211.5200
1787664921,211.5300,211.5400,211.5100,211.5100
1787664922,211.5200,211.5600,211.5100,211.5500
1787664923,211.5600,211.6100,211.5500,211.6100
1787664924,211.6100,211.6700,211.6100,211.6150
1787664925,211.6000,211.6100,211.5200,211.5200
1787664926,211.5000,211.5700,211.5000,211.5500
1787664927,211.5300,211.5300,211.4700,211.4700
1787664928,211.4700,211.5500,211.4700,211.5200
1787664929,211.4900,211.4900,211.4600,211.4700
1787664930,211.4700,211.4900,211.3400,211.4900
1787664931,211.5000,211.5200,211.4800,211.5200
1787664932,211.4850,211.4850,211.4500,211.4500
1787664934,211.4600,211.4900,211.4600,211.4600
1787664935,211.4500,211.4500,211.3800,211.4200
1787664936,211.4600,211.4600,211.4600,211.4600
1787664937,211.4450,211.4600,211.4450,211.4600
1787664938,211.4700,211.5600,211.4700,211.5350
1787664939,211.5300,211.5500,211.5300,211.5500
1787664940,211.5700,211.5800,211.5300,211.5800
1787664941,211.5900,211.6400,211.5800,211.6400
1787664942,211.6500,211.7300,211.6500,211.6900
1787664943,211.6500,211.6500,211.5100,211.5200
1787664944,211.6000,211.6500,211.6000,211.6500
1787664945,211.6300,211.7400,211.6300,211.7300
1787664946,211.7400,211.7500,211.7300,211.7400
1787664947,211.7500,211.8300,211.7500,211.8100
1787664948,211.8300,211.8400,211.8100,211.8100
1787664949,211.8000,211.8300,211.7850,211.7900
1787664950,211.8000,211.8600,211.8000,211.8500
1787664951,211.8400,211.8500,211.8300,211.8300
1787664952,211.8350,211.8400,211.8100,211.8100
1787664953,211.8000,211.8100,211.7600,211.7600
1787664954,211.7700,211.7800,211.7700,211.7800
1787664955,211.7900,211.8400,211.7900,211.8300
1787664956,211.8300,211.8400,211.7950,211.8300
1787664957,211.8400,211.8400,211.8400,211.8400
1787664958,211.8200,211.8200,211.8000,211.8000
1787664959,211.8000,211.8000,211.7500,211.7600
1787664960,211.7700,211.7800,211.7400,211.7700
1787664961,211.7700,211.7700,211.7700,211.7700
1787664962,211.7800,211.7800,211.7500,211.7500
1787664963,211.7400,211.7600,211.7350,211.7500
1787664964,211.7600,211.8800,211.7550,211.8400
1787664965,211.8500,211.8700,211.8300,211.8500
1787664966,211.8700,211.8800,211.8600,211.8800
1787664967,211.8700,211.9800,211.8700,211.9700
1787664968,211.9700,212.0400,211.9700,212.0400
1787664969,212.0500,212.1300,212.0500,212.1300
1787664970,212.1400,212.1500,212.0200,212.0300
1787664971,212.0400,212.0500,211.9900,212.0300
1787664972,212.0500,212.0800,212.0300,212.0800
1787664973,212.1000,212.1300,212.0800,212.1000
1787664974,212.1150,212.1700,212.1150,212.1700
1787664975,212.1600,212.2000,212.1600,212.2000
1787664976,212.2000,212.2300,212.2000,212.2100
1787664977,212.2200,212.2500,212.2000,212.2200
1787664978,212.2000,212.2100,212.2000,212.2100
1787664979,212.2000,212.2200,212.1900,212.2200
1787664980,212.2200,212.2500,212.2000,212.2000
1787664981,212.2200,212.2300,212.1900,212.1900
1787664982,212.1900,212.2200,212.1400,212.2200
1787664983,212.2200,212.2200,212.0800,212.1200
1787664984,212.0900,212.1100,212.0800,212.0900
1787664985,212.0700,212.0900,212.0300,212.0500
1787664986,212.0400,212.0600,211.9700,212.0500
1787664987,212.0400,212.0900,212.0100,212.0700
1787664988,212.0800,212.0800,212.0300,212.0700
1787664989,212.0700,212.0900,212.0600,212.0700
1787664990,212.0800,212.1300,212.0800,212.0900
1787664991,212.0800,212.0800,212.0200,212.0200
1787664992,212.0200,212.0200,211.9400,211.9700
1787664993,211.9800,212.0700,211.9800,212.0700
1787664994,212.0500,212.1300,212.0500,212.1300
1787664995,212.1400,212.1400,212.1200,212.1300
1787664996,212.1500,212.2200,212.1500,212.2100
1787664997,212.2050,212.2050,212.1800,212.1900
1787664998,212.1850,212.2100,212.1800,212.1800
1787664999,212.2100,212.2600,212.2050,212.2600
1787665000,212.2650,212.2650,212.2500,212.2600
1787665001,212.2700,212.2800,212.2400,212.2500
1787665002,212.2300,212.2300,212.1900,212.2000
1787665003,212.2250,212.2250,212.2250,212.2250
1787665004,212.2200,212.2400,212.2200,212.2400
1787665005,212.2500,212.2600,212.1300,212.1300
1787665006,212.1400,212.2000,212.1400,212.1900
1787665007,212.1900,212.2000,212.1800,212.1900
1787665008,212.2000,212.2000,212.1500,212.1500
1787665009,212.1300,212.1300,212.1100,212.1300
1787665010,212.1100,212.1300,212.0900,212.0900
1787665011,212.0800,212.1100,212.0600,212.0700
1787665012,212.0700,212.0700,212.0200,212.0300
1787665013,212.0200,212.0200,211.9000,211.9000
1787665014,211.9000,211.9400,211.9000,211.9400
1787665015,211.9200,211.9300,211.9200,211.9250
1787665016,211.9200,211.9200,211.8200,211.8600
1787665017,211.8100,211.8800,211.8100,211.8800
1787665018,211.9200,211.9800,211.9200,211.9500
1787665019,211.9400,211.9450,211.9300,211.9450
1787665020,211.9300,211.9400,211.9300,211.9300
1787665021,211.9300,211.9300,211.9200,211.9300
1787665022,211.9200,211.9200,211.8600,211.8700
1787665023,211.8700,211.8700,211.8500,211.8650
1787665024,211.8700,211.8900,211.8700,211.8700
1787665025,211.8800,211.9300,211.8700,211.9300
1787665026,211.9200,211.9500,211.9100,211.9500
1787665027,211.9600,211.9600,211.9600,211.9600
1787665028,211.9400,211.9400,211.9300,211.9300
1787665029,211.9300,211.9800,211.9300,211.9550
1787665030,211.9500,211.9900,211.9500,211.9500
1787665031,211.9600,211.9900,211.9500,211.9900
1787665032,211.9900,212.0300,211.9900,212.0100
1787665033,212.0400,212.0500,211.9500,211.9700
1787665034,211.9850,211.9900,211.9850,211.9900
1787665035,212.0000,212.0050,211.9500,211.9600
1787665036,211.9650,211.9800,211.9650,211.9700
1787665037,211.9700,211.9700,211.9500,211.9500
1787665038,211.9400,211.9400,211.8600,211.8750
1787665039,211.8700,211.8800,211.8650,211.8800
1787665040,211.8850,211.9200,211.8850,211.9150
1787665041,211.9150,211.9500,211.9150,211.9500
1787665042,211.9400,211.9400,211.8800,211.9150
1787665043,211.9300,211.9300,211.9300,211.9300
1787665044,211.9500,211.9500,211.9300,211.9300
1787665045,211.9300,211.9300,211.9300,211.9300
1787665046,211.9500,211.9900,211.9400,211.9700
1787665047,211.9700,212.0200,211.9700,211.9800
1787665048,211.9650,211.9650,211.9250,211.9250
1787665049,211.9200,211.9200,211.8800,211.8800
1787665050,211.8700,211.8800,211.8600,211.8700
1787665051,211.8600,211.8600,211.8600,211.8600
1787665052,211.8550,211.8800,211.8550,211.8600
1787665053,211.8700,211.8700,211.8500,211.8500
1787665054,211.8600,211.8600,211.8400,211.8400
1787665055,211.8400,211.8800,211.8400,211.8800
1787665056,211.8800,211.8800,211.8800,211.8800
1787665057,211.8700,211.8700,211.8700,211.8700
1787665058,211.8300,211.8300,211.8300,211.8300
1787665059,211.8200,211.8200,211.6600,211.6600
1787665060,211.6500,211.6500,211.6250,211.6250
1787665061,211.6300,211.7100,211.6300,211.6600
1787665062,211.6600,211.7100,211.6600,211.7100
1787665063,211.6800,211.6900,211.6400,211.6400
1787665064,211.6400,211.6400,211.6300,211.6400
1787665065,211.6500,211.6500,211.6000,211.6000
1787665066,211.6100,211.6100,211.5800,211.5950
1787665067,211.5950,211.6000,211.5500,211.5500
1787665068,211.5500,211.5700,211.5500,211.5700
1787665069,211.5650,211.5650,211.4700,211.4700
1787665070,211.4500,211.4500,211.4000,211.4300
1787665071,211.4100,211.4800,211.4000,211.4700
1787665072,211.4900,211.5200,211.4550,211.4550
1787665073,211.4700,211.4900,211.4400,211.4600
1787665074,211.4600,211.5800,211.4500,211.5800
1787665075,211.5800,211.6300,211.5700,211.6000
1787665076,211.5900,211.6300,211.5600,211.6300
1787665077,211.6300,211.7200,211.6300,211.7100
1787665078,211.7350,211.7350,211.6800,211.6900
1787665079,211.6700,211.7000,211.6600,211.7000
1787665080,211.7000,211.7550,211.6800,211.7500
1787665081,211.7700,211.7900,211.7500,211.7900
1787665082,211.7500,211.7500,211.6800,211.7000
1787665083,211.7100,211.7200,211.7100,211.7200
1787665084,211.7200,211.7500,211.7000,211.7450
1787665085,211.7400,211.7600,211.6900,211.6900
1787665086,211.7000,211.7100,211.6800,211.7100
1787665087,211.7000,211.7500,211.7000,211.7100
1787665088,211.7100,211.7500,211.6900,211.6900
1787665089,211.7000,211.7400,211.7000,211.7100
1787665090,211.7050,211.7100,211.6600,211.7000
1787665091,211.7100,211.7700,211.7000,211.7300
1787665092,211.7300,211.7300,211.7000,211.7000
1787665093,211.6700,211.6900,211.6600,211.6600
1787665094,211.6800,211.8100,211.6800,211.8100
1787665095,211.8300,211.8800,211.8300,211.8800
1787665096,211.8900,211.9300,211.8900,211.9300
1787665097,211.9450,211.9600,211.9350,211.9600
1787665098,211.9600,211.9900,211.9600,211.9700
1787665099,211.9700,212.0000,211.9700,211.9700
1787665100,212.0000,212.0000,211.9900,211.9900
1787665101,212.0100,212.0100,211.9900,211.9900
1787665102,211.9900,211.9900,211.9000,211.9100
1787665103,211.9100,211.9400,211.9100,211.9200
1787665104,211.9400,211.9900,211.9400,211.9900
1787665105,211.9900,212.0400,211.9850,212.0200
1787665106,211.9800,211.9800,211.9800,211.9800
1787665107,211.9800,211.9800,211.9700,211.9700
1787665108,211.9900,212.0000,211.9900,212.0000
1787665109,212.0100,212.0100,211.9950,211.9950
1787665110,211.9800,211.9800,211.9100,211.9100
1787665111,211.9100,211.9100,211.8500,211.9100
1787665112,211.9100,211.9100,211.8600,211.8600
1787665113,211.8600,211.8600,211.7900,211.7900
1787665114,211.7800,211.8000,211.7750,211.8000
1787665115,211.8000,211.8100,211.8000,211.8100
1787665116,211.8500,211.8700,211.8200,211.8400
1787665117,211.8500,211.8700,211.8400,211.8700
1787665118,211.8550,211.8550,211.8200,211.8200
1787665119,211.8000,211.8200,211.7900,211.8100
1787665120,211.8300,212.0500,211.8300,212.0500
1787665121,212.0500,212.0700,211.9600,211.9700
1787665122,211.9500,211.9500,211.9200,211.9300
1787665123,211.9300,211.9500,211.8800,211.9000
1787665124,211.9200,211.9200,211.8600,211.8700
1787665125,211.8900,211.9200,211.8800,211.8900
1787665126,211.9200,211.9200,211.8800,211.8800
1787665127,211.9000,211.9000,211.7900,211.8400
1787665128,211.8500,211.8500,211.8350,211.8350
1787665129,211.8500,211.8500,211.8300,211.8500
1787665130,211.8700,211.8700,211.8400,211.8500
1787665131,211.8350,211.8800,211.8350,211.8800
1787665132,211.8700,211.8800,211.8600,211.8800
1787665133,211.8600,211.8600,211.8600,211.8600
1787665134,211.8900,211.8900,211.8900,211.8900
1787665135,211.8900,211.8900,211.8300,211.8400
1787665136,211.8600,211.8600,211.8600,211.8600
1787665138,211.8600,211.8700,211.8000,211.8500
1787665139,211.8700,211.8700,211.8400,211.8500
1787665140,211.8500,211.8500,211.7700,211.7800
1787665141,211.7800,211.8100,211.7700,211.8100
1787665142,211.8100,211.8100,211.8050,211.8100
1787665143,211.8100,211.8300,211.7600,211.7600
1787665144,211.7600,211.7600,211.7600,211.7600
1787665145,211.7500,211.8350,211.7000,211.8200
1787665146,211.8300,211.8300,211.8300,211.8300
1787665147,211.8000,211.8000,211.7900,211.8000
1787665148,211.7900,211.7950,211.7900,211.7950
1787665149,211.8000,211.8000,211.7800,211.7900
1787665150,211.7700,211.7700,211.6200,211.6300
1787665151,211.6400,211.6700,211.6000,211.6000
1787665152,211.5900,211.6400,211.5700,211.6000
1787665153,211.6000,211.6000,211.5800,211.6000
1787665154,211.5950,211.5950,211.5500,211.5800
1787665155,211.5800,211.6200,211.5700,211.5800
1787665156,211.5900,211.7000,211.5900,211.7000
1787665157,211.7000,211.7100,211.6900,211.7000
1787665158,211.6900,211.7200,211.6300,211.6500
1787665159,211.6300,211.6600,211.6200,211.6600
1787665160,211.6600,211.6800,211.6600,211.6800
1787665162,211.6800,211.7100,211.6700,211.6800
1787665163,211.6800,211.7300,211.6800,211.7200
1787665164,211.7100,211.7100,211.7000,211.7000
1787665165,211.6900,211.6900,211.6400,211.6800
